comments,N,lang,comment_in_english
Guillaume的家附近很方便 有超市 离老佛爷也近  Guillaume也是个绅士的法国人  第一次住在法国家的感觉   很喜欢 谢谢对我们的帮助  热情好客的Guillaume,1,finnish,"Guillaume the neighborhood is very convenient with a supermarket away from the Galeries Lafayette is also near Guillaume is also a gentleman of the French for the first time live in France, feel at home very like to thank you for our help hospitality Guillaume"
Guillaum은 매우 친절했고 좋은 호스트였어요. 욕실에 온수도 잘 나왔고 전용이라 편했어요. 밤에 처음 찾아갈때 약간 무서울 수 있으나 주변에 음식점이나 펍이 있어 치안은 괜찮은 듯합니다.,1,finnish,"Guillaum is very friendly and a good host. In the bathroom the hot water came out nicely and is comfortable. At night the first go then some can be scary, but the surrounding restaurants or pubs, security is decent."
Viehättävä asunto ja hyvin vieraanvarainen majoittaja. Täydellinen sijainti pikkukatuineen ja putiikkeineen. Asunto on hiljainen ja miellyttävä.,1,finnish,Charming apartment and very hospitable host. The perfect location of the little streets and boutiques. The apartment is quiet and pleasant.
Ihan kelvollinen pariisilais asunto. Kaikki tarvittava löytyi.,1,finnish,Pretty decent parisian housing. Everything you need to find.
"Alexandran koti oli juuri sellainen kuin kuvauksessa oli kerrottukin, hyvällä maulla sisustettu ja remontoitu, tyypillinen pieni pariisilainen koti. meille oli jätetty tarpeeksi kaappi ja laatikkotilaa. Varausta tehdessä emme tienneet naapurihuoneistossa tapahtuvasta remontista, mutta siitä ei ollut mitään melu tai muutakaan haittaa meille. Naapureita emme juuri tavanneet kuin käytävässä ohimennen. Asuinalue on mitä parhain ja rauhallinen. Paljon erilaisia gallerioita ja varsinkin miestenvaateliikkeitä ihan katu täynnä. Emme tavanneet Alexandraa, mutta hänen ystävänsä oli meitä vastassa huoneistossa ja hän näytti meille tarpeelliset asiat ja toi meille pyytämämme tuulettimen heinäkuun helteistä johtuen ja oli muutenkin ystävällinen ja auttavainen. Vuokraamme mielellämme Alexandralta asunnon uudestaan.",1,finnish,"Alexandra's home was exactly as the description was told, tastefully decorated and renovated, typical small parisian home. we had left enough closet and drawer space. At the time of booking we didn't know the neighbors to the apartment in the event of renovation, but it wasn't any noise or anything else to harm us. Neighbors we just met like in the hallway in passing. The residential area is what the best and calm. A lot of different galleries and especially men's clothing shops like street full. We didn't meet Alexandra, but her friend was there waiting for us in the apartment and he showed us necessary things and brought us what we asked the fan of the July heat, and was otherwise friendly and helpful. We rent happy Alexandra apartment again."
"Majoittaja Celine sai vieraan tuntemaan itsensä todella tervetulleeksi.
Osoite löytyi hyvin ja selitys paikasta tarkka. Ympäristö oli toivotunlainen ja vastasi hyvin odotuksia. Ajatus viihtyisästä viikonlopusta kohteen rauhallisen sijainnin myötä toteutui hienosti!",1,finnish,"Host Celine made a guest feel really welcome. 
Address can be found very and an explanation of the place accurate. The environment was desired and responded well to expectations. The idea cosy weekend item a quiet location with true great!"
Asunto on paljon suurempi ja valoisampi kuin kuvissa. Loistava sijainti keskellä kaikkea. Suosittelen erittäin lämpimästi!,1,finnish,The apartment is much larger and brighter than in the picture. Excellent location in the middle of everything. I recommend very warmly!
Vétuste,1,finnish,Old
"Majoituimme tässä paikassa huhti-toukokuun vaihteessa 2016. Sattumanvaraisesti valittu huoneisto oli onnistuneen matkamme yksi parhaista asioista. Asunnon sijainti yllätti, vain kivenheiton päässä riemukaarelta. Kaikki keskeiset nähtävyydet vain muutaman minuutin metromatkan päässä, eikä kävellenkään mahdoton matka esim. Eifelille tai Lovreen.

 Kuvat asunnosta eivät aivan kerro koko totuutta asunnon kunnosta. Asunto on kulunut, mutta puhdas ja siisti. Alue rauhallinen. Asunnon varusteet samoin kuin yhteydenpito vuokraisäntään toimivat erinomaisella tavalla. 

Vuokraisäntä emme tavanneet koko aikana kuin puhelimitse. Hänen edustajansa oli meitä vastassa, ja tuli paikalle avainten luovutushetkellä sovittuun aikaan. 

Suosittelemme Jeanin paikkaa lämpimästi myös muille suomalaisille matkailijoille. 

Antero ja Mirva",1,finnish,"We stayed in this place in April-early may, 2016. Randomly selected apartment was a successful trip we one of the best things. The location of the apartment surprised, just a stone's throw from the arc de triomphe. All main sightseeing only few minutes metro ride away, and walk not impossible to travel for example. Eifelin or Lovre. 

Photos of the apartment don't quite tell the whole truth about the condition of the apartment. The apartment is worn, but clean and tidy. Peaceful area. The apartment equipment as well as liaising with the landlord work as an excellent way. 

The landlord we met the whole period than over the phone. His representative was there waiting for us, and became a place for keys at the time of delivery at the agreed time. 

We recommend Jean's place warmly also other Finnish travelers. 

Antero and Mirva"
Majoitus toimi erinomaisesti. Sijainti Eiffelin viressä oli loistava. Linja-autopysäkille pari sataa metriä ja metroon noin 600 m. Ravintoloita kotikadulla useampia joissa hyvä ruoka. Suosittelen ehdottomasti. Asunto on pieni mutta toimiva pariskunnalle ja vaikka kahdellekin lapselle. Yksi parisänky ja toisessa huoneessa levitettävä sohva. Hyvä suihku. Pieni keittiösyvennys.,1,finnish,Accommodation worked great. The location of the Eiffel tower sitting near was brilliant. Bus stop a few hundred meters and metro about 600 m. Restaurants home on the street more with good food. I would definitely recommend. The apartment is small but functional for couples and even two children. One double bed and second room with convertible sofa. Good shower. Small kitchen recess.
Erittäin siisti ja moderni asunto erinomaisella sijainnilla. Christine oli oikein mukava ja avulias ja vastasi nopeasti kaikkiin kysymyksiin. Suosittelen lämpimästi!,1,finnish,Very neat and modern apartment with an excellent location. Christine was very nice and helpful and responded quickly to all questions. I recommend warmly!
"Asunnon sijainti oli erinomainen, samoin huoneisto oli mukava ja sisälsi kaiken tarvittavan. Asunnon omistajan sai kiinni helposti, jos ol jotain kysymyksiä. Voin lämpimästi suositella.",1,finnish,"The apartment location was excellent, as the apartment was comfortable and contained everything needed. The apartment owner got caught easily, if the d & c something about the issues. I can warmly recommend."
"Sijainti mahtava, lähellä metroasema, paljon ravintolatarjontaa, ruokakauppa sekä mm. Sacre-Coeur. 
Asunto on ylimmässä kerroksessa ja kiipeämistä oli hurjasti, eli tämä kannattaa ottaa huomioon varausta tehdessä! Asunto ja varsinkin wc- ja suihkutila oli todella pieni. Asunnon yleisilme ihan siisti, hieman nuhjuinen. Sänkyä ei ole, vaan levitettävä sohva, joka ajoi tosin asian mainiosti. Asunnossa oli jääkaappi, mikro ja sähköliesi sekä pyykinpesukone, jes! Ja wifi!
Kokonaisuudessaan ihan hyvä, sopii ihmistyypille kuka ei ole turhan tarkka ja tietynlainen boheemius ei haittaa, paikka ei ole tiptop.
Philippen kanssa kommunikoiminen onnistui lähes moitteettomasti, ainoastaan Pariisin päässä kommunikoinnissa oli hankaluuksia, sillä wifiä ei ollut saapumishetkellä käytössä ja ohjeet asuntoon pääsemiseen tuli tämän sivuston kautta. Ohjeet oli kuitenkin selkeät ja asuntoon pääsy onnistui, itse Philippeä emme siis tavanneet ollenkaan. Kaikki sujui kuitekin hyvin ja olimme matkakumppanin kanssa tyytyväisiä.",1,finnish,"Location great, near the metro station, lots of restaurants, grocery stores as well as mm. Sacre-Coeur. 
The apartment is on the top floor and the climbing was fierce, so this is worth taking into consideration booking! The apartment and especially the toilet and the shower area was really small. Apartment general look pretty cool, a little shabby. The bed is convertible sofa, which ran though it fine. The apartment had a fridge, microwave and electric cooker and washing machine, jes! And wifi!
Overall pretty good, suitable for the human type who is not too exact and certain boheemius don't mind, the place is not in tiptop.
Philippe communicating with the managed nearly flawlessly, only Paris from the communication was a hitch, because the wifi had not arrived at the time of use and instructions to the apartment to get to come through this site. The instructions were clear and the apartment access to a managed, self-Philippe so we met at all. Everything went well and we were going to partner with the satisfied."
"Maria oli nopea ja ystävällinen vastaamaan kaikkiin viesteihimme. Vaikka hän ei puhunut juurikaan englantia emmekä me ranskaa, onnistui hän silti esittelemään asunnon ja selittämään kaiken ilman ongelmia. Asunto on juuri sellainen kuin kuvista näkyy, ja se oli meille juuri sopivan kokoinen. Pidimme erityisesti olohuoneesta ja parasta asunnossa oli parvekkeet! Vessa on pienehkö mikä voi olla ongelma isokokoisemmille ihmisille. Rakennus ja ympäristö tuntui turvalliselta ja lähellä oli paljon ravintoloita ja kauppoja. Meistä Maria oli todella hyvä isäntä ja asunto oli upea, se teki matkastamme entistä paremman!",1,finnish,"Maria was quick and friendly to answer all our inquiries. Although he didn't speak much English nor we French, managed to he still present the apartment and explain everything without any problems. The apartment is exactly as the pictures show, and it was us, just the right size. We liked especially the living room and the best thing in the apartment was the balcony! The bathroom is smallish which may be a problem with large established people. Building and environment felt safe and was close to lots of restaurants and shops. We Mary was a really good host and the apartment was gorgeous, it made our trip even better!"
"整體很乾淨很舒適,傭有自己很棒的私人空間,離車站超市都很近,可以讓旅行得到充分的休息,謝謝Kristin
",1,finnish,"Overall very clean very comfortable,the Commission has its own great private space,away from the bus stations supermarkets are very near,can let the travel get enough rest,thank you Kristin 
"
"公寓位于14区,离地铁离地铁站不远,步行几分钟即到,很安静的街区,附近有超市和餐馆,很方便,跟Pauline 约好入住时间,但是临时有事没来,她让男友Benjamin来接我,公寓在顶楼,有点高,行李不多还是没有问题的,Benjamin人很好,帮我把行李箱提上楼,房间设施跟图片上的一样,在巴黎算是性价比很高的住宿了,已经推荐给朋友,以后来巴黎还会住这里｡",1,finnish,"The apartment is located in the 14th district,from the subway from the metro station does not far,walk a few minutes,very quiet neighbourhood,close to supermarket and restaurants,very convenient,with Pauline about the good check-in time,but the temporary emergency did not come,she let her boyfriend Benjamin to pick me up,the apartment on the top floor,a little high,just not much or no problem,Benjamin people well,help me put Luggage mention upstairs,the room facilities with the picture on,like, in Paris's high cost of accommodation,have already recommended to a friend,later to Paris, will stay here areas."
Vastaanotto oli ystävällinen. Kaikki sujui oikein hyvin ja olimme tyytyväisiä. Isännät olivat erittäin ystävällisiä ja avuliaita.,1,finnish,The reception was friendly. All is going very well and we were satisfied. The hosts were very friendly and helpful.
"Loft-tyyppinen alimman kerroksen asunto rauhallisessa taloyhtiössä mahtavalla sijainnilla Le Maraisissa. Olimme isolla porukalla (6 aikuista ja kaksi lasta) - keittiö oli siihen nähden vähän liian pieni, vaikka nukkumatilaa olikin riittämiin.",1,finnish,"Loft type ground floor apartment in a quiet condominium in a great location Le Maraisissa. We were a big group (6 adults and two children) - the kitchen was in a bit too small, although the sleeping space was enough."
"Valoisa ja rauhallinen asunto, avoimet näkymät. Hyvä, melko keskeinen sijainti, ei liikenteen melua.  Vähän epämukava suihku, koska vain pienen ammeen käsisuihku. ",1,finnish,"Bright and quiet apartment, with open views. Good, fairly central location, no traffic noise. A bit uncomfortable shower, because only a small tub with a hand shower. "
"Hyvä paikka Seinen rannalta ja metro yhteydet kuitenkin helposti lähestyttävissä. Myös Seinen ympärillä hyvää pöhinää jos ei turistikohteet liikaa houkuttele. Itse kämppä oli kuten kuvissakin, eli sen suhteen ei pettymystä. Kaikki paikallaan kokonaisuutena. Voin suositella.",1,finnish,"A good place to Seine the beach and metro connections, however, easily approachable. Also the Seine around good buzz, if not the tourist spots too unattractive. Actually the apartment was like in the photo, i.e. it does not disappoint. Everything in its place as a whole. I can recommend."
"Boheemi paikka ja mukavat, ystävälliset Steve ja Claudio. Hyvät yhteydet joka paikkaan.",1,finnish,"The bohemian location and comfortable, friendly Steve and Claudio. Good connections everywhere."
"Too small.
",1,finnish,"Too small.
"
"Pieni samppanjapullo odotti meitä jääkaapissa, kun saavuimme asuntoon. Olimme saaneet erittäin hyvät ohjeet, miten tulla asunnolle. Asunto oli oikein siisti ja puhdas. Alueella ei ollut paljoa turisteja, mikä oli mielestämme mukavaa! Asunnolta pääsi helposti metrolla muualle ja kävelemällä myös joihinkin nähtävyyksiin. ",1,finnish,"A small bottle of champagne was waiting for us in the fridge when we arrived to the apartment. We had received very good instructions on how to enter the apartment. The apartment was very neat and clean. The area wasn't a lot of tourists, which we felt was nice! The apartment from the subway elsewhere and walking to some attractions. "
"Asunto oli kuten kuvissa. Mukava hiljainen naapurusto ja upeat näköalat. Asunto kahdelle loistava, neljäkin mahtui. Saimme selkeät ohjeet ajoissa. Suosittelen.",1,finnish,"The apartment was as in the picture. Nice quiet neighborhood and gorgeous views. Apartment with two brilliant, four fit. We got clear instructions in a timely manner. I highly recommend it."
"Sijainti oli todella hyvä, lähistöllä paljon pieniä ravintoloita ja kahviloita. Kohde näyttää kuvissa hieman todellista suuremmalta, joten en suosittelisi kohdetta esimerkiksi kuudelle hengelle. Kokonaisuudessaan siisti asunto kivalla alueella ja plussaa yhteydenpidon toimivuudesta!",1,finnish,"The location was really good, nearby a lot of small restaurants and cafes. The item looks in the photo bit of the actual bigger, so I wouldn't recommend the item, for example, for six persons. Full neat apartment in a nice area and plus contacts functionality!"
Mme Roselyne oli paikalla sovittuna aikana kun saavuimme ja otti meidät vastaan lämpimästi. Hän antoi hyvän esittelyn asunnosta ja kaikki tarvittavat neuvot. Roselyn vastasi sähköposti kysymyksiin nopeasti ennen saapumista sekä vierailumme aikana. Oli mukavaa ja turvallista olla hänen vieraanaan.,1,finnish,Mme Roselyne was there at the agreed time when we arrived and took us warmly. He gives a good presentation of the apartment and all the necessary advice. Debbi answered email questions quickly prior to arrival and during our visit. It was nice and safe for me to be his guest.
"Asunto on hyvin kaunis, rauhallinen ja viihtyisä.  Pidin valtavasti. Sijainti on loistava. Jean-Marc ja Pierre olivat hyvin ystävällisiä, sympaattisia ja täsmällisiä. Erittäin hyvä kokemus kaiken kaikkiaan.",1,finnish,"The apartment is very beautiful, quiet and cozy. I like immensely. The location is great. Jean-Marc and Pierre were very friendly, sympathetic and accurate. Very good experience overall."
"Camille auttoi kaiken tarvittavan kanssa ja vastasi kysymyksiin nopeasti. Löysimme asunnon helposti ja se sijaitsi lähellä metropysäkkejä kadun molemmissa suunnissa. 

Talo oli viihtyisä, hiljainen ja sisälsi kaiken tarvittavan. Suosittelen muillekin.",1,finnish,"Camille helped everything needed with and answered questions quickly. We found the apartment easily and it was located near the metro stop of the street in both directions. 

The house was cozy, quiet and contains everything needed. I recommend it to others."
"Hieno asunto, loistava sijainti! Lämpimät suosittelut!",1,finnish,"Great apartment, great location! Warm testimonials!"
"Jean Leon piti aktiivisesti yhteyttä ongelmatilanteissa ja antoi paljon vinkkejä asuinalueen ympäristöstä. Huoneisto oli viihtyisä ja pienessä keittiössä aamu- sekä iltapalan tekeminen hoitui hyvin. Sisäänkirjautuminen hoitui helposti, vaikka Jean Leonia emme päässeet tapaamaan. Asuinympäristö oli suhteellisen rauhallinen, vaikka vanhassa talossa äänet jonkin verran kuuluivatkin. Kulkemiseen käytimme pääasiassa metroa, jolla pääsi nopeasti minne tahansa kaupunkialuetta.",1,finnish,"Jean Leon had active contact with problem situations and give a lot of tips in a residential area of the environment. The apartment was cozy and in a small kitchen the morning as well as evening meal making the treatment very well. Login was easy, although Jean Leon we don't get to see. The residential environment was relatively calm, although the old house sounds somewhat belongs. Travel we used mainly the subway to get quickly to anywhere in the city area."
Asunto on hiljainen / rauhallinen vaikka sijaitsee eläväisessä Pigallessa. Useita hyviä ravintoloita kävelymatkan päässä. Sisäänkirjautuminen oli todella vaivatonta. 5 / 5 !,1,finnish,The apartment is quiet / peaceful although located in the vibrant Pigallessa. Several good restaurants within walking distance. Check was really easy. 5 / 5 !
"Pieni mutta tyylikkäästi sisustettu ja siisti asunto: ei mitään luksusta ja kylpyhuone on hieman kulunut, mutta emme mitään sen erityisempää odottaneetkaan ja yleisesti ottaen asunto vastasi odotuksiamme.

Asunnon sänky on sohvasänky, mutta siinä oli hyvä nukkua ja myös peitot ja tyynyt olivat mielestämme hyvät. Asunnossa on paljon astioita, jääkaappi, hella, vedenkeitin ja kahvikone eli esim. aamupalat voi valmistaa sielläkin. Kahvikone tosin reistaili vierailumme aikana.

Bastille oli todella kiva ja viihtyisä alue. Asunnon kanssa samalla kadulla on paljon esimerkiksi kahviloita, ravintoloita ja leipomoita ja lähin ruokakauppa on alakerrassa. Alue oli eläväinen mutta olo siellä liikkuessa oli turvallinen. Noin viiden minuutin kävelymatkan päässä on kolme eri metroasemaa, joten eri puolille kaupunkia pääsi liikkumaan helposti.

Elisen kanssa kommunikointi sujui hyvin ja hän vastasi viesteihimme nopeasti. Check-in onnistui vielä iltakahdeksan jälkeen ja myöhäinen check-outkin olisi ilmeisesti ollut mahdollinen. Voisimme hyvin yöpyä täällä uudestaankin!",1,finnish,"Small but tastefully decorated and clean apartment: nothing of luxury, and the bathroom is a little worn, but not anything more special than an expectancy and overall, the apartment met our expectations.

The apartment bed is a sofa bed, but it was good to sleep on and also blankets and pillows were in our opinion good. In the apartment there is a lot of dishes, refrigerator, cooker, electric kettle and a coffee machine e.g. breakfast you can prepare there too. Coffee machine, though the problems during our visit.

The Bastille was a really nice and cozy area. The apartment on the same street there is a lot of, for example, cafes, restaurants and a bakery and the nearest grocery store is downstairs. The area was full of life but feel there was moving was safe. About a five minute walk from three different metro stations, so different parts of the city move easily.

Elise with the communication went smoothly and he responded to our inquiries quickly. Check-in was successful yet the evening after eight o'clock and late check-outkin would apparently have been possible. We might well stay here again!"
"Alexandran luona yöpyminen oli erittäin helppoa, vaivatonta ja mukavaa. Alexandra antoi selkeät ja hyvät saapumisohjeet ja vastasi viesteihimme todella nopeasti. Asunto oli siisti ja sieltä löytyi kaikki, mitä ilmoituksessa oli luvattu. Keittiönkäyttömahdollisuus ja oma hylly jääkaapissa olivat plussaa. Asunto sijaitsi rauhallisella kadulla, mutta aivan lähellä Bellevillen ja Menilmontantin herkullisia ravintoloita ja kävely oli kätevin keino liikkua ympäriinsä.",1,finnish,"Alexandra's house overnight was a very easy, effortless and comfortable. Alexandra gives a clear and good arrival instructions and responded to messages really quickly. The apartment was clean and there you will find all, what the notification was promised. Kitchen access and your own shelf in the refrigerator were a plus. The apartment is on a quiet street, but very close to Belleville and Menilmontantin delicious restaurants and walking was the most convenient way to move around."
"Yhteydenpito Tristanin kanssa oli helppoa ennen matkaa ja matkan aikana. Hän antoi vinkkejä ja vastasi viesteihinin nopeasti. En tavannut Tristania vaan hänen veljensä, joka päästi minut asuntoon sisään. Hän oli yhtä auttavainen ja mukava kuin Tristan viesteissään.
Asunto oli siisti ja kuvauksen mukainen. Sänky on todella mukana ja asunto on sisustettu hyvin tyylikkäästi. Asunto sijaitsee aivan metsoaseman vieressä ja yhteydet kaupunkiin ovat hyvät. Lisäksi lähellä on iso supermarket.
Alue """"Montmarte"""" on todellakin eksoottinen. En mielelläni kulkisi kaduilla yksin, varsinkaan öisin, vaikka minulla ja ystävälläni ei ollutkaan mitään ongelmia matkan aikana.",1,finnish,"Communication with Tristan was easy before and during the journey. He gave tips and answered a message quickly. I never met Tristan, but his brother, who let me into the apartment below. He was just as helpful and nice as Tristan message. 
The apartment was clean and as described. The bed is really included and the apartment is decorated very stylishly. The apartment is located right in the capercaillie next to the station and connections to the city are good. In addition, close to a big supermarket. 
The area ""a""Montmarte"""" is indeed exotic. I'm happy to pass you on the streets alone, especially at night, although me and my friend did not have any problems during the trip."
Guillaumeさんはいらっしゃらなかったのですが､Eliskaさんがとても親切にしてくれました｡話も楽しくできて､とてもうれしかぅたです｡お家もﾊﾟﾘのｱﾊﾟﾙﾄﾏﾝという感じで素敵で､凱旋門も近いし､移動に便利なﾗｲﾝのﾊﾞｽ停も近いのでとても良かったです｡また滞在できたらなぁと思います｡,1,finnish,"Guillaume I they had to persist Eliska is kind to us. Talk about fun you can have, and from bad energy. And House pattern I downloaded is pretty freaking purple fine microphone its so nice, and the Arc de Triomphe is also close and convenient to the light I love this app for the Buss stop close but im sad that I cant use for SMS. Or you can stay were you want it."
"Yhteydenpito sujui vaivattomasti, saimme hyvät saapumisohjeet asunnolle. Asunto oli pieni, mutta siisti ja remontoitu. Asunnossa oli mukava yllätys, kun Martine ja Karim olivat varanneet ruokaa jääkaappiin, oli kahvia ja mehuja tarjolla. Viimeisenä iltana oveen oli vielä jätetty pieni lahja. Erittäin suositeltava kokemus!",1,finnish,"Contacts went so smoothly, we got a good arrival instructions to the apartment. The apartment was small, but clean and renovated. The apartment was a nice surprise, when Martine and Karim had booked food in the fridge, there was coffee and juice on offer. The last night the door was still left a little gift. Highly recommended experience!"
"Juuri sopiva paikka lyhyelle vierailulle. Jaettu iso siisti huone, hyvä kylpyhuone ja täydellisen hiljaista aivan Eiffel tornin vieressä. Todella hyvät kulkuyhteydet ja kaikki tarvittavat palvelut läheltä saatavilla. Ida on upea emäntä, hän varmisti että löysin perille hyvin ja että kaikki sujui. Iso kiitos Idalle. Voisin hyvin mennä uudestaan!",1,finnish,"Just the place for a short visit. Shared big clean room, good bathroom and perfect quiet, just the Eiffel tower. Really good transport connections and all the necessary services near the available. Ida is a wonderful hostess, she made sure that finding the place well and that everything goes smoothly. A big thank you to Ida. I could well go again!"
Kaikki oli kympin arvoista-asunnosta ei puuttunut mitaan vaan kaikkea oli ajateltu. Loistava location kaikki lahella ja hyvat julkiset yhteydet joka puolelle kaupunkia samoin kuin lentokentalle. Kaikki meni nappiin ja erittain ystavallinen Malik joka oli ottamassa vastaan ja oli contact matkan aikana.,1,finnish,"It was all worth ten quid-the apartment did not lack anything, but everything was thought. Great location everything close by and good public access to the entire city as well as the airport. All went perfectly, and the very friendly Malik who was welcoming and was in contact during the trip."
"Asunto oli todella pienikokoinen, mistä olimme toki tietoisia. Saimme avaimet kätevästi ja yhteydenpito oli sujuvaa. Siisteys jätti toivomisen varaa (lattiat, lakanat ja pyyhkeet). Kattoikkuna ei mennyt kunnolla kiinni, mistä syystä olimme välillä kylmissämme ja häriinnyimme kadulta tulevasta melusta yöllä. Hinta oli kuitenkin edullinen ja naapurusto lähellä keskustaa ja viihtyisä.",1,finnish,"The apartment was really small in size, where we were of course aware. We got the keys to the convenience and communication was smooth. The cleanliness left something to be desired (floor, sheets and towels). The roof window did not go properly closed, for what reason we were in between cold and häriinnyimme from the street came the noise of the night. The price was affordable and the neighborhood close to the center and cozy."
지리적으로 파리북역과 가까워서 어딜가든 걸어다니기 좋았어요.  olivier는 너무 친절하고 자상합니다. 좋은기억가지고 갑니다.,1,finnish,Geographically Paris North Station and close to where we all walk. olivier is so friendly and caring. A good memory have a go.
"Tilava ja siisti kohde hyvällä paikalla. Yhteydenotot ja majoituksen esittely sujui sujuvasti, täsmällisesti ja erittäin ystävällisesti. Voin suositella paikkaa lämmöllä.",1,finnish,"Spacious and neat destination in a good location. Contact and accommodation presentation goes smoothly, accurately and very kindly. I can recommend the place heat."
"Caroline의 숙소는 최고!
퐁피두 바로 옆에 위치해 있고, 지하철역도 가깝습니다. 숙소는 7층에 있으며 엘레베이터로 이동 가능합니다. 숙소 내부는 사진과 똑같았고 너무 마음에 들었습니다! 마레 지구도 가까워서 걸어서 관광 가능합니다.",1,finnish,"Caroline's place is the best!
Pompidou right next to Subway, and close. The hostel is located on the 7th floor and the Elevator. Stay, inside photos and likewise did too! And now also in tourism."
"Pikkuruinen ullakkohuone ja oma kylpyhuone melkein Eiffel tornin juuressa. Mainio valinta, loistava sijainti, erittäin ystävällinen ja avulias emäntä Marie. Mitäpä muuta tarvitsisi. Lisänä rauhallinen kaupunginosa, jossa mm. ravintoloita joka tarpeeseen. Kovin huonojalkaiset miettiköön ensin, koska kuten Marie sanoi varausta tehdessämme: """"Huoneistoni on täynnä portaita."""" Varsinkin portaat ullakolle olivat jyrkät. Mutta suosittelen!",1,finnish,"A tiny attic room and a private bathroom almost the Eiffel tower. Great selection, great location, very friendly and helpful hostess Marie. What else would need to. As an adjunct to calm district, with mm. restaurants every need. Very bad leg let him wonder at first, because, as Marie said the book of doing: """"my apartment is full of stairs."""" Especially the stairs to the attic were steep. But I recommend!"
"Erinomainen sijainti. Kattokorkeus todella matala, joten en suosittele pitkille ihmisille. Max kaksi ihmistä kerrallaan. Kapea porttikäytävä ja portaat tuottivat ongelmia matkatavaroiden kanssa.",1,finnish,"Excellent location. The ceiling height really low, so I don't recommend for tall people. Max two people at a time. A narrow doorway and stairs a problem with luggage."
tutto ok,1,finnish,everything is ok
"Todella hyvä sijainti! Studio on pieni mutta kaksi ihmistä mahtuu tosi hyvin. Floriane on todella mukava ja avulias, ja antoi meidän kirjautua sisään ja ulos joustavasti lentojen mukaan. Metroasema ja Moulin Rouge ovat aivan vieressä, todella ihanaa aluetta! Ei kovinkaan äänieristetty, mutta talo oli aika hiljainen joten sekään ei juuri haitannut.",1,finnish,"Really good location! The Studio is small but two people can fit in real well. Floriane is really nice and helpful, and let us log in and out of the flexible flights. The metro station and the Moulin Rouge are just next door, really lovely area! Not very soundproof, but the house was pretty quiet so it is not just hampered."
Loistava sijainti ja asunnossa kaikki tarpeellinen kahdelle henkilölle. ravintolat ja kaupat lähellä sekä julkinen liikenne näppärästi saatavilla. Mahtava paikka!,1,finnish,Great location and the apartment everything necessary for two persons. restaurants and shops close and public transport conveniently available. Awesome place!
"Todella sympaattinen ja ihana Pariisilais asunto! Pieni, mutta juuri sopivan kokoinen nukkumiseen ja vaatteiden vaihtoon. Kuitenkin pienet tarvittavat asiat, kuten hiustenkuivaaja ja kaikki keittiön tarvikkeet. ",1,finnish,"Really sympathetic and lovely parisian apartment! Small, but just the right size for sleeping and changing clothes. However, small necessary things, such as hair dryers and all kitchen accessories. "
"Asunto oli oikein mainio, ja juuri kuvauksen mukainen. Asunto sijaitsi aivan loistavalla paikalla. Lähellä oli baareja, ravintoloita, Louvre, yms. Kaikin puolin vietimme todella mukavan muutaman päivän reissun Pariisissa. Kiitos Mathilde.",1,finnish,"The apartment was very good, and just as described. The apartment is absolutely great location. Was close to bars, restaurants, the Louvre, etc. Altogether we spent a really nice few days trip in Paris. Thanks To Mathilde."
Asunnossa oli kaikki tarpeellinen meidän perheelle. Sijainti ja asunto rauhallinen. Hyvät kulkuyhteydet joka paikkaan metrolla.,1,finnish,The apartment had everything necessary for our family. The location and the apartment quiet. Good transport connections to every place by metro.
Hyvällä alueella sijaitseva mukava asunto. Omistaja todella mukava ja vastasi viesteihin nopeasti.,1,finnish,Good located in a nice apartment. The owner really nice and responded to messages quickly.
"Aito pieni pariisilaiskoti. Erittäin hyvä sijainti, paljon nähtävää kävelymatkan päässä ja kaikki palvelut lähietäisyydellä. Noëlle oli ystävällinen ja avulias majoittaja.",1,finnish,"The authentic little parisian home. Very good location, lots to see within walking distance and all services in the near distance. Noëlle was a friendly and helpful host."
"地理位置很好,到各大景點不論步行或搭車都很方便,房間內部ㄉㄨ對一家三口來說很寬敞,床也很舒服｡Melissa很貼心,雖然沒有見到面,但旅途的問題都詳細回答,還額外幫我的孩子準備了嬰兒床,並讓我們延後退房｡推薦給大家!",1,finnish,"Good location to major attractions whether walking or hitchhiking are very convenient,the room inside ㄉㄨ for a family of three that was spacious,bed very comfortable and great views. Melissa was very attentive,although not see the face,but your questions are detailed answer,also the extra help my child prepare for a baby bed,and let us late check out as well. Recommend it to everyone!"
Veroniquen huoneisto täytti meidän odotukset majoitukselta erinomaisesti. Lyhyet kävelymatkat rautiovaunulle ja metrolle. Vietimme Pariisissa neljä yötä. Huoneistossa on pieni keittiö jossa valmistimme ruokaa. Lähistöllä on ravintoloita ja kauppoja. Todella rauhallinen huoneistohotelli jonka hinta-laatusuhde on erinomainen.,1,finnish,"Veronique what her apartment met our expectations, accommodation was excellent. Short walking tours trolley and metro. We spent in Paris for four nights. The apartment has a small kitchen where we prepare food. Nearby there are restaurants and shops. Really quiet apartment hotel whose price-quality ratio is excellent."
Meidät otettiin erittäin hyvin vastaan. Saimme ohjeet ja meitä odotettiin vaikka tulimme sovittua myöhemmin. Tuli turvallinen tunne. Laukkumme kannettiin viihtyisään siistiin huoneeseen.,1,finnish,We were very well received. We got instructions and we were expected even though we agreed later. Become a safe feeling. Our luggage was carried for a comfortable clean room.
