comments,N,lang,en-en,comments
"Lejligheden er beliggende i et dejligt kvarter med både butikker, forretninger, cafe’er, skønne boulevarder og nærhed til metroen. Den er hyggelig, veludstyret, ren og meget parisisk. Egner sig fint til 3 personer. 4.sal kræver på en relativ smal trappe, at man er mobil, ligesom man må udvise smidighed for at benytte det diminutive toilet, men det kan være en charme mere og trækker ikke ned på helhedsindtrykket af en ualmindelig dejlig og funktionel lejlighed med en meget fin beliggenhed.",1,danish,da-en,"The apartment is located in a nice neighborhood with shops, stores, cafe's, beautiful boulevards and the proximity to the subway. It is cozy, well equipped, clean and very parisian. Lends itself nicely to 3 persons. 4.floor requires on a relatively narrow set of stairs, that is mobile, just like you must have the flexibility to use the diminutive toilet, but it can be a charm more and do not draw down on the general appearance of an extraordinarily beautiful and functional apartment with a very good location."
"Mine døtre og jeg havde en fantastisk tur til Paris , hvor vi boede i Roberts lejlighed. Tusind tak til Laure som stod for al det praktiske omkring lejligheden, højt serviceniveau, både før og efter ankomst, en rigtig god oplevelse. Beliggenheden er perfekt. 
Kan varm anbefales.",1,danish,da-en,"My daughters and I had a fantastic trip to Paris , where we stayed in Roberts apartment. Many thanks to Laure who stood for all the practical around the apartment, high level of service, both before and after the arrival, a really good experience. The location is perfect. 
Can warm is recommended."
"På ankomstdagen var vi først fremme ved lejligheden kl 22.30, men det var intet problem; værten ventede på os ved lejligheden, da vi kom frem, og lod os vide, at vi endeligt måtte kontakte ham, hvis vi havde spørgsmål. Kommunikationen har hele vejen igennem fungeret perfekt; har vi haft spørgsmål til noget, har vi fået svar i løbet af kort tid. 
Lejligheden ligger i et hyggeligt område lige ved siden af den smukke Luxembourg have og tæt på latinerkvarteret og fantastiske Marais.  Der er gåafstand til flere af de store seværdigheder i Paris. Man skal igennem to døre, for at komme ind i baggården, hvor lejligheden ligger, hvilket giver en følelse af tryghed. Beliggenheden i baggården gør også, at der er fred og ro.
Lejligheden ligger lige ved Luxembourg station, hvor RER B toget fra Orly lufthavn kører direkte til.  
Overordnet har lejligheden været et godt bud på et hjem i de 4 dage, vi var i Paris! 
 ",1,danish,da-en,"On the day of arrival we were first promoting at the apartment at 22.30, but it was no problem; the host was waiting for us at the apartment when we arrived, and let us know that we finally had to contact him if we had questions. The communication has worked perfectly; we've had a question for something, we've got the answer in the course of a short time. 
The apartment is situated in a cosy area right next to the beautiful Luxembourg gardens and is close to the Latin quarter and the amazing Marais. Walking distance to several of the major sights in Paris. You need to go through two doors to get into the backyard, where the apartment is located, which provides a sense of security. The location in the backyard also makes that there is peace and tranquility.
The apartment is located right by the Luxembourg station, where the RER B train from Orly airport go directly to the. 
Overall, the apartment has been a good bid on a home in the 4 days we were in Paris! 
"
"Meget imødekommende og hjælpsom vært, super beliggenhed i dejlig stille gård. Desværre virkede ventilationen i kælder-værelset ikke mens vi var der, så der lugtede noget muggent.",1,danish,da-en,"Very friendly and helpful host, super location in the lovely quiet courtyard. Unfortunately worked the ventilation in the basement room while we were there, so it smelled something fishy."
"Centralt beliggende studio Lejlighed meget tæt på Les Halles. Husk ørepropper til om natten da lejligheden ligger midt i minefeltet. 
Super gode restauranter ca 400 meterfra området",1,danish,da-en,"Centrally located studio Apartment very close to Les Halles. Remember earplugs for the night because the apartment is located in the middle of the minefield. 
Super good restaurants about 400 meterfra area"
"Lejligheden ligger i et dejligt centralt område i gå-afstand til både Montmartre og Notre Dame. Der er mange gode café'er og indkøbsmuligheder i området.
Lejligheden er som beskrevet. Toilettet er MEGET lille. Lejligheden kan rumme 4 personer, men er mest optimal til 2 personer.
Terrassen er absolut fantastisk - Desværre slog vejret om til koldere vejr lige før vi kom, så det var begrænset hvor meget vi kunne bruge terrassen, men med ophold i midt oktober måned, havde vi nu ikke forventet at bruge den så meget. En sommeraften på terrassen efter en lang dag i Paris, kan jeg forestille mig, må være fantastisk.
Elise havde desværre travlt mens vi var i Paris, så vi mødte hende ikke. Ved ankomst blev vi mødt af en af Elise's venner, som viste os til rette.",1,danish,da-en,"The apartment is in a great central area within walking distance to both Montmartre and Notre Dame. There are many good cafe's and shopping facilities in the area.
The apartment is as described. The toilet is VERY small. The apartment can accommodate 4 persons, but is most optimal for 2 persons.
The terrace is absolutely stunning - Unfortunately beat the weather changed to colder weather just before we came, so it was limited how much we could use the terrace, but with stay in the middle the month of October, we had now not expected to use it so much. A summer evening on the terrace after a long day in Paris, I can only imagine, must be great.
Elise had unfortunately busy while we were in Paris, so we met her not. Upon arrival we were greeted by one of Elise's friends, who showed us to the right."
"Een fijn verblijf, goed ingerichte kamer, functioneel en schoon, fijne gastheer .",1,danish,nl-en,"A fine stay, well furnished room, functional and clean, fine host ."
파리여행은. 처음이었는데 아주 친절하게 해주셔서 좋았습니다 . 다만. 아쉬운점은. 위치였습니다. 몽마르뜨 언덕은. 아주 근처에 있었지만. belleville 역 주변은. 차이나타운 같은 느낌이라. 밤에 나가기가. 좀. 불편합니다. 왠지 동양인들이 돌아다니면. 중국인같이 보기때문에 위치는 그닥 비추천입니다. 가격대비 나머지 부분은 훌륭했습니다.,1,danish,ko-en,Paris. The first time was very friendly and very helpful . Just. Perhaps. Location. Montmartre hill. Very near there was a but. belleville around the station. Chinatown feels like. At night I have. A little. Uncomfortable. Vaguely Oriental look. The Chinese look like because of the location and dislike. Price the rest was great.
"Vi skrev sammen med vært så vi følte os velkommen og de oplyste os om div.praktiske ting. Boligen passede til beskrivelsen. Nabolaget var super godt roligt, indkøb, spisesteder og tæt på seværdigheder samt haver og parker og floden. ",1,danish,da-en,"We wrote together with the host so we felt us welcome and informed us about the div.practical things. The accommodation matched the description. The neighborhood was super quiet, shopping, dining and close to attractions such as gardens and parks and the river. "
Thanks for having us! :-),1,danish,en-en,Thanks for having us! :-)
메트로와 에펠탑과 가까워 편했고 근처에 k-market가 있어 자주 갔다. 샤워실 문이 쫌 고장나 불편했지만 이용하는데 어려움은 없었다.,1,danish,ko-en,"Metro and the Eiffel Tower, and hotel near k-market have frequently went. Shower door popped and discomfort, but this is new."
"Hyggelig hjemlig lejlighed i hyggeligt,roligt kvarter, med gode indkøbsmuligheder, og metro lige ved siden af= super-nemt at komme omkring.
Sød og omsorgsfuld vært, som gør hvad hun kan for at hjælpe med spørgsmål. Svarer dejlig hurtigt på alle henvendelser!
",1,danish,da-en,"Nice homely apartment in nice,quiet neighborhood, with good shopping, and the metro right next to the= super-easy to get around.
Sweet and caring host, who does what she can to help with questions. Corresponds nice quickly to all inquiries!
"
"좋은 위치, 친절한 호스트. 혼자쓰기 좋은 숙소다.",1,danish,ko-en,"Good location, friendly host. Alone writing a good stay."
Rigti god beliggenhed tæt på alt. Virkelig rolige omgivelser og dejlig lejlighed. Vi nød virkelig vores dage i Paris med en dejlig base.,1,danish,da-en,"Rigti good location, close to everything. Really quiet surroundings and nice apartment. We really enjoyed our days in Paris with a nice base."
숙소 정말 좋았습니다. 넓고 자리도 좋았어요,1,danish,ko-en,The hostel was really good. Spacious and good.
Tak for nogle dejlige dage. Skøn og charmerende lejlighed med rigtig god beliggenhed.,1,danish,da-en,Thank you for some lovely days. Estimates and charming apartment with very good location.
"Praktisk og smukt huset. Tæt på """"""""Gare de l'est"""""""" & metro & canal St Martin. Stephane & hans kone er meget øde og hjælpsomme. Dejligt ophold.",1,danish,da-en,"Practical and beautiful house. Close to """"""""Gare de l'est"""""""" & the metro & the canal St Martin. Stephane & his wife is very desolate and helpful. Nice stay."
Perfekt beliggenhed og Hugo var meget hjælpsom og venlig. Vi vender gerne tilbage en anden gang.,1,danish,da-en,Perfect location and Hugo was very helpful and friendly. We would love to return another time.
Lille studio-lejlighed. Godt indrettet. Skønt placeret i baggård midt i Paris. Rent og pænt. Lille misforståelse om mødested omkring nøgleoverdragelse ved ankomst pga. sprog - hun talte kun fransk og det gør jeg ikke! Kunne sagtens finde på at benytte Sharons studio igen!,1,danish,da-en,Small studio-apartment. Well decorated. Although located in the backyard in the middle of Paris. Clean and neat. Little misunderstanding about the venue about the key handover upon arrival at the pga. languages - she spoke only French and I do not! Could easily find to use Sharon's studio again!
"Både Adrienne og Willy svarede hurtigt på vores beskeder. Nøgleudvekslingen gik fint, og Willy ventede på os, selv om vi var lidt forsinkede pga. Metroen. Willy tilbød os at opbevare vores bagage den sidste dag efter udcheckning. Det blev ikke relevant. 
Spændende nabolag. Det blev kaldt """"""""Lille Afrika"""""""". I første omgang en smule utrygt, men det viste sig at være trygt og en stor kulturel oplevelse. Metro, bager og supermarked tæt på. Montmartre og Sacre Coeur 5-10 minutters gang derfra. Vi ville bo der igen. ",1,danish,da-en,"Both Adrienne and Willy replied quickly on our messages. Nøgleudvekslingen went fine, and Willy were waiting for us, although we were a little delayed due to. Metro. Willy offered us to store our luggage the last day after check-out. It was not relevant. 
Exciting neighborhood. It was called """"""""Little Africa"""""""". In the first place a bit utrygt, but it proved to be safe and a great cultural experience. Metro, bakery and supermarket close by. Montmartre and the Sacre Coeur are a 5-10 minute walk away. We would stay there again. "
"Super dejlig og charmerende lejlighed, fint beliggende på Montmartre, 100 m fra metro Abbesses. Et stille og roligt sted med dørtelefon og elevator. Anne havde sørget for kaffe og te og hun mødte os med gode ideer til aktuelle udstillinger m.v. 
Vi vil gerne anbefale Annes sted og vil gerne selv vende tilbage. ",1,danish,da-en,"Super nice and charming apartment, nicely located in Montmartre, 100 m from the metro Abbesses. A quiet and tranquil place, with entryphone and lift. Anne had arranged for coffee and tea, and she met us with great ideas for current exhibitions m.v. 
We would like to recommend Anne's place and would like to even return. "
En trivelig leilighet med god beliggenhet for vårt første lengre opphold i Paris. Tilstrekkelig utstyrt. Nærhet til Metro og gangavstand til gode restauranter. Hyggelig og tilgjengelig vertinne. Passe størrelse for familie på fire. Noe støy da leiligheten ligger i normalt trafikkert område. Kan absolutt anbefales.,1,danish,no-en,A pleasant apartment with good location for our first extended stay in Paris. Sufficiently equipped. The proximity to the Metro and walking distance to good restaurants. Nice and available host. The right size for a family of four. Some noise as the apartment is located in the normally busy area. Can be certainly recommended.
Dejlig lejlighed men ikke for fem personer. Wifi virkede ikke eller rettere vi fik ikke den rigtige kode. Udtjeck skulle være flexibel det var den ikke.,1,danish,da-en,"Nice apartment but not for five people. Wifi did not work, or rather we were not given the right code. Udtjeck should be flexible it was not."
"Ami는 모든 질문에 빠르고 자세하게 답변을 보내주고, 체크인도 친절하게 안내해줬습니다. 주방이 잘 구비되어 매일 식사를 안에서 해결할수 있어서 좋았구요. 방 안에 미술관련 잡지나 책들도 많아서 방안에서 볼것도 많을 것 같습니다. 와이파이도 잘터집니다.
5층이라 전망이 좋은데, 엘리베이터가 없어서 그것만 조금 불편했어요.
수건이나 세면도구는 직접 챙기시는것이 좋고, 동역/북역은 치안상태가 매우좋은 편은 아니니 적당히 조심하시면 즐거운 여행 되실수 있으실거에요 :)",1,danish,ko-en,"Ami all questions in a quick and detailed reply, send, and check-in friendly for me. The kitchen is well-equipped daily meals in the resolution will be very good. Room in art related magazines or books in the room in view so much, it seems to be. The best.
5 floor the view is good, there is no Elevator in it, but a little uncomfortable.
Towel or toiletries directly to pack it good, the same area/North area policing state is a very good hotel, not moderately the enjoyable trip is available.:)"
"Huset var charmerende, spændende og fantastisk! 
Velfungerende! 
Velbeliggende - centralt i forhold til alt! 
Men: køkkenet og alt køkkengrej var så ulækkert og fedtet, så vi desværre slet ikke kunne lave mad selv, uden først at skulle lave hovedrengøring!
Anbefaler det, men med en opmærksomhed på det snavsede og fedtede grej i køkkenet!",1,danish,da-en,"The house was charming, exciting and amazing! 
Well-functioning! 
Great location - central to everything! 
But: the kitchen and all the kitchenware was so disgusting and greasy, so unfortunately, we could not cook even, without first having to do housecleaning!
Recommend it, but with an attention to the dirty and greasy gear in the kitchen!"
We found Bring,1,danish,en-en,We found Bring
"Den lille lejlighed levede fuldt op til beskrivelsen - velholdt, stille, nydeligt indrettet og utrolig centralt placeret, tæt ved Hotel de Ville metro, i gåafstand fra St. Germain og utrolig tæt på de mange gode butikker i Marais. Christine har været virkelig hjælpsom - bedre værtskab kan man ikke bede om. Den varmeste anbefaling herfra.",1,danish,da-en,"The small apartment fully lived up to the description - well maintained, quiet, nicely decorated, and very centrally located, close to Hotel de Ville metro, in walking distance from the St. Germain and incredibly close to the many great shops in the Marais. Christine has been really helpful - better hosting can not ask for. The warmest recommendation from here."
"Personne très arrangeante, linge de lit et toilette propre. A recommander.",1,danish,fr-en,"Person very arrangeante, bed linen and towels clean. Has recommend."
Lejligheden er super og perfekt til 5 personer. Ligger centralt og tæt på metro station i et hyggeligt område. Kommunikationen med Charles var nem og behagelig. Kan varmt anbefale andre gæster at booke dette sted!,1,danish,da-en,The apartment is super and perfect for 5 persons. Centrally located and close to the metro station in a nice area. Communication with Charles was easy and pleasant. Highly recommend other guests to book this place!
"Charles er en fantastisk person og var hele vejen igennem meget hjælpsom med diverse info. Lejligheden var som beskrevet lys og venlig og beliggende i et pulserende område med masser af liv - men når porten til gaden blev lukket, var der en vidunderlig stilhed. I gåafstand til Seinen og diverse turistattraktioner og dejlig tæt på flere Metrostationer. Området bød desuden på flere muligheder for kulinariske oplevelser - både cafeer, restauranter og indkøbsmuligheder (prøv bla. Monoprix)
Vi føler dog, at husreglerne burde fremgå på engelsk samt være tydeligere defineret - ro efter 22.30, ikke for højttalende mv. - dette kan være svært helt at efterleve, når man er en familie på fem, der alle går op i at vinde et spil. :-)
Alt i alt dog en helt fantastisk oplevelse at være i Paris - og en dejlig lejlighed. Kan på trods af foranstående varmt anbefales.",1,danish,da-en,"Charles is a great person and was all the way through very helpful with miscellaneous info. The apartment was as described bright and friendly and located in a vibrant area with lots of life - but when the gate to the street was closed, there was a wonderful silence. In walking distance to the Seine river and various tourist attractions and conveniently close to several metro Stations. The area featured several opportunities for culinary experiences - both cafes, restaurants and shopping opportunities (try the bla. Monoprix)
We feel, however, that the house rules should be stated in English as well as be more clearly defined - quiet after 22.30, not for højttalende etc. - this can be difficult to completely comply with, when you are a family of five, all goes up in winning a game. :-)
All in all though, an absolutely amazing experience to be in Paris - and a lovely apartment. Despite the foregoing, highly recommended."
"En meget skøn lejlighed , som bar præg af en personlig god smag.
Vi vil meget gerne komme der igen, og kan kun anbefale den til andre.
En fantastisk god beliggenhed med udsigt til Sacre Coeur og Eiffeltårnet. 
Alt var i orden.",1,danish,da-en,"A very great apartment , which bore the stamp of a personal good taste.
We would very much like to come there again and can only recommend it to others.
A fantastic location with views to the Sacre Coeur and the Eiffel tower. 
Everything was in order."
Well located. Good value for money.,1,danish,en-en,Well located. Good value for money.
"Lejligheden kunne ikke ligge bedre! Rue des Martyrs er lige i hjertet af Montmartre, og man mærker den skønne lokale stemning. Lejligheden er lille, fin og hyggelig, og vi havde nogle dejlige dage i den :) ",1,danish,da-en,"The apartment could not be better! Rue des Martyrs is right in the heart of Montmartre, and you can feel the wonderful local atmosphere. The apartment is small, nice and cozy, and we had some lovely days in it :) "
"Meget hyggeligt kvarter og en fin lejlighed med lille altan med udsigt til Sacre Ceur. (det foto som Clement har taget på profilbilledet). Vi var to voksne og 2 unge som sov på sovesofa i stuen. Rigtig god seng med fast madras, fint udstyr i lejligheden og rolige omgivelser på vejen. Nem at rengøre.
Vi har ikke mødt Clement og familien da de anvender BNB Sitter, men det fungerede fint ved ankomst og afgang. En lejlighed vi vil anbefale til familie og venner som skal til Paris. 
juli 2016 /Lotte og Christian og Co",1,danish,da-en,"Very pleasant neighbourhood and a nice apartment with a small balcony with view to Sacre Ceur. (the photo which Clement has taken on the profile picture). We were two adults and 2 young people who slept on the sofa bed in the living room. Really good bed with firm mattress, fine equipment in the apartment and quiet surroundings on the road. Easy to clean.
We have not met Clement and family as they occupy the BNB Sitter, but it worked fine on arrival and departure. An apartment we would recommend to family and friends going to Paris. 
July 2016 /Lotte and Christian and Co"
"ﾎｽﾄの連絡がとても早く､到着まで不安を感じることはありませんでした｡連絡はAirbnbのﾒｯｾｰｼﾞで行いました｡
場所は駅も近く非常に便利で､観光に最適です｡歓楽街らしい雰囲気がありますが治安は良く､夜に外を歩いても不安を感じることはありません｡土曜日の深夜のみ外が騒がしかったですが､寝るには困りませんでした｡
家は場所柄非常に古く､内装に清潔感はありますが､ﾄﾞｱの立て付け､ﾀｲﾙのひびなど､ところどころ完璧でない部分があります｡
部屋は2Kです｡ﾎｽﾄの部屋が隣にありましたが7泊のうち2回しか会いませんでした｡夜もあまり部屋にはいないようでした｡私たちの部屋はﾃｰﾌﾞﾙｾｯﾄ､たんす､ﾍﾞｯﾄﾞがあり､荷物を広げるのには十分な広さでした｡古い建物で､部屋のﾄﾞｱがきちんと閉まりませんでしたが､ﾌﾟﾗｲﾊﾞｼｰは保たれるように感じました｡
ｷｯﾁﾝ､ﾄｲﾚ､ﾊﾞｽは日本の基準からすると狭いですが､お湯はすぐに出ました｡時々熱過ぎることもありますが､ｼｬﾜｰは快適でした｡共用のｷｯﾁﾝでは電気ﾎﾟｯﾄと電子ﾚﾝｼﾞ､食器があったため､毎日借りて食事の準備をしていました｡
値段が非常にﾘｰｽﾞﾅﾌﾞﾙなので､細かいことが気にならなければ快適に過ごせるはずです｡",1,danish,ja-en,"Host families contact and as well arrive at anxiety not feel US. Contact the Airbnb of the camera I setting else do it.
Location the train station is also nearby very convenient, and the accommodations available. The red light district but the atmosphere there Security is good and well out on the night walking through the anxiety you feel die. Saturday midnight only outside broke in, in to sleep is when my function.
The house is weird, very old and very well decorated cleanliness is there, the doors of the stand with the､clean it few of the cracks etc and this perfect part of your way.
The room is 2K in a can. Host families room next to there 7 nights out of 2 times I see the world. At night your room is not like us. Our room is the table lifting system shooter Edition gives the full experience with setting times, thanks and get not､suddenly I was then told that behaves to a story in the Luggage to spread is wide enough in the US. The old building, and the room doors are properly closed or not, the press and saved locally assembled my system I kept feeling like it.
The I LOL range､Oh I didnt､Buss Japan's standards and narrow, the hot water immediately out of it. Sometimes too hot can sometimes be, but like is comfort in the student. Shared the I LOL range is electric pumps up their cars up with electronic level protection thanks to my､dishes there were, and every day to borrow meal to be ready for it.
The price is very changing escape my Touhou shooter Edition gives the full experience with the uber fine that your comfort is one available."
Skønt sted    Kan anbefales,1,danish,da-en,Although the place Can be recommended
"Rigtigt fin lille lejlighed, som havde alle de mest nødvendige ting, vi skulle bruge. Området er utroligt hyggeligt og meget nede på jorden med små gader og butikker, der giver et meget lokalt indblik i Paris, væk fra alt turismen.
Køkkenet er ok i forhold til udstyr, og man kan lave mindre måltider. Badeværelset er meget dejligt. Sovesofaen er lidt ubehagelig, når den er trukket ud.
Vores største bekymring var, at rummet ligger i stueetagen, ud til en passage hvor mange mennesker passerede, og gardinet er gennemsigtigt. Så for at have noget privatliv, var vi nødt til at køre metal skodderne helt ned meget af tiden, når man for eksempel skulle skifte tøj, sove eller bare gik rundt i mindre tøj. Og med skodderne nede blev lejligheden komplet mørklagt. Men det kan jo også skyldes vores egen blufærdighed.
Kan godt anbefales.",1,danish,da-en,"Really nice little apartment, which had all the most necessary things, we should use. The area is incredibly nice and very down to earth with the small streets and shops which provide a very local insight in Paris, away from all tourism.
The kitchen is ok in relation to the device, and you can do smaller meals. The bathroom is very nice. The sofa bed is a little uncomfortable when it is pulled out.
Our biggest concern was that the room located on the ground floor, next to a passage where many people passed, and the curtain is transparent. So, to have no privacy, we had to run the metal shutters all the way down much of the time, when, for example, had to change clothes, sleep, or just walked around in less clothing. And with the shutters down, the apartment was full dark. But it can also be due to our own shame.
Can be well recommended."
내가 큰 실수를 했다면 3박은 아니였다.,1,danish,ko-en,My big mistake 3. if the box is not.
Prisvärt boende.,1,danish,sv-en,Affordable accommodation.
Killer spot,1,danish,en-en,Killer spot
"这个民宿房子超级棒｡首先位置很好,购物很方便,地铁站就在附近,去景点也方便,周围很安静｡其次,emma把房子打扫的超级超级干净,和照片上一摸一样,真的太干净了,一尘不染,室内有淡淡的檀香味,很舒服的味道｡还要说一下早饭,很美味!总体真的很不错,值得推荐给大家｡但有一点,出行需要保持安静哦,尽量别打扰楼道内的其他居民｡",1,danish,zh-en,"This bed and Breakfast House is super awesome as well. First of all the location is very good,shopping very convenient,the metro station is nearby,go to the attractions is also convenient,the surrounding is very quiet and great views. Secondly,emma put the house clean super super clean,and the photos on the exactly the same,really too clean,spotless,room with a hint of sandalwood taste,very comfortable taste area. Also to say about Breakfast,it was delicious! Overall really good,worth recommending to everyone's. But there is one thing,to travel need to keep quiet Oh,try not to disturb within the corridor the other inhabitants of the House."
"Havde skønne dage i Paris i den dejlige lejlighed.
Lejligheden ligger godt i forhold til at tage på sightseeing. I gåafstand til mange metrostationer og til Marais.
Lejligheden er lækker og meget ren. 
Tager gerne tilbage til Paris og Alexandres lejlighed",1,danish,da-en,"Had lovely days in Paris in this lovely apartment.
The apartment is well located to go sightseeing. In walking distance to many metro stations and to the Marais.
The apartment is nice and very clean. 
Take like back to Paris and Alexandres apartment"
"Det var en meget klar information omkring opholdet og en god forklaring på hvordan vi kom dertil fra lufthavnen . Det var rart. Alt om nøgle og information om butikker i området var også fint. Så vi følte os godt modtaget. Boligen ligger centralt og i gå afstand til centrum, hvilket vi også var glade for. ",1,danish,da-en,"It was a very clear information about the stay and a good explanation of how we got there from the airport . It was nice. All about the key and information about the shops in the area were also fine. So we felt well received. The home is centrally located and within walking distance to the city centre, which we also were happy. "
"Dette kunne have været et godt sted at bo - hvis jeg havde været yngre og kunne acceptere, at jeg skulle dele lejligheden med Timothee og hans veninde. De synes det er naturligt, at der hænger vasketøj  i rummet og at man kommer til en fyldt skraldespand og opvask i vasken.",1,danish,da-en,This could have been a good place to stay - if I had been younger and could accept that I had to share the apartment with Timothee and his friend. They think it's natural to hang laundry in the room and that we come to a full trash can and dirty dishes in the sink.
Flott leilighet - super beliggenhet og alt ellers ihht avtale og beskrivelse på nettside. Anbefales!,1,danish,no-en,Great apartment - super location and everything else under the agreement and the description on the website. Recommended!
"Denne lejlighed er præcis som beskrevet. Jeg var på en tre-dages tur til Paris med min teenagerdreng. Virkelig fin lejlighed med alt, hvad vi behøver til et ophold i Paris. Modtagelsen var rigtig fin. Vi var desværre lidt forsinkede i forhold til aftalen og alligevel blev vi modtaget personligt. Der var god kommunikation med mange gode tips til nærområdet. Lejligheden er fint indrettet med mulighed for selv at lave mad. Sengen er god at sove i og alt i lejligheden var i god stand. Lejligheden er meget hyggeligt indrettet og indbyder til, at man også opholder sig i lejligheden efter en lang dag i Paris. Samtidig er der meget stille, da den vender væk fra vejen. Lejligheden ligger på 6. etage, men der er verdens mindste elevator (en seværdighed i sig selv), så det er ikke noget problem. Placeringen er perfekt i forhold til Eiffeltårnet og der er en Metro næsten udenfor døren, så det er utroligt nemt at komme rundt. Der er også restauranter og cafeer i området, så man både kan få en god morgenmad eller aftensmad tæt på.",1,danish,da-en,"This apartment is exactly as described. I was on a three-day trip to Paris with my teenagerdreng. Really nice apartment with everything we need for a stay in Paris. The reception was really nice. We were unfortunately slightly delayed in relation to the agreement and yet we were received personally. There was good communication with the many great tips for the surrounding area. The apartment is finely decorated, with the opportunity to cook. The bed is good to sleep in and everything in the apartment was in good condition. The apartment is very cosy decorated and invites you to also staying in the apartment after a long day in Paris. At the same time is very quiet as it faces away from the road. The apartment is on the 6. floor, but there is the world's smallest elevator (a sight in itself), so it is no problem. The location is perfect in relation to the Eiffel tower and there is a Metro almost outside the door, so it is incredibly easy to get around. There are also restaurants and cafes in the area so you can get a good breakfast or dinner close by."
"Kun gode ting at rapporterer. God beliggenhed, tæt på parisisk charme og metro, men samtidig en rolig gade. Perfekt til par.",1,danish,da-en,"The only good things to report. Good location, close to the parisian charm and the metro, but at the same time a quiet street. Perfect for couples."
"Super dejlig lejlighed og en flot service med nøgle udlevering og intro til lejlighed. Perfekt beliggenhed, måske Paris` bedste? Alt var i orden og lejligheden levede op til vore forventninger og mere til. Hyggelig og god kommunikation med Claire. Vi glæder os til at vende tilbage til Paris og forhåbentligt Claires lejlighed.",1,danish,da-en,"Super nice apartment and a nice service with the key extradition and the intro to the apartment. Perfect location, perhaps Paris` best? Everything was in order and the apartment lived up to our expectations and more. Cosy and good communication with Claire. We look forward to returning to Paris and hopefully Claire's apartment."
"Raisas lille, hyggelige et-værelses lejlighed var præcis som forventet og som ses på billedet. Lille, men rigtig hyggelig og pladsen var godt udnyttet. Man kunne sagtens bruge køkkenet, sidde i sofaen/slå-ud-sengen om aftenen og slappe af. Der var meget stille og man mærkede intet til naboer. Wi-Fi var god og hurtig, sengen var behagelig og bruseren rigtig god. Og der var meget meget pænt og rent.",1,danish,da-en,"Raisas small, cosy one-room apartment was exactly as expected and as seen in the image. Small, but really cozy and the space was well utilized. One could easily use the kitchen, sit in the couch/fold out bed in the evening and relax. It was very quiet and you felt nothing for the neighbors. Wi-Fi was good and fast, the bed was comfortable and the shower really good. And there was very very nice and clean."
"Skøn lejlighed, god stil og fantastisk udsigt!
Velkomstbrev og guides til diverse i Paris, god kommunikation og følelsen af at være velkommen. ",1,danish,da-en,"Great apartment, good style and stunning views!
Welcome letter and guides to various in Paris, good communication and the feeling of being welcome. "
"Hyggelig lejlighed med alt, hvad man behøver til en overnatning. God og afslappende atmosfære. Rare omgivelser og tæt på meget charmerende kvarter.  ",1,danish,da-en,Cosy apartment with everything you need for an overnight stay. Good and relaxing atmosphere. Nice surroundings and close to the very charming neighborhood. 
"God beliggenhed. Venlig, fleksibel og imødekommende vært. ",1,danish,da-en,"Good location. Friendly, flexible and accommodating host. "
"Hyggelig lille lejlighed i det 10. arr. Lejligheden var ren og velholdt, nøjagtig som I kan se på billederne. Vi nød opholdet og kommunikationen med værten var let og flydende.  ",1,danish,da-en,"Cosy little apartment in the 10. arr. The apartment was clean and well maintained, exactly as you can see in the pictures. We enjoyed the stay and the communication with the host was easy and fluid. "
Good place for youngster.,1,english,en-en,Good place for youngster.
"Dejlig lejlighed, dog lidt mørk, da der ikke kommer meget lys ind. 
God beliggenhed. Der er stille i lejligheden, men den ligger i et dejligt kvarter med meget liv og mange caféer.",1,danish,da-en,"Nice apartment, though a bit dark, since there is not coming much light. 
Good location. There is quiet in the apartment, but the location is in a nice neighborhood with a lot of life and many cafes."
"Nathalies lejlighed er beliggende i et godt kvarter mht cafeer og indkøbsmuligheder. Metroen er også tæt på lejligheden. Og kanalen for enden af gaden er perfekt til afslapning. Sengene er gode, lejligheden er velindrettet.Alt hvad vi behøvede, to bedstemødre på tur med to børnebørn på 14 år. Vi fik mange informationer om seværdigheder og gode spisesteder. Det var lidt hårdt at skulle på 4. sal uden elevator, efter at have gået Paris tynd 4 dage i træk, men det gik. Jeg kan bestemt anbefale stedet.",1,danish,da-en,"Nathalies apartment is located in a good neighborhood mht cafes and shopping facilities. The metro is also close to the apartment. And the channel for the end of the street is perfect for relaxation. The beds are good, the apartment is well-appointed.Everything we needed, two grandmothers on a trip with two grandchildren at the age of 14. We got many information about the sights and good eateries. It was a bit hard to have on the 4. floor without elevator, having gone to Paris thin 4 days in a row, but it went. I can definitely recommend the place."
