comments,N,lang,en-en,comments
"El departamento está muy bonito y muy cálido. El barrio está muy practico porque caminas como 5 minutos y llegas al metro. Además hay muchos pequeños comercios donde puedes comprar cosas, desde ropa hasta comida. 

L'appart est très joli est confortable. Le quartier est très pratique car, pas loin, dans environ 5 minutes tu trouve le metro. En plus, il y a beaucoup des petit commerces autour où tu peux acheter des choses comme de vêtement ou de la nourriture. ",1,catalan,es-en,"The department is very nice and very warm. The neighborhood is very practical because you walk like 5 minutes and you reach the metro. In addition there are many small shops where you can buy things, from clothing to food. 

L appart est très joli est comfortable. Le quartier est très pratique car pas loin, dans environ 5 minutes your trouve le metro. In plus, il y a beaucoup des petit commerces autour où tu peux acheter des choses comme de vêtement ou de la nourriture. "
"No m'ho pensaré dues vegades si tinc la sort de tornar a París. 
L'Hèléne és encantadora i amable i posa totes les facilitats del món al viatger.
El pis està molt ben situat a menys de 10 minuts de Gare du Lyon i de boca del metro. ",1,catalan,ca-en,"I did not pensaré twice if I'm lucky enough to return to Paris. 
The Hèléne is lovely and friendly and puts all the facilities of a world traveler.
The apartment is very well located in less than 10 minutes from Gare du Lyon and the mouth of the metro. "
Si voleu tenir la millor experiència d'allotjament possible a Paris aneu a casa de la Helène. Persona de qualitat humana immillorable!,1,catalan,ca-en,If you want to have the best experience of accommodation as possible in Paris to go to house of Helène. Person of human quality unbeatable!
"Beautiful little apartment, very close walk to Sacré Coeur. Vibrant area :-)",1,english,en-en,"Beautiful little apartment, very close walk to Sacré Coeur. Vibrant area :-)"
Apartament molt acollidor en un edifici antic i poc cuidat. Bona situació i ben comunicat,1,catalan,ca-en,Apartment very cosy in an old building and poorly maintained. Good location and well connected
Tres sympa,2,catalan,fr-en,Very nice
Endroit très sympa. Le quartier est génial!,1,catalan,fr-en,Very cool place. The neighborhood is awesome!
Beautiful studio apartment. Central location. New furniture. Great hosts,1,english,en-en,Beautiful studio apartment. Central location. New furniture. Great hosts
ACCUEIL CHALEUREUX,1,catalan,fr-en,WARM WELCOME
"地理位置很好,就在Gare de Lyon步行2分钟,Avenue Daumesnil也是很有艺术气息的大家,附近交通非常便利,CDG机场坐Le Bus Direct到里昂火车站下来就到了｡房间非常整洁,有设计感｡我和爸爸妈妈一起旅游的,所以2间房间很合适!非常推荐此房源!",1,catalan,zh-en,"Good location,right in the Gare de Lyon is a 2 minute walk,Avenue Daumesnil is also very artistic of you,near the traffic is very convenient,CDG airport taking Le Bus Direct to Gare de Lyon down to the House. The rooms are very clean,have a sense of design as well. My mom and dad together with tourism,so 2 rooms are suitable! Highly recommend this listing!"
As per described. Great location. Loads of nice restaurants/bars full with locals. 10 minute walk from Marais. 3 minutes from Bastille.,1,english,en-en,As per described. Great location. Loads of nice restaurants/bars full with locals. 10 minute walk from Marais. 3 minutes from Bastille.
"Notre séjour à Paris fut excellent et nous somme très heureux d´avoir choisi l´appartement de Sidonie. L’emplacement est très bon, avec des moyens de transport tout près, Sidonie nous a donner des recommandations que nous ont fait profiter au mieux. L´appartement a une bonne disposition, assez de place pour nous qui étions cinq et il très confortable, disposons de toutes les commodités pour faire plus pratique notre séjour. Sidonie si bien nous l’avons pas rencontrée a été à notre disposition et nous a laisser des explications très simples pour notre arrivée. C´est un quartier tranquille pas très mouvementée.
Nous vous le recommandons fortement si vous aller à Paris.
Merci Sidonie pour votre amabilité.
Pedro et Paula

Hemos pasado una excelente estadía en Paris, estamos muy contentos de haber elegido el apartamento de Sidonie. Es un apartamento muy bien ubicado en un barrio tranquilo y cerca de todos los medios de transporte. El apartamento es bastante espacioso nosotros éramos cinco y pasamos muy cómodos, además está muy bien cuidado y cuenta con todo lo necesario para hacer más practica la estadía. Si bien no vimos a Sidonie, nos dejó explicaciones muy claras de cómo llegar y se mostró siempre disponible.
Si viajan a Paris les recomendamos evalúen quedarse en el apartamento de Sidonie.
Muchas gracias Sidonie por toda la atención y cuidado que has puesto para nuestra estadía.
Pedro y Paula
",1,catalan,fr-en,"Our stay in Paris was excellent and we are very happy to have chosen the apartment of Sidonie. The location is very good, with of means of transportation nearby, Sidonie us to give recommendations that we have made to enjoy the best. The apartment has a good layout, enough room for us five and it is very comfortable, have all the amenities to make it more convenient for our stay. Sidonie if we have not met her was at our disposal and we had to leave very simple explanations for our arrival. It is a quiet neighbourhood not very busy.
We highly recommend it if you go to Paris.
Thank you Sidonie for your kindness.
Pedro and Paula

Hemos pasado una excellent demurrage in Paris, estamos muy contentos de haber elegido el apartamento de Sidonie. Es un apartamento muy bien ubicado in a barrio tranquilo y cerca de todos los medios de transporte. El apartamento es bastante espacioso nosotros éramos cinco y pasamos muy cómodos, además está muy bien cuidado y cuenta con todo lo necesario para hacer más practica the demurrage. If no vimos is Sidonie, our dejó explicaciones muy claras de cómo llegar y se mostró siempre available.
If viajan a Paris les recomendamos evalúen quedarse en el apartamento de Sidonie.
Muchas gracias Sidonie por toda la atención y cuidado that has puesto para nuestra demurrage.
Pedro y Paula
"
"Ce fut ma première expérience Airbnb. Chambre calme, quartier calme.",1,catalan,fr-en,"This was my first experience with Airbnb. Quiet room, quiet neighborhood."
"Easy access from Metro, quiet street, clean apartment. Very good.",1,english,en-en,"Easy access from Metro, quiet street, clean apartment. Very good."
"Excellent, as described.",1,english,en-en,"Excellent, as described."
Accueil top ! Appart hyper bien situé et hyper propre ! Merci Simona,1,catalan,fr-en,Home top ! Apartment really well located and super clean ! Thank You Simona
Quartier cosmopolite bien desservi en transports,1,catalan,fr-en,Cosmopolitan neighbourhood is well served by public transport
"Estuvimos 1 semana, la atencion de Veronique fue excellente, la habitacion es tal cual la descripcion. Una ubicacion de primera, cerca de 3 estaciones de metro que te llevan a todo Paris, de autobus tambien. La zona es muy tranquila, hemos vuelto tarde de noche sin ningun inconveniente. Esperamos volver pronto!!",1,catalan,es-en,"We stayed 1 week, the attention of Veronique was excellent, the room is as is the description. A location of the first, near 3 metro stations that take you to all Paris, of bus it. The area is very quiet, we have returned late at night without any inconvenience. We hope to return soon!!"
Merci Axel!,1,catalan,en-en,Merci Axel!
Vraiment super ! Je recommande,1,catalan,fr-en,Really super ! I recommend
Excellent stay,6,english,en-en,Excellent stay
Parfect,1,catalan,en-en,Parfect
"Ralph est charmant, accueillant, efficace et précis, la chambre est très sympa, tout confort, je recommande!",1,catalan,fr-en,"Ralph is charming, welcoming, efficient, and accurate, the room is very nice, comfortable, I recommend!"
Super appart propre.....on reviendra !!!!,1,catalan,fr-en,Super appart own.....we will come back !!!!
"Appartement spacieux et propre. 
Calme 
Proximité métro et RER. 
Très bonnes réactivité et accueil. 
Très bon rapport qualité/prix.",1,catalan,fr-en,"Apartment spacious and clean. 
Quiet 
Close to metro and RER. 
Very good responsiveness and hospitality. 
Very good price/quality ratio."
Emplacement ideal,4,catalan,en-en,Emplacement ideal
"L'apartament era molt correcte i net, allunyat del centre però amb bones comunicacions. La Geneviève i el Michel molt atents i sempre fisposats a ajudar-nos. Molt satisfetes",1,catalan,ca-en,"The apartment was very correct and clean, away from the centre but with good communications. The Geneviève and Michel very attentive and always fisposats to help us. Very satisfied"
"【優點】
⒈整體空間很大很寬敞,很有設計感,採光好,室內挑高,感覺很舒服開放的空間,在家放空一整天也覺得很享受｡
⒉公寓樓下就有超市､速食店､餐廳,很方便｡
⒊從公寓附近的地鐵到巴黎各大景點的交通時間都不長,滿節省時間的｡
⒋接待的Fred人很nice,第一天深夜我們發現沒有提供吹風機,第二天早上就立刻送來了~不過如果能一開始就提供會更好~:-) 
【缺點】
⒈從公寓走到Bastille站需要約12分鐘,路上人行道狀況不是很好,如果需要推大型行李可能需要預估多一點路程時間喲~
⒉中庭的玻璃門不能鎖,晚上睡覺可能會感覺有點不,不過治安應該不錯,後來我都行李箱直接敞開丟房間就出門了,住三個晚上都沒事｡
⒊第二晚,樓上鄰居放很大聲的party音樂直到凌晨將近1點,有點影響到我們休息｡
⒋浴室洗手檯有點堵塞,希望可以改善~:-) ",1,catalan,zh-en,"【Advantages】
The overall space is very large very spacious,great design sense,good lighting,indoor high ceiling,feels very comfortable open space,in the home vent all day but also feel very enjoy as well.
⒉ Downstairs there is a supermarket and fast-food, and restaurant,very convenient location.
⒊ From the apartment near the Metro to all of Paris major sights the travel time is not long,full save time.
The reception of the Fred people are very nice,the first night we found no Hairdryer,the next morning it was immediately sent to the~but if can provide will be better~:-) 
【Disadvantage】
⒈ From the apartment to walk to the Bastille station takes about 12 minutes,the road pavement condition is not good,if you need to push large Luggage may need this a little more walk time yo~
⒉ Atrium glass doors can not lock,sleep at night may feel a little not,but security should be good,then I boot directly Open lost the room and went out,with a stay of three nights were okay as well.
⒊ The second night,the upstairs neighbor put a very loud party music until the early hours nearly 1 point,a little impact to our Seating area.
The bathroom sink is a bit clogged,I hope you can improve~:-) "
Excellent :),1,english,en-en,Excellent :)
Muy bien Todo!! ... Perdí unas reservas cuando iba a París y CLaire me ayudó a imprimir todo de (Website hidden by Airbnb) sentí como en casa! Muy confortable el departamento!! Queda cerca de la estación. Nos recibió con un vino! Excelente anfitriona Claire!! Gracias!,1,catalan,es-en,Very well Everything!! ... I lost a few reservations when I went to Paris and CLaire helped me to print all of (Website hidden by Airbnb) I felt like at home!! Very comfortable the department!! It is close to the station. Received us with a wine! Excellent hostess Claire!! Thank you!
Nice cozy apartment,1,catalan,en-en,Nice cozy apartment
"Cris和他老公很友好,对我们的要求非常responsive, 还为我们加了毛毯｡由于法航罢工我们的航班受到影响,所以入住晚点,并且不得不多住一晚,Cris夫妻都礼貌的接待了我们,非常感谢｡",1,catalan,zh-en,"Cris and her husband are very friendly,our requirements are very responsive, also for our extra blankets available. Due to Air France strike and our flight is affected,so check-in was late,and had to stay one night,Cris couples are politely received us,thank you very much as well."
"Léna est très sympa, bien accueilli. La chambre est très bien dans un quartier calme. ",1,catalan,fr-en,"Lena is very nice, well received. The room is very well in a quiet area. "
Excellent stay as usual.,1,english,en-en,Excellent stay as usual.
"Super appartement, idéalement situé. Je recommande vivement!",1,catalan,fr-en,"Super apartment, ideally located. I highly recommend it!"
"Perfecte per una estada familiar: habitació doble àmplia i amb llitet de nadó i un sofà llit molt còmode al menjador-sala-cuina. 
Just davant hi ha un mercat i una boulangerie BIO: et lleves i en 5 minuts pots tenir un fantàstic esmorzar a taula! Això si, si teniu el son lleuger, al matí sentireu el soroll del mercat ben aviat ( totalment suportable!)",1,catalan,ca-en,"Perfect for a stay in family: double room with large bed for baby and a sofa bed very comfortable in the dining room-living room-kitchen. 
Just in front there is a market and a boulangerie BIO: you wake up and in 5 minutes you can have a fantastic breakfast on the table! This, if you have the son of light, in the morning you can hear the noise of the market very soon ( totally bearable!)"
"Bona ubicació (metro i tramvia molt propers), comoditats d'una casa (WiFi, oli, sal...), barri amb totes les botigues necessàries (supermercat, forn de pa, fruiteria...)",1,catalan,ca-en,"Good location (metro and tram very nearby), comforts of home (WiFi, oil, salt...), the neighborhood with all the shops necessary (supermarket, bakery, fruits...)"
Gillian is a professional. Great stay at Paris.,1,english,en-en,Gillian is a professional. Great stay at Paris.
"Marie est tres arrangeante.  Et pleine de petites attentions 
Super ",1,catalan,fr-en,"Mary is very arrangeante. And full of small attentions 
Super "
"Super appart!
Merci",1,catalan,fr-en,"Super appart!
Thank you"
"Jean Sylvain est très disponible et son principal souci est le bien être de ses hôtes.
Très bon feeling,
A recommander",1,catalan,fr-en,"John Sylvain is very helpful and his main concern is the well being of its guests.
Very good feeling,
Has recommend"
"El apartamento está localizado en un sitio perfectamente comunicado por autobus, metro, REC. Además, hay supermercados, mercados y cualquier otro servicio que necesites.
Anne-Carolina es una persona que se preocupa por las personas alojadas. 
En resumen, es un apartamento perfectamente recomendable para viajar a corto, medio y largo plazo
L'appartement est trouvé(localisé) dans un endroit parfaitement communiqué par autobus, mètre(métro), RECERTAIN. De plus, il y a des supermarchés, des marchés et tout autre service dont tu as besoin.
Anne-Carolina est une personne qui se préoccupe des personnes logées.
En résumé, c'est un appartement parfaitement recommandable pour voyager à court, un moyen et long terme",1,catalan,fr-en,"El apartamento está localizado a sitio perfectamente comunicado por bus, metro, REC. Además, hay supermercados, mercados y cualquier otro servicio that necesites.
Anne-Carolina es una persona que se preocupa por las personas alojadas. 
En resumen, es a apartamento perfectamente recomendable para viajar a corto, medio y largo deadline for applications
The apartment is found(located) in an area perfectly communicated by bus, meter(underground), RECERTAIN. In addition, there are supermarkets, markets and any other service you need.
Anne-Carolina is a person who cares for the people housed.
In summary, this is an apartment perfectly recommendable to travel in the short, medium and long term"
Super appartement!!!! merci merci merci!!!!,1,catalan,fr-en,Super apartment!!!! thank you thank you thank you!!!!
"Très beau logement, Antoinette est très réactive en cas de questions. Je recommande vivement !",1,catalan,fr-en,"Very beautiful apartment, Antoinette is very responsive in case of questions. I highly recommend it !"
"Perfect host!
Perfect room!


to. korean
개인적으로 Anvers역 주변을 좋아해서 항상 이 부근으로 숙소를 잡는데, 이번에도 정말 좋았어요
Joseph씨는 친절하고 연락도 굉장히 빠르고, 파리 여행을 위한 최대의 서비스를 선사해 주었고,
방에는 생활이 불편함이 없을 가전제품이 전부 구비되어 있고, 거리자체가 조용한데다 2nd빌딩이라 정말 조용하고 좋았어요! 안전도 물론 최고였고요
2017년 말까지만 운영하신다 하니 그 전까지 가실 수 있는 한국분들 모두 가셨으면 좋겠습니다!
정말 대만족이었어요
다만 근처에 있는 franprix는 문을 일찍 닫으므로  밤 열한시 이후는 pigalle역 monop나 까르푸 대형 마켓을 이용하세요~


아무튼 정말 좋고 편했습니다
thank you Joseph
",1,catalan,ko-en,"Perfect host!
Perfect room!


to. korean
Personally Anvers around the station like always near by the hostel to catch, but this was really good.
Joseph Mr. friendly contact and very fast, a trip to Paris for the maximum of service for a week,
In life discomfort to appliances all included, and the street itself is quiet..... 2nd building is really quiet and it was great! The safety course was the best.
By the end of 2017 operating only you. until then you can get that one the best of them all!!
I really very happy.
Just near the franprix is a door to early closing as the Night Heat time since the pigalle station monop or Carrefour is a large market for this.~


Anyway, really good.
thank you Joseph
"
"몽마르뜨 근처가 치한이 좋지 않다고 해서 걱정을 좀 했는데, 괜찮았구요.
저희 가족이 편하게 잘 지낼 수 있게 Joseph이 배려 해주어 감사했습니다.",1,catalan,ko-en,"Montmartre near the treatment for this is not good and the worry I had, but okay.
Our family easy to do to Joseph the care that thank."
Very nice stay! Cosy apartement!,1,catalan,en-en,Very nice stay! Cosy apartement!
"Superbe séjour chez Elisa, excellent accueil et chambre très confortable. A recommander ! ",1,catalan,fr-en,"Great stay at Elisa, great hospitality and very comfortable room. Has recommend!!! "
"La casa de Martine es estupenda, preciosa, amplia y ella es encantadora. Me sentí como en mi casa. Si vuelvo a París volvería a hospedarme allí sin duda alguna.",1,catalan,es-en,"The house of Martine is a wonderful, beautiful, extensive, and she is lovely. I felt like I was in my house. If I go back to Paris again would stay there without a doubt."
A perfect stay!,2,english,en-en,A perfect stay!
Appart à recommander,1,catalan,fr-en,Apartment to recommend
Appartement très propre quartier très calme merci,1,catalan,fr-en,Very clean apartment very quiet area thank you
Super! Je recommande! Merci Salim!,1,catalan,fr-en,Super! I recommend! Thank You Salim!
Great appartment! Spectacular view!!,1,english,en-en,Great appartment! Spectacular view!!
Excellent place!!,2,english,en-en,Excellent place!!
Alles Tip top,2,catalan,en-en,Alles Tip top
"RAS, dommage pas de TV. 
Denis est très sympa.",1,catalan,fr-en,"RAS, a shame no TV. 
Denis is very nice."
"Très bon rapport qualité/prix. Accueil sympa par un ami de Victor, absent au moment de notre séjour.",1,catalan,fr-en,"Very good price/quality ratio. Friendly welcome by a friend of Victor, absent at the time of our stay."
"Hem gaudit d'uns molt bons tres dies a casa de Thierry, l'acollida és fantàstica i ell fa tot el possible per fer-te sentir com si estiguessis a casa teva. La ubicació és immillorable i la casa és del tot confortable. La recomano sense cap mena de dubte.",1,catalan,ca-en,"We have enjoyed some very good three days at the home of Thierry, the host is fantastic and he does everything possible to make you feel as if you were in your own home. The location is unbeatable and the house is quite comfortable. Recommend her without any doubt."
Appartamento grazioso nuovissimo accessoriato. Vicino a tre diverse fermate della metropolitana di tre diverse linee. A due passi da republique. Wi-Fi ottimo. Una quantità di ristoranti di cucina francese è di ogni parte del mondo,1,catalan,it-en,Apartment lovely brand new fitted bathroom. Close to three different metro stops on three different lines. Two steps away from the republique. Wi-Fi very good. A quantity of restaurants of French cuisine to every part of the world
"Excellent!!!!
100% recomended",1,catalan,en-en,"Excellent!!!!
100% recomended"
Accueil correct. Quartier intéressant. Les photos améliorent la réalité. Literie très inconfortable.,1,catalan,fr-en,Correct host. Interesting part of the city. The photos enhance the reality. Bedding very uncomfortable.
"2 vraies chambres 
Emplacement idéal
Ascenseur 
Très calme",1,catalan,fr-en,"2 true bedrooms 
Ideal location
Elevator 
Very quiet"
Super logement. Claire Elise a pu répondre à toutes nos questions. Je recommande.,1,catalan,fr-en,Super slot. Claire Elise was able to answer all of our questions. I recommend.
"L'apartament és molt correcte, i ens trobat molt a gust en (Website hidden by Airbnb) a petita qüestió no tant positiva, ens va donar la sensació que hi faltava una mica de llum de nit, ja que la major part de les llums son indirectes.
Però el recomano, i si torno a Paris, intentaré agafar el mateix pis",1,catalan,ca-en,"The apartment is very correct, and we found very comfortable in (Website hidden by Airbnb) on a small question not so positive, gave us the feeling that there was a bit of light at night, because most of the lights are indirect.
But I highly recommend it, and if I go back to Paris, I will try to take the same apartment"
"logement calme,très bien situé, propre, Vita toujours dispo par (Website hidden by Airbnb) recommande ce logement.",1,catalan,fr-en,"accommodation quiet,very well located, clean, Vita still available by (Website hidden by Airbnb), recommends this accommodation."
"Très bel appartement au coeur de Saint Germain, exceptionnel accueil de l 'hôte. La chambre est idéale pour se détendre après une journée bien remplie. Les restaurants et commerces sont a deux pas. Un endroit unique dans Paris. Merci Mary.

Apartamiento único en Paris para descansar después de un dia cargado. En el centro del mejor lugar de Paris Saint Germain des pres. Los restaurantes y comercios sont al lado del piso. Excepcional acogida de la dueña del Piso Mary. ",1,catalan,fr-en,"Very nice apartment in the heart of Saint Germain, exceptional hospitality of the host. The room is ideal for relaxing in after a busy day. The restaurants and shops are just two steps. A unique place in Paris. Thank You Mary.

Apartamiento único en Paris para descansar después de a dia cargado. En el centro del mejor lugar Paris Saint-Germain-des-pres. Los restaurantes y comercios are al lado del piso. Excepcional acogida de la dueña del Piso Mary. "
"Super séjour!
Merci",1,catalan,fr-en,"Great stay!
Thank you"
"La casa és agradable i neta. El nombre de banys és correcte mentres que els WC són pocs i mal distribuits. Se sent el metro, encara que t’acostumes a les poques hores i no circula per la nit. L’anfitrió sempre respón els missatges immediatament i molt amablament",1,catalan,ca-en,"The house is nice and clean. The number of baths is correct while the TOILETS are few and poorly distributed. She feels the metro, although you get used to the few hours and does not flow to the night. The anfitrió always describes the messages immediately and very amablament"
Appartement tel que décrit.,1,catalan,fr-en,Apartment as described.
"位置和居住環境非常的好,謝謝Francis!",1,catalan,en-en,"位置和居住環境非常的好,謝謝Francis!"
Great location. Super flat made us feel like locals.,1,english,en-en,Great location. Super flat made us feel like locals.
Super content,1,catalan,en-en,Super content
- Super accueil - Chambre spacieuse - Parfait!,1,catalan,fr-en,- Great home - spacious Room - Perfect!
Super appart n'hésitez pas !,1,catalan,fr-en,"Super appart, don't hesitate !"
Logement conforme à la description. Propreté irréprochable . Couchage confortable. Trop peu de vaisselle . Quartier très vivant. Marianna très professionnelle. A conseiller.,1,catalan,fr-en,Housing according to the description. Spotlessly clean . Comfortable sleeping arrangements. Too little dishes . District very alive. Marianna is very professional. Has advisor.
Marianna is so responsive. Great location. Clean apartment. We enjoyed our quick stay in Paris.,1,english,en-en,Marianna is so responsive. Great location. Clean apartment. We enjoyed our quick stay in Paris.
"Un lloc acollidor i molt ben situat. El veí de l'estanc i Gabi i sa tia han sigut molt amables i generosos en tot moment, sempre predisposats a ajudar.",1,catalan,ca-en,"A cozy place and very well located. The neighbor of the pond and Gabi sa and aunt have been very kind and generous at all times, always inclined to help."
L essentiel y est.Et c'est super bien situé.,1,catalan,fr-en,The essential is there.And it is super well located.
"호스트님은 즐거운 마음으로 우리들을 맞이하여 주었습니다. 아파트와 관련된 사항들을 자세히 알려주어서 지내는데 불편함이 없었습니다. 아파트위치는  북역과는 걸어서 10분이고 가까운메트로역은 3~4분거리로 여행하기 편리한 곳입니다.  침실,주방그리고 욕실은
여행객들에게 필요한 모든 것을 갖춘 쾌적하고 안락한 공간이였습니다. 많은 분들에게 이 숙소를 추천합니다.
Mercy  Claire & Laurent
",1,catalan,ko-en,"The apartment is with a joyful heart to our people. Apartments and related sufficiently to walk from that. Apartment location is North Railway Station and 10 minutes ' walk to the nearest metro station is about 3~4 minutes for your excursions in the city. Bedroom,kitchen and bathroom
Travelers complete with everything necessary for a pleasant and comfortable space. To many people this is the perfect place to recommend.
Mercy Claire & Laurent
"
"Appart bien situé, calme et clean! Tout confort et hôte tres sympa en +. Merci Line!
",1,catalan,fr-en,"Apartment well located, quiet and clean! Comfortable and host very nice +. Thank You Line!
"
Fantàstic i impecable. Per a recomanar el 100%,1,catalan,ca-en,Fantastic and flawless. To recommend 100%
"距离地铁站近,楼下有超市很方便,房间里有Man做的手册包含房间里所有设备的使用方法和一些出行信息,设施也齐全｡",1,catalan,zh-en,"From the metro station,downstairs there is a supermarket very convenient,the room has a Man to do the manual contains a room where all the device method of Use and some travel information,the facility is also a fully equipped apartment."
"Super Unterkunft! Nah an Supermarkt, Restaurant, Bäcker etc. Nah an Metro. Alles perfekt!",1,catalan,de-en,"Great Place To Stay! Close to supermarket, Restaurant, bakery etc. Close to Metro. Everything is perfect!"
"바가 많은동네라 늦은시간까지 밝지만 위험하진 않습니다
Marc는 친절했고, 집안에 필요한 부분이 다 갖추어져있습니다.
근처에 베이커리 마트 바 식당들이 멀지않은 곳에 있고 루브르 오르셰등은 걸어서 이동이가능합니다",1,catalan,ko-en,"The bar is a lot of work, I late hours of bright but not dangerous.
Marc was friendly, the house is a necessary part needs.
Near a bakery in the wall restaurants not far away and the Louvre, old Porsche, etc are all over the place."
"Studio très bien situé. 
Au calme. 
Merci.",1,catalan,fr-en,"Studio very well located. 
Quiet. 
Thank you."
L'appartement correspond au descriptif. Paula a bien organisé notre accueil.,1,catalan,fr-en,The apartment corresponds to the description. Paula has well-organized our home.
Chambre très calme et super parking! Ravie.,1,catalan,fr-en,Room very quiet and excellent parking! Delighted.
Excellent. Would recommend.,1,english,en-en,Excellent. Would recommend.
No comments.,1,english,en-en,No comments.
Absolutely perfect apartment!,1,english,en-en,Absolutely perfect apartment!
"Appartement conforme a la description. Tres bon emplacement, calme. Je recommande.",1,catalan,fr-en,"Apartment conform to the description. Very good location, quiet. I recommend."
Super appartement.tres bien situé!,1,catalan,fr-en,Super apartment.very well located!
Appartement très conviviale!,1,catalan,fr-en,Apartment very friendly!!
Super sympathique je recommande,1,catalan,fr-en,Super nice I recommend
Alles perfekt ❤️❤️,1,catalan,de-en,Everything is perfect ❤awesome ❤love it.
"Apartament ben situat. Molt petit. Massa ple d'objectes personals que feien impossible aprofitar els armaris i espais d'emmagatzemar. La neteja deixa molt a desitjar. Vam haver de netejar espais comuns. La cuina petita i molt atapeïda. No vam voler cuinar res. En resum, no va ser una bona experiència i no el recomanem.",1,catalan,ca-en,"Apartment well located. Very small. Too full of personal objects that were impossible to take advantage of the closets and spaces to store. The cleaning leaves a lot to be desired. We had to clean the common spaces. The kitchen is small and very tight. We did not want to cook anything. In summary, it was not a good experience and will not recommend it."
Perfect apartament. Contact with Valeryane was excelent. I recomendet.,1,english,en-en,Perfect apartament. Contact with Valeryane was excelent. I recomendet.
"전망하나로도 훌륭한 숙소입니다 
17구역이 어떤 곳일까 궁금했는데 안전한 주거지역이고 깔끔하고 지하철역도 가까워요.  Monoprix 마트 5분거리, 몽쏘공원을 거쳐 개선문까지 20분 정도 걸어갈 수 있습니다. 근처에 괜찮은 음식점들도 있구요. 
무엇보다 매일매일 에펠탑과 몽마르뜨 언덕을 보며 아침과 저녁을 맞을 수 있었던 것이 파리를 여행하며 기억에 많이 남는 부분입니다.  출발전부터 의사소통이 잘되어서 좋았구요. 
커피머신에 캡슐을 넉넉히 넣어두고, 저희 아이들이 있어서인지 예쁜 초콜렛을 놓아둔 Elsa의 마음에 감사함을 전합니다",1,catalan,ko-en,"View one great place. 
17 area, what you've been wondering safe residential area, clean and metro station is also close. Monoprix Mart 5 minutes away, Mont Tissot, Park across the arc up to 20 minutes. Near decent restaurants. 
What's more every day, the Eiffel Tower and the Montmartre hill and the morning and evening to fit to be able to travel to and remember a lot in the South part. Starting from communicate well is very good. 
Coffee in capsule generously put, our kids are in pretty chocolate left Elsa's mind on gratitude."
"작은 화장실이(천창이 있는 게 인상적) 딸려있고 부엌과 침실의 구분이 없는 원룸입니다. 내부가 더블침대 하나로 가득 차서 캐리어 두개를 펼치기에 약간 좁긴하지만 엘리베이터가 있어서 짐을 6층까지 들고 오르지 않은 건 좋았어요. 150년이 넘었다는 클래식한 건물이고 동네가 조용하고 안전해 보였습니다.  가끔 마주친 이웃도 친절하구요. rer선 타고 역내 엘리베이터 이용해서 지상으로 올라온 후 평지를 10분 가량 걸어가면 되는 위치여서 공항에서의 접근성은 좋지만 주요 관광지들은 대중교통을 이용해야 합니다. 
괜찮은 절약형 숙소라고 생각합니다. ",1,catalan,ko-en,"Small bathroom(ceiling game impressive) daughter to the kitchen and the bedroom there is no distinction between raw room. Inside is a double bed, one filled from a carrier or two to expand on a little narrow, but the Elevator in the load 6 layers up to come didn't it was great. 150 years was a classic building and the neighborhood is quiet and safe. Sometimes his neighbors are also friendly. rer line to ride the Elevator to the ground after a flat 10 minutes walk to that location to airport ease of access is good, but the main attractions are the public transportation you'll need. 
Decent, saving place. "
"Excelente!!
Cordialidad y detalles de Mary.
El departamento tiene una excelente vista, perfecta ubicación y muy buena limpieza
Todo perfecto
....
Excellent!!
Cordiality and details of Mary. The apartment has an excellent view, perfect location and good cleanliness
Everything perfect",1,catalan,es-en,"Excellent!!
Cordiality and details of Mary.
The department has an excellent view, perfect location and very good cleaning
All perfect
....
Excellent!!
Cordiality and details of Mary. The apartment has an excellent view, perfect location and good cleanliness
Everything perfect"
"Super accueil, bel appartement. Je recommande vivement !",1,catalan,fr-en,"Excellent host, beautiful apartment. I highly recommend it !"
Cool place,4,english,en-en,Cool place
Lot of great restaurants. Nice place. Cozy.,1,english,en-en,Lot of great restaurants. Nice place. Cozy.
Absolutely perfect :),1,english,en-en,Absolutely perfect :)
"accueil très agréable de la part de la maman de Marija,trés ponctuelle,est disponible",1,catalan,fr-en,"welcome, very nice to the hand of the mother of Marija,very punctual,is available"
Pictures were acurate . Close to Pasteur Metro,1,english,en-en,Pictures were acurate . Close to Pasteur Metro
Je recommande. Bel appartement,1,catalan,fr-en,I recommend. Beautiful apartment
"Vous n'aurez pas de regrets
Très pro",1,catalan,fr-en,"You will not have regrets
Very pro"
El al,1,catalan,es-en,The the
accueil tres sympa,1,catalan,fr-en,home very nice
"Charle très dispo, sympa, je recommande ",1,catalan,fr-en,"Charle very available, nice, I recommend "
"Aucun problème, merci!",1,catalan,fr-en,"No problem, thank you!"
No comment ... Fuyez,1,catalan,en-en,No comment ... Fuyez
"Clean apartment, well equipped, near Metro.",1,english,en-en,"Clean apartment, well equipped, near Metro."
all perfect,1,catalan,en-en,all perfect
"Hem passat un cap de setmana fantàstic. L'apartament està molt ben situat i comunicat amb transport públic. L'hem trobat molt net i acollidor. El que més ens ha agradat ha estat la seva lluminositat, hi toca el sol tot el dia.",1,catalan,ca-en,"We spent a weekend fantastic. The apartment is very well located and well connected with public transport. We have found very clean and welcoming. The most we liked was its brightness, touch the all day sun."
"nice apartment, nice trip",1,catalan,en-en,"nice apartment, nice trip"
