comments,N,lang,en-en,comments
"Onze ervaring in Parijs was fantastisch. Sylvanie haar appartement heeft dit alleen maar beter gemaakt. Voor Parijs begrip een ruime woning met alles erop en eraan. Fijne badkamer. En goed bed. Rolluiken waardoor je makkelijk slaapt en geen geluids overlast hebt al is dit stiekem ook wel weer leuk. Al hebben wij Sylvanie niet persoonlijk mogen ontmoeten was zij ontzettend behulpzaam, zo was er een week voor onze aankomst problemen met water en heeft ze ons korting gegeven. Een maal in het appertement hebben wij hier totaal geen last van gehad. Ze stuurde tijdens ons verblijf nog een sms of alles naar wens was en ook met het maken van de reservering was ze erg fijn in contact. Als u ooit naar Parijs gaat, ga dan naar dit appertement staat in een super leuke wijk naast de metro aansluiting en dicht bij Gare du Nord. ",1,dutch,nl-en,"Our experience in Paris was fantastic. Sylvanie her apartment has just been made better. For Paris, the concept of a spacious house with all the trimmings. Fine bathroom. And good bed. Roller shutters makes it easy to sleep and no noise disturbance have already is this also secretly fun. All we have Sylvanie not personally meet, she was very helpful, so was there a week before our arrival, problems with water and our discount will be given. Once in the apartment, we have had absolutely no problems. She sent during our stay, a text message if everything was okay and also to make the booking she was very fine in contact. If you ever go to Paris, you go to this apartment is in a very nice neighbourhood next to the subway terminal and close to the Gare du Nord. "
Een mooi appartement in een rustige wijk. Metro op 8 of 10 minuten lopen. Prima ontvangst en super plek.,1,dutch,nl-en,A beautiful apartment in a quiet area. Metro 8-or 10-minute walk away. Great staff and super place.
"Great studio, 호쓰트가 번역끼 못똘리도록 이러케 쓰겠씁니돠. 절때 가디마떼요 십육쎄기 건물이라 도어가 열리디않씁니다. 삼씹분똥안 열뚜 업어서 쥴리앤한테 저나했또니 자기 파리에 업따고 지나가는따람둘한테 여러달라고 부탁하라고해꾸요, 자기고객운 안즁에 업꾸 이웃한테 컴플레인 바들까봐 절ㄸh 이웃한테 Do움을 요청ㅎr지말으라는 말만 되풀이했뜹니ㄷr. 진ㅉr 속고 ㄱr디 마떼유",1,dutch,ko-en,"Great studio, visitors to the festival site translation feel not rise to this application, write a favourite.. Save time with every flock. sixteen well before the building door is open, where not balance. Three gods most dung in open Cricket update from Julie & I had to service the car to work sometimes and sometimes people leave for many to ask you to change, self and passenger safety future updates change this out for the bars I would save switch between h-neighbors for Do move request. r now really he said, but reiterated the amount of C r. Real game r speed and B r Mount a herd share"
"Het is precies zoals in de foto's en tekst. Heerlijk centraal, kortom ideaal voor twee. ",1,dutch,nl-en,"It is exactly as in the photos and text. Wonderfully central, perfect for two. "
"We hadden een hartelijk welkom in een prachtige bijzondere flat! Voelde als provinciaal eerst wat onwennig maar al snel helemaal thuis en veilig! Onze 3 kids (9,7,5) hebben heerlijk gespeeld in het grote huis en in parkje vlakbij en hoefden Parijs niet meer in..... Wel gedaan en goed bereikbaar met metro en bus en zelfs lopend naar Sacre Coeur! Het huis heeft overal hele leuke ontdekkingen en finesse, maar vooral heerlijke bedden een lekkere douche. Wij gaan hier zeker nog een x terug! Sylvia bedankt voor het delen van deze muzikale inspirerende plek. Groet Alied en Family",1,dutch,nl-en,"We had a warm welcome in a beautiful special flat! Felt as a provincial first, a little awkward but soon completely at home and safe! Our 3 kids (9,7,5) have wonderfully played in the big house and in the park nearby, and had Paris not more..... Well done and well served by subway and bus and even walked to Sacre Coeur! The house has all the fun discoveries and finesse, but especially wonderful beds and a nice shower. We will definitely have an x back! Sylvia, thank you for sharing this musical inspiring place to be. Greeting Alied and Family"
"De typische charme van Sylvia's appartement beviel ons heel erg. Vlot bereikbaar met de metro, de nodige winkels in de buurt en op wandelafstand van Montmartre.",1,dutch,nl-en,"The typical charm of Sylvia's apartment pleased us very much. Easily accessible by metro, with the necessary shops nearby and within walking distance of Montmartre."
"prachtig ingericht, niet groot maar van alles voorzien, zeer rustig met veel groen
",1,dutch,nl-en,"beautifully decorated, not large but well equipped, very quiet with lots of green
"
"We hebben een heel fijn verblijf gehad in het appartement van Marc. Alles wat je nodig hebt is er te vinden. Het bed is prima, de slaapbank wat minder comfortabel. De ruimte is klein, maar heel efficiënt ingericht waardoor het ruim voelt. Fijne plek, dichtbij de metro, de wijk is vrij rustig met veel restaurants in de buurt, prettige omgeving. Evelyne heeft ons erg welkom laten voelen. Ik zou dit appartement zeker aanbevelen.",1,dutch,nl-en,"We have a very nice stay in the apartment of Marc. Everything you need is there to be found. The bed is comfortable, the sofa less comfortable. The space is small, but very efficiently furnished so the spacious feel. Fine place, close to the metro, the neighborhood is pretty quiet with lots of restaurants nearby, pleasant environment. Evelyne gave us a very welcome feel. I would recommend this apartment and definitely recommend it."
Prima uitvalbasis om Parijs te ontdekken. Op loopafstand verschillende bezienswaardigheden en de metro dichtbij. Het appartement is goed verzorgd en van alle gemakken voorzien.,1,dutch,nl-en,Excellent base to discover Paris. Within walking distance to various attractions and the metro close by. The apartment is well maintained and equipped with all comforts.
"Het was onze eerste ervaring met airbnb en hoewel er een misverstand was over onze aankomsttijd, was de rest super. We verbleven met 5 personen: 2 volwassenen en 3 kinderen(18,16,14)
en we hadden genoeg ruimte, we sliepen er goed. We vonden de inrichting erg leuk. Ook de ligging en de parkeerplaats van het appartement zijn pluspunten. Tenslotte Florents uitgebreide email met foto's en allerlei tips waren helemaal super.
We zijn blij dat we jouw appartement gekozen hebben, we hebben een superleuke tijd gehad.",1,dutch,nl-en,"It was our first experience with airbnb and although there is a misunderstanding about our arrival time, the rest was super. We stayed with 5 persons: 2 adults and 3 children(18,16,14)
and we had plenty of space, we slept well. We found the décor very nice. Also the location and the parking lot of the apartment are pros. Finally, Florents detailed email with photos and all kinds of tips were all super.
We are glad your apartment is chosen, we have a very nice time had."
Leuk appartement. Alleen veel te klein voor vijf personen. Er is geen vijfde matras dus je ligt op een soort hondenmand. Leuke omgeving en je bent overal zo! Hij claimde ons alleen 17 euro voor een laken wat we niet hebben meegenomen dus misschien niet te vertrouwen.,1,dutch,nl-en,Nice apartment. Only much too small for five people. There is no fifth mattress so you is a sort of dog basket. Fun environment and you are everywhere! He told us only 17 euro for a bed sheet which is not what we have taken so maybe not to be trusted.
"Appartement dicht gelegen bij een invalsweg. En toch rustig, geen last van verkeer of nachtlawaai. Heel praktisch, dicht bij metro halte.",1,dutch,nl-en,"Apartment very close to a road. And yet, quietly, not bothered by traffic or noise. Very practical, close to metro stop."
"Uitstekend gelegen appartement, vlakbij een metrostation en in de buurt van winkels en restaurants. 
Netjes, praktisch en alles voorhanden, met een afgesloten parkeerplaats vlakbij.
De binnenplaats is gezellig, de buren vriendelijk en het gebouw zelf rustig en comfortabel
Alle afspraken verliepen zeer vlot.",1,dutch,nl-en,"Excellently located apartment, near a metro station and near shops and restaurants. 
Neat, practical and everything at hand, with a closed parking nearby.
The courtyard is cosy, the neighbours are friendly and the building itself is quiet and comfortable
All the arrangements went very smoothly."
"Het was een klein (voor 5 personen), maar knus appartementje, gezellig. Leuke entree met binnenplaatsje. Netjes, fijn bed en goede douche. De plek was fijn, rustig (zelfs stil 's nachts).  Het was een fijne uitvalsbasis voor uitstapjes, dwz meteen een metrostation, bakker en supermarkt om de hoek. ....
We kregen een uitgebreide beschrijving met foto's over het gebruik van sleutels en parkeergarage (op paar 100 meter afstand), even puzzelen, maar dan lukt het wel! 
",1,dutch,nl-en,"It was a small (for 5 persons), but cozy apartment, cozy. Nice entrance with a courtyard. Clean, good bed and good shower. The place was pleasant, quiet (even silent night). It was a great base for day trips, ie immediately to a metro station, bakery and supermarket around the corner. ....
We were given a detailed description with pictures about the use of keys and a garage (on a few 100 metres away), a bit of a challenge, but succeed! 
"
"We zijn vriendelijk ontvangen door Florent in zijn leuke,kleine  (Website hidden by Airbnb) metro ,de bakker en supermarkt zijn  vlakbij.
Het was 's nachts stil in het appartement  dus we hebben goed kunnen slapen.Wifi werkt goed,keuken en en badkamer zijn klein maar ook wel weer knus.De parkeergarage op 300 meter afstand was ook handig.
",1,dutch,nl-en,"We are kindly received by Florent in his nice little (Website hidden by Airbnb) metro ,bakery and supermarket are nearby.
It was night, quiet in the apartment so we can sleep.Wi-fi works well,kitchen and and bathroom are small but also knus.De car park 300 metres away was also convenient.
"
"Charmant en knus 2 kamer appartement, rustige gelegen in een levendige multiculturele buurt. Prima slaapkamer met tweepersoonsbed en in de woonkamer een slaapbank die de hele woonkamer in beslag neemt. Daarnaast is er de slaapkamer nog een futon matrasje, prima voor mijn dochtertje van 8. Voor 5 mensen (2 volwassenen en 3 kinderen) wellicht erg knus maar als je alleen maar slaapt is dat prima. Alles ziet er netjes en verzorgd uit. Vanuit het appartement heb je uitzicht op de binnenplaats waar een tafel staat die je kunt gebruiken om buiten te zitten. Door die binnenplaats is het heerlijk rustig, tenzij er mensen tot diep in de nacht gezellig aan de tafel zitten. Florent is erg aardig heeft duidelijke informatie over het appartement en de buurt. Hij is flexibel in de aankomsttijden en de vertrektijden. Je kunt gewoon de sleutel  achter laten en vertrekken wanneer jij wil binnen de afgesproken termijn.

Het was een heel fijn verblijf in een charmant appartement!",1,dutch,nl-en,"Charming and cosy 2 room apartment, quiet located in a lively multicultural neighbourhood. Great bedroom with a double bed and in the living room a sofa bed that the entire living room take. In addition, there is the bedroom with a futon mattress, which is perfect for my little daughter of 8. For 5 people (2 adults and 3 children) may be very cosy, but if you're only sleeping that's fine. Everything looks tidy and well-kept. From the apartment you have view on the courtyard where a table is that you can use to sit outside. By that courtyard is very quiet, unless there are people deep into the night comfortably at the table. Florent is very nice has clear information about the apartment and the neighborhood. He is flexible in the arrival times and the departure times. You can just take the key and leave when you want within the agreed period.

It was a very pleasant stay in a charming apartment!"
"We hebben een heerlijk weekend gehad in Parijs. Appartement ligt prima, dichtbij metro en in de buurt van Montmartre. Appartement is niet erg groot. Voor gezin met 3 pubers iets krapjes. Het ligt wel heel rustig aan een binnenplaats, dus zeer rustig slapen. Wel Florent de tip gegeven een keer alles goed te stoffen in huis! Dan zou het perfect zijn.",1,dutch,nl-en,"We have a very nice weekend in Paris. Apartment is located close to the metro and close to Montmartre. Apartment is not very big. For a family with 3 teenagers slightly undersized. It is very quiet to a inner courtyard, so very quiet sleep. However, Florent the tip given once all the fabrics in the house! Then it would be perfect."
Vanuit Nederland een toplocatie waar ook de auto goed kan staan.  Het huis is sfeervol ingericht a la France en heeft alles wat je kunt wensen. Locatie geweldig lopend of ov alles voor je gevoel binnen handbereik. Echt een aanrader.,1,dutch,nl-en,"From the Netherlands a prime location where the car can stand. The house is tastefully decorated a la France and has everything you can wish for. Location is great, walking or public transport everything for you to feel at your fingertips. Is really a must."
Leuk appartement in een leuke buurt waar je nog het echte Parijse leven ervaart. De sofa in de woonkamer is minder geschikt voor volwassen om op te slapen. Super fijn dat je je auto kan stallen in een parkeergarage in de buurt. En met de metrohalte op de hoek van de straat ben je zo in het centrum.,1,dutch,nl-en,Nice apartment in a nice area where you can still have the real Parisian life experience. The sofa in the living room is less suitable for adult to sleep on. Super fine that you have your car can park in a parking garage in the neighborhood. And with the metro stop on the corner of the street that takes you into the centre.
"Het appartement is erg klein. De ontvangst was onduidelijk, het was moeilijk de goede deur te vinden. De douche was niet aantrekkelijk. De kurketrekker was krom. Er was veel herrie op straat tot diep in de nacht.
Fijne buurt.",1,dutch,nl-en,"The apartment is very small. The receipt was unclear, it was difficult to find the right door to find. The shower was not attractive. The corkscrew was bent. There was a lot of noise on the street until late in the night.
Fine near."
"Communicatie
Sandrine reageerde vanaf het moment van de aanvraag enorm snel en vriendelijk, dit bleef tot de datum van het bezoek. 
De instructies waren duidelijk en volledig. De parkeerplaats werkt perfect zo vlakbij het appartement.

Appartement
De woning is erg mooi, is ruim en stijlvol ingericht. Prima schoon ook. Op basis van de foto had ik gedacht dat het op de begane grond zou zijn, maar het is op de 5e, wat juist mooi en licht is zo hoog in het gebouw (er is een lift). Wij waren met 4 volwassenen en hadden ruim voldoende plek. 

Locatie
De ligging is ideaal, in een leuke straat vlakbij Montmartre. Er is alles wat je nodig hebt en je loopt zo naar het centrum van Montmartre, de Sacre Coeur etc. Metro is 5 min lopen, fietsen-parkeerplaats van vélib ook om de hoek. Gelijk in de straat alle winkels die nodig zijn. 

Samengevat
Zeer vriendelijke mensen. Sfeervolle, prettige uitvalsbasis. Een top plek voor een verblijf in Parijs! ",1,dutch,nl-en,"Communication
Sandrine responded from the moment of the request very fast and friendly, this continued up to the date of the visit. 
The instructions were clear and complete. The car works perfect so close to the apartment.

Apartment
The house is very beautiful, it is spacious and stylishly furnished. Very clean and new also. On the basis of the photo, I thought it was on the ground floor would be, but it is on the 5th, which is beautiful and light is so high in the building (there is a lift). We were with 4 adults and had more than enough space. 

Location
The location is ideal, in a nice street near Montmartre. There is everything what you need and you can walk to the centre of Montmartre, the Sacre Coeur etc. Metro is 5 min walk away, cycling-parking of bicycles is also around the corner. Right in the street all the shops that are necessary. 

Overall,
Very friendly people. Warm, pleasant base. A top place to stay in Paris! "
"Montmarte magnifique!
Mijn zoontje (3 jaar) en ik woonden rond Oud&Nieuw in Mida's studio en dat voelde goed.
Zes dagen lang ontdekten we de leukste plekken van Parijs en kwamen thuis in Montmartre!
De studio is klein, maar gezellig, netjes, maar huiselijk en de ligging is ideaal in Rue Yvonne le Tac, vlakbij de metro en de Sacre Coeur. Een heerlijke plek om Montmartre te leren kennen of de metro te pakken naar de rest van Parijs.
We hebben een erg leuke tijd gehad, mede dankzij Mida!",1,dutch,nl-en,"Montmartre magnifique!
My son (3 years old) and I lived around Old&New in Mida's studio and that felt good.
For six days we discovered the nicest places of Paris and came home in Montmartre!
The studio is small, but cozy, tidy, but homely and the location is ideal in Rue Yvonne le Tac, near the metro and the Sacre Coeur. A lovely place to Montmartre to get to know or the metro to get to the rest of Paris.
We have a very nice time had, thanks Mida!"
Fijne en snelle communicatie. Leuke tips voor goede adresjes in de buurt van het verblijf. Prima voor 2 nachtjes.,1,dutch,nl-en,Fine and fast communication. Great tips for good places in the neighbourhood of the stay. Fine for 2 nights.
"Zeer vriendelijke ontvangst, prachtige ligging, uniek uitzicht, oud gebouw met veel charme",1,dutch,nl-en,"Very friendly and helpful staff, beautiful location, unique views, old building with lots of charm"
Perfecte uitvalsbasis (locatie) voor een weekje Parijs. Hip ingericht appartement. Ideaal met kinderen!,1,dutch,nl-en,Perfect base location for a week in Paris. Hip furnished apartment. Ideal with children!
"Nicolas is een attente en vriendelijke host Het appartement ligt echt op een toplocatie midden in de Marais. Je zit op 5 - 10 minuten lopen van winkels, parken en speeltuinen. Het is een echt parijs appartement met een hele bijzondere layout. Je hebt eigenlijk alles wat je nodig hebt en het was ideaal met 2 kinderen van 4 en 6. Het was echt super schoon en netjes. Goede bedden en een fijne goed werkende badkamer. Ik kan het echt iedereen aanraden! Wij komen ook graag een keer terug! Tip: haal 's ochtends croissants en pain au chocolat bij Le Moulin de Rosa. Best you ever had!",1,dutch,nl-en,"Nicolas is a attentive and friendly host, The apartment is really in a prime location in the middle of the Marais. You are sitting on a 5 - 10 minute walk from shops, parks, and playgrounds. It is a real paris apartment, with a very special layout. You actually have everything you need and was ideal with 2 children of 4 and 6. It was really super clean and tidy. Good beds and a fine, well-functioning bathroom. I can really recommend anyone! We are also happy to go back! Tip: get the morning croissants and pain au chocolat at Le Moulin de Rosa. Best you ever had!"
"Wij hebben het appartement drie nachten gehuurd en het was fantastisch! Het is er ruim, licht, schoon en opgeruimd. Bovendien is de ligging van het appartement ideaal: in een grote straat waar je van alles kunt krijgen (heerlijke bakker op de hoek!) en de metro op een paar minuten loopafstand. 
Dihya heeft ons op een prettige manier ontvangen en uitleg gegeven en we kregen daarnaast van haar paraplu's, een stadsplattegrond, een picknickkleed en het leukst van alles een lijst met aanbevelingen. De meeste daarvan hebben we opgevolgd wat ons verblijf in Parijs helemaal compleet heeft gemaakt.",1,dutch,nl-en,"We have the apartment for three nights rented and it was fantastic! It is spacious, light, clean and tidy. In addition, the location of the apartment is perfect: in a large street where you can get delicious bakery on the corner!) and the metro is a few minutes walk away. 
Dihya has us in a pleasant way and receive and explanation given and we received in addition to her umbrella, a map, a picnic rug and the best thing of all is a list of recommendations. For the most part we have followed what our stay in Paris complete."
"Het appartement van Elodie is wat het beloofd. Een erg prettig appartement op een perfecte plek. De locatie is direct gelegen naast metrostation Chatelet - Les Halles en op loopafstand van de wijk Le Marais en musea als het Picassomuseum en het Louvre museum perfect. Het appartement zelf is comfortabel, praktisch ingericht en biedt meer dan voldoende ruimte. De dubbele toegangsdeuren met cijfercode geven een veilig gevoel. ",1,dutch,nl-en,"The apartment of Elodie is what it promised. A very nice apartment at a perfect place. The location is directly located next to the metro station Chatelet - Les Halles, and within walking distance of the Marais district, and museums such as the Picasso museum and the Louvre museum perfectly. The apartment itself is comfortable, practical and offers more than enough space. The double doors with the codebreaker to give a safe feeling. "
"De verhuurder heeft ons prima geholpen met vragen of wensen. De buurt was niet echt mooi maar een echte franse woonwijk met winkels, restaurants en leuke pleintjes op loopafstand in de buurt. De metro is binnen 10 minuten lopen te bereiken.",1,dutch,nl-en,"The landlord gave us was a great help with any questions or wishes. The staff was not really nice but a real French residential area with shops, restaurants and nice squares to stroll in the neighborhood. The metro is within a 10-minute walk away."
"Heel prettig, snel en persoonlijk contact met de verhuurder, dit geeft (terecht) veel vertrouwen. Het is een zeer ruim appartement met een persoonlijke sfeer. Heel geschikt om je thuis te voelen in de prachtige wereldstad Parijs. Voor 5 personen ( (Phone number hidden by Airbnb) en 12 jaar) prima te doen! Dichtbij mooie parken en leuke wijken (Bellville, """"China town"""" en Rue Oberkampf). Metro zeer goed bereikbaar. Wij hebben zeer genoten en zullen deze accommodatie zeker aanbevelen. ",1,dutch,nl-en,"Very friendly, fast and personal contact with the landlord, this indicates (rightly) a lot of confidence. It is a very spacious apartment with a personal atmosphere. Very suitable to make you feel at home in the beautiful cosmopolitan city of Paris. For 5 persons ( (Phone number hidden by Airbnb), and 12 years) easy to do! Close to beautiful parks and nice neighborhoods (Bellville, """"China town,"""" and the Rue Oberkampf). Metro very easy to reach. We have highly enjoyed, and will this accommodation definitely recommend it. "
"Amelies appartement was heerlijk, lekker ruim, koel terwijl het buiten warm was, slaapkamers aan de stille zijde.  Extra leuk en authentiek is de entree via de binnenplaats. Het is op wandel afstand van de sacre coeur en op minder dan 5 min van het metrostation Barbes waar ook lijn 4 stopt, de centrale lijn van noord naar zuid. Veel eetgelegenheden in de buurt waar ook veel locals eten.",1,dutch,nl-en,"Amelies apartment was lovely, spacious, cool while the outside was warm, the bedrooms on the quiet side. Extra nice and authentic is the entrance through the courtyard. It is within walking distance of the sacre coeur, and less than 5 min from the metro station Barbes where line 4 stops the central line from north to south. A lot of dining options in the neighborhood where many locals eat."
"Prachtig appartementje, op 50m van metrostation. Volgens beschrijving. Rustige buurt en winkeltjes in de onmiddellijke omgeving.  Prachtige dagen beleefd.

Guy.",1,dutch,nl-en,"Beautiful appartment, 50m from metro station. According to the description. Quiet neighborhood and shops in the immediate vicinity. Beautiful day to be polite.

Guy."
"Erg rustige sfeer in creatieve wijk van Parijs. Klein maar fijn plekje, precies genoeg na een dag enerverend Parijs. Blijft bijzonder om de sleutel te mogen steken in een typisch Zuid-Europees blok huizen. ",1,dutch,nl-en,"Very quiet atmosphere in the creative quarter of Paris. Small but nice place, just enough after a day of exciting Paris. Remains particularly to the key to be stuck in a typical South-European block of houses. "
"We hebben een heel prettig verblijf gehad in het huis van de familie. Zelf waren we met 2 volwassenen en 3 kinderen. Daar is het ook echt geschikt voor. We kwamen in een netjes, fris en schoon appartement. Het is gedecoreerd met mooie en sfeervolle kleuren. We voelden ons er meteen thuis. Er stonden koekjes, koffie, thee en diverse dingen voor het ontbijt klaar. Verder een lekker flesje wijn. We waren met de auto en vlak voor de deur was een plekje vrij. Het is gelegen in een zijstraat van Rue de Clichy, rustig en netjes. De bakker zit vlakbij en diverse eetgelegenheden. De metro is 5 minuten lopen. Een prima uitvalsbasis om Parijs te verkennen. Montmartre is een kleine wandeling. De sleuteloverdracht ging prima, via de schoonmaakster. De communicatie met Virginia was erg prettig en ze heeft er alles aan gedaan om ons verblijf te laten slagen. Super bedankt! We komen nog eens terug!! Prima prijs kwaliteit verhouding.",1,dutch,nl-en,"We have a very pleasant stay here in the house of the family. Itself we were with 2 adults and 3 children. There is also really suited for that. We arrived in a neat, fresh and clean apartment. It is decorated with beautiful and attractive colors. We felt right at home. There were cookies, coffee, tea and various things for breakfast ready. A nice bottle of wine. We were with the car and just in front of the door was a spot free. It is located in a side street of Rue de Clichy, quiet and tidy. The bakery is near and a variety of dining options. The metro is 5 minutes walk away. A great base from which to explore Paris. Montmartre is a short walk. The keys went fine, using the cleaner. The communication with Virginia was very pleasant and she has done everything to make our stay a success. Thank you so much! We come back again!! Great price-quality ratio."
"Wij hebben hier een heel prettig verblijf gehad en konden echt 'thuiskomen'. Er stond een lekkere fles wijn voor ons klaar. Het appartement was bijzonder smaakvol ingericht. Voor jonge kinderen is een aparte slaapkamer met leuk speelgoed waardoor onze kinderen (2 vriendinnetjes van 9 en 10 jaar) heerlijk gespeeld hebben. Aanrader, ook zonder kinderen!",1,dutch,nl-en,"We have here a very nice stay had, and could have really 'come home'. There was a nice bottle of wine waiting for us. The apartment was very tastefully decorated. For young children is a separate bedroom with fun toys, making our children (2 friends of 9 and 10 years) wonderfully played. Highly recommended, even without children!"
"Wat een heerlijk appartement was dit, op een fijne lokatie in Parijs. Met de metro was alles makkelijk te bereiken. 

De buurt voelde een beetje als onze oude wijkje 'Lombok' in Utrecht. Met de Sacre Coeur op loopafstand, waar we oud en nieuwe hebben gevierd. We voelde ons veilig, zelfs tijdens oudejaarsnacht met onze kinderen (8, 10 en 12) op straat.
",1,dutch,nl-en,"What a wonderful apartment this was, in a nice location in Paris. With the metro everything was easy to reach. 

The neighborhood felt a little like our old neighborhood 'Lombok' in Utrecht. With the Sacre Coeur in walking distance, where we have old and new have celebrated. We felt us safe, even on new year's eve with our children (8, 10 and 12) on the street.
"
"Het appartement voldeed volkomen aan de verwachtingen. De foto's geven een heel goed beeld. De inrichting is zeer smaakvol en comfortabel. De buurt is prima, de stations Gare du Nord en Gare de l'Est bevinden zich op loopafstand. De ingang van de metro is maar 2 minuten lopen. Een echte aanrader dus, dit appartement! ",1,dutch,nl-en,"The apartment was completely up to expectations. The photos give a very good picture. The decor is very tastefully and comfortably. The neighborhood is fine, the stations Gare du Nord and Gare de l'est are within walking distance. The entrance of the metro is just 2 minutes ' walk away. A real must, this apartment! "
"Mooi appartement van alle gemakken voorzien. François heeft de sleuteloverdracht geregeld met een andere partij, dit verliep allemaal vlekkeloos. Waar nodig konden we hem vragen stellen. In de buurt genoeg leuke koffie- en eettentjes te vinden. ",1,dutch,nl-en,"Nice apartment equipped with all comforts. François has the keys arranged with another party, this went all very smooth. Where necessary, we could ask him questions. Near plenty of nice coffee and restaurants. "
"Christophe Jackson was perfect op het afgesproken uur ter plaatse en heeft ons vriendelijk ontvangen en wegwijs gemaakt in zijn appartement. Na een perfecte nacht hadden we de volledige flexibiliteit om te vertrekken voor 11u.
Vanuit het appartement is alles zeer vlot bereikbaar via de metro. De ondergrondse parking is ook vlakbij.",1,dutch,nl-en,"Christophe Jackson was perfect at the agreed hour on the spot, and our friendly and acquainted in his apartment. After a perfect night we had the full flexibility to leave for 11am.
From the apartment everything is very easily accessible via the metro. The underground car park is also nearby."
"De verhuurder heeft ons prima verwelkomt, Nicolas is zeer vriendelijk en behulpzaam. De ruimte was precies zoals we dachten, bijna alles was goed omschreven.",1,dutch,nl-en,"The landlord has made us very welcomed, Nicolas is very friendly and helpful. The space was exactly as we thought, almost everything was well described."
"Prima locatie, op loopafstand van alle grote bezienswaardigheden! Prima verhuurder. Mogen wel wat kleine herstelwerkzaamheden gedaan worden. Bedden waren niet opgemaakt. Prijs en locatie super.",1,dutch,nl-en,"Great location, within walking distance of all major attractions! Great landlord. May have some small repairs to be done. Beds were not made. Price and location super."
"Emmanuelle Lagarde heeft ons gastvrij ontvangen in haar kleine, origineel ingerichte appartement. Het bed sliep heerlijk. De buurt is multicultureel. Wij aten heerlijk in Indiase eethuisjes. Vlak bij Gare du Nord, een prima orientatie-punt vanwaar we per 'leenfiets' Parijs ontdekten. Fietsen door Parijs is een avontuur, goede fietspaden.",1,dutch,nl-en,"Emmanuelle Lagarde gave us a warm welcome in her little, originally decorated apartment. The bed slept wonderfully. The neighborhood is multicultural. We ate delicious Indian food. Close to Gare du Nord, a great orientation point from which we 'leenfiets"" Paris discovered. Cycling through Paris is an adventure, good cycle paths."
we volden ons direct thuis dankzij de warme ontvangst van Emmanuelle. klein appartement maar wel charmant tussen gare du nord en gare de l'est.,1,dutch,nl-en,"we volden us directly at home thanks to the warm welcome from Emmanuelle. small apartment, but charming, between gare du nord and gare de l'est."
"We hebben een mooi weekend in Parijs gehad. Het was een goed appartement, gelegen in een leuke buurt. We hebben in het naast gelegen café heerlijk gegeten. Verbinding met het openbaar vervoer is goed. De verhuurders waren erg relax, dachten met ons mee en gaven voor onze aankomst al veel informatie. Ik raad het iedereen aan.",1,dutch,nl-en,"We have a nice weekend in Paris. It was a good apartment, located in a nice neighborhood. We have in the adjacent cafe had a nice meal. Connection with public transport is good. The landlords were very relax, thinking along with us and gave our arrival a lot of information. I recommend it for everyone."
"真的非常非常棒｡住了9天,体验太棒了｡房东人很好,整个studio非常干净,家电一应俱全｡房东准备了所有想到和没想到的日用品,早餐也很丰富,还送了白葡萄酒｡真的很开心,下次来,可以继续住这吗?",1,dutch,zh-en,"Really very very good as well. Lived for 9 days,to experience the fantastic area. The landlord people are very nice,the whole studio is very clean,appliances readily available available. The landlord has prepared all the thought and thought of daily necessities,the Breakfast is also very rich,also sent a white wine area. Really happy,the next,can continue to live here?"
"Fijn appartement, dichtbij een aantal metro stations. Het is ongeveer 15-20 min met de metro naar het centrum van Parijs. Communicatie met Thuy was erg prettig en snel. Wij konden al vroeg in het appartment en er lagen croisanntjes en een baguette voor ons klaar! Appartement ziet eruit zoals op de foto's en het is goed schoongemaakt. Voldoende voorzieningen in het appartement aanwezig. ",1,dutch,nl-en,"Nice apartment, close to a number of metro stations. It is about 15-20 min with the metro to the center of Paris. Communication with Thuy was very nice and fast. We could already early in the apartment and there were croisanntjes and a baguette waiting for us! Apartment looks as on the pictures and it is well cleaned. Plenty of facilities present in the apartment. "
"De woning was erg gezellig ingericht, schoon en alle benodigdheden waren aanwezig. Carine was ontzettend vriendelijk en heeft allerlei tips gegeven over de buurt en alle andere plekjes in Parijs.",1,dutch,nl-en,"The house was very nicely decorated, clean and all necessities were present. Carine was very helpful and friendly and has all kinds of tips about the neighbourhood and all the other places in Paris."
"We hebben genoten in het leuk ingerichte appartement van Neitha (Annick). Alles is aanwezig, (en van goede kwaliteit) om evt. zelf te koken of je was te doen. Er zijn voldoende winkels in de buurt van boodschappen tot kleding, restaurants al niet minder. Vlak bij een metro station, lijnbussen stoppen bijna voor de deur en de Arc is om de hoek. Zeer goed als thuisbasis om Parijs te ontdekken. Annick is heel aardig en zeer gastvrij.",1,dutch,nl-en,"We have enjoyed the nice furnished apartment of Neitha (Annick). Everything is there, (and of good quality) to adjust. to cook for yourself, or you had to do. There are plenty of shops in the vicinity from groceries to clothing, restaurants, not less. Close to a metro station, buses stop almost in front of the door and the Arc is around the corner. Very good as a home base from which to discover Paris. Annick is very kind and very welcoming."
