comments,N,lang,en-en,comments
"地理位置非常好, (Hidden by Airbnb) 都方便｡房东响应很快｡入住流程简单｡很愉快的体验｡",1,basque,en-en,"地理位置非常好, (Hidden by Airbnb) 都方便｡房东响应很快｡入住流程简单｡很愉快的体验｡"
"很干净的房子｡怕我找不到路｡特意给我打了电话,用 (Hidden by Airbnb) 发了很详细的地址和图片给我,晚上飞机晚点,快一点到,也能及时联系到房东,很热情,很贴心｡",1,basque,zh-en,"Very clean house and great views. Afraid I can't find the way home. Deliberately give me a call, (Hidden by Airbnb) made a very detailed address and pictures to me,the night the plane was late,a little faster,also can timely contact to the landlord,very warm,very intimate and great views."
"파리 자체의 평균 청결도는 잘 모르겠으나, 너무 좋은 평들에 비해서 욕실이나 방의 청결도가 별로였다. 침구류나 수건은 깨끗하고 편했지만 파리가 너무 많았고 깨끗하지 않았음. 딱 하루 밤 자기 좋은 듯. 전철역 바로 옆이라 접근성은 좋았음. 파리 주요 관광지랑은 조금 멀리 떨어져있음 (대중교통으로 30분 정도)",1,basque,ko-en,"Paris itself is of average cleanliness I don't know, but too good compared to the bathroom or the room's cleanliness. Bed linen or towels are clean and convenient, but Paris is too much and not clean. Perfect for day or night self great. Train station accessibility was good. Paris is a major tourist destination France is a little far off there (by public transportation 30 minutes)"
"Ardrian和Elizabeth人都很好,给我们送了零食和香槟｡房子位置很棒,吃饭逛景点坐地铁都很方便｡地铁站几乎就在楼下,可以直接到巴黎的两个机场｡房子采光比图片中的暗,厕所有点小,还有一个不足之处是床有点不太舒服,其他都还好｡",1,basque,zh-en,"Ardrian and Elizabeth who were very good,sent us snacks and champagne as well. The House location was great,the meal visiting the attractions on the subway are very convenient and great views. Metro station almost on the downstairs,can direct to Paris for two the airport. House lighting than the picture in the dark,the toilet was a bit small,there is a downside is the bed was a little uncomfortable,others are okay as well."
"Laurent的房間不大,但東西應有盡有,地點很好離地鐵站近,唯一只有廁所在外面有點不便而已,整體來說性價比高:)",1,basque,zh-en,"Laurent's room,but something everything,location very good away from the metro station is near,only a toilet outside in a little inconvenience of it,the whole cost is high:)"
"집은 사진과 똑같이 깨끗하고 모던한 느낌의 현대식으로 리모델링된 건물 내 5층입니다.(엘레베이터 있음)

체크인은 집앞에서 호스트와 연락하여 호스트의 어머니께서 해주시는데 영어도 잘하시고 너무 친절하십니다.

방 하나에 거실 하나 구조인데
넓지는 않지만 아늑하고 편안하게 지낼 수 있습니다. 거실에 쇼파베드도 어느 침대 못지않게 크고 푹신해서 4살아이와 셋이 자는데 불편하지 않았어요. (방에 있는 침대는 부모님이 쓰심)

주방도 완벽하게 갖추어져 다시 파리에 가도 머물고 싶은 집입니다.

위치는 주요 관광지랑 가깝지는 않지만 지하철역이 5분내 거리에 있고 동네가 너무 조용하고 깨끗하여 여자들의 여행이나 3-4인 가족에 추천합니다.",1,basque,ko-en,"House photos and equally clean and modern feel of a modern renovated building, 5th floor.(Elevator)

Check the house in front of the host and contact the host mother that my English is also good and so friendly.

One in living room one of structure I
Spacious but cozy and comfortable. The living room on the sofa bed which bed is just big and fluffy in a 4-year-old and three's. (In bed with parents writing center).

Kitchen fully-equipped go back to Paris and also want to stay home.

Location is a major tourist destination airport, but the metro station is 5 minutes away and the neighborhood is so quiet and clean by the women of the trip or 3-4 family."
don t like :(,1,basque,en-en,don t like :(
Özetle çok güzeldi... :)),1,basque,tr-en,"In summary, it was very nice... :))"
"위치, 호스트, 분위기 뭐 하나 빠지는게 없었습니다!  파리와 정말 잘 어울리는 숙소라고 생각되어집니다:)",1,basque,ko-en,"Location, hosts, atmosphere, what one, falling to no. Paris goes really well with the ideal think.:)"
"교통이 매우 편리하고 바로 아래에 식료품점이 있어서 식사를 준비하기 좋았습니다. 다만 체크인하는 날 엘리베이터가 운행되지 않아 무거운 짐을 들고 3층(한국 기준 4층)까지 올라가는데 힘들었고(이것은 체크인한 날만), 커피머신에 물때가 많이 껴있어서 이용하기 어려웠던 점은 아쉬웠어요.",1,basque,ko-en,"The transportation is very convenient and right below the grocery stores have to prepare a meal. Just check that day lift was not lifting heavy loads, and 3 layers(Korea Standard 4 layers)up to which was hard and(this is the check-in date only), coffee machine in the water then a lot of cuddling from this was difficult to the point very."
"有小早餐吃   至今回味, 设施完备    按照 (Hidden by Airbnb) 指导就可以去到,一楼二楼都有人住      很满意装修     屋主好似好喜欢中国的家具 家里有不少中国家私,管家是台湾人,  跟我们沟通很亲切｡ 还有法式风的厕所淋浴区都好漂亮     回来后还是会想念着他们家的厕所和漂亮的淋浴间,",1,basque,zh-en,"There is a small Breakfast to eat so far aftertaste, equipped in accordance with (Hidden by Airbnb) guidance can go to,one on the second floor there are people living very satisfied with the renovated house Main like good like Chinese furniture, the home has a lot of Chinese furniture,the Butler is a Taiwan people, communicate with us it'll House. There is also a French air of the toilet shower area are pretty good come back or will miss their home toilets and nice shower rooms,"
"最後一天應要趕大力士號,需超早出門的,但Elisabeth的女兒特地早起幫我們準備早餐,超感動超好吃的❤️❤️",1,basque,zh-en,"The last day should you want to catch a Hercules,to be super early to go out,but Elisabeth is the daughter specifically get up early to help us prepare Breakfast,super touched and super tasty❤lol❤lol"
"ﾛｹｰｼｮﾝが最高です｡ﾕｰﾛｽﾀｰが到着する北駅より徒歩15分｡ﾁｪｯｸｲﾝ前にもかかわらず､とても暖かく迎え入れてくれました｡
素敵なｱﾝﾃｨｰｸに囲まれた夢のようなお家でした｡朝の朝食も用意していただきありがとうございました｡
Elisabethさんはいつも素早くﾒｰﾙのお返事もくれ､何一つ不自由のない滞在になりました｡
また二匹の猫もとても可愛かったです｡",1,basque,ja-en,"Locked what I my row and watching the best available. Universal hot rod crack the network frames to arrive in the North Station and 15 minute walk from｡ Check the list and in the meantime I am using I love this app in spite of before, and warm us with it.
Nice app love WH a button I was surrounded by like a dream and a house in the US. The morning Breakfast is also available thank you for it.
Elisabeth is always fast and expressive of your reply Well, the one without the inconvenience and stay well.
Also two cats and was cute in a can."
"房子位置很好,周围有7.9.12号线,周围有许多餐馆和超市,以及中餐馆也很多｡我们的房间位于二层第一间,有空调,两个单人床,桌子和衣柜,唯一比较不方便的是衣服晾晒问题｡管家姐姐非常热心,每天早上给我们提供新鲜的可颂和发棍,法国的面包好好吃｡这次住在房东家有了很好的体验,比较遗憾的是没见到Elisabethbd本人｡总而言之,在巴黎留下了很好的回忆｡",1,basque,zh-en,"The House location is very good,around a 7. 9. No. 12 line,surrounded by many restaurants and supermarkets,and Chinese restaurants are also many available. Our room located on the second layer of the first rooms,air conditioning,two single beds,Desk and wardrobe,only inconvenient is the clothes drying problem areas. Butler sister very enthusiastic,and every morning give us fresh song and hair sticks,French bread good to eat as well. This time live in landlord home with a good experience,sorry about that didn't see Elisabethbd own home. All in all,in Paris leave a lot of good memories and great views."
호스트와의 연락은 (Hidden by Airbnb) 으로 이루어 졌습니다. 위치가 좋아 개선문과 도보 5분 거리에 있었고 안전한 동네라 매우 만족스러웠습니다. 휴지통이 없어 조금 불편했지만 그외의 것들은 모두 만족합니다.,1,basque,ko-en,"Host contact (Hidden by Airbnb) as true. The location is good and 5 min walk distance was in a safe neighborhood as I was very satisfied. The Recycle Bin is not a little uncomfortable, but that all things except for the satisfaction."
ﾌﾗﾝｽ語や英語が話せない私にGeraldさんは優しくしてくれました｡また､部屋はよても綺麗で心地よく使わせていただきました｡ﾍﾞｯﾄﾞの寝心地もよかったです｡ﾊﾟﾘ中心から少し離れた場所でしたが､静かに過ごすことが出来ました｡今回の旅の良い思い出のひとつになりました｡,1,basque,ja-en,"OMG stop me I speak English and do not speak to me Gerald is gently critical. Also, the room is very beautiful and more pleasant it was to be the last. Suddenly I was then told that behaves hotel was in a can. Pattern I downloaded some distance away from the center in, the quiet time to spend can find. This trip with good memories of one of the well."
"如果你要來巴黎自助旅行,這裡會是個很棒的選擇｡有很大的個人房間和乾淨的共用浴室,共用也是跟主人一起使用而已,Gerald是個很棒的人,有任何不懂的問題,他都很樂意回答｡附近就有地鐵跟輕軌站,可以輕鬆到任何觀光景點或是轉運站｡",1,basque,zh-en,"If you want to come to Paris buffet trip,here would be a good choice as well. There are a lot of personal room and clean shared bathroom,shared also with the owners together with the use of IT,Gerald is a great person,have any do not understand the problem,he is very happy to answer as well. Nearby there is the subway with the light rail station,you can easily to any of the attractions or the transfer station area."
"오르세미술관까지 걸어서 1분, 루브르까지 걸어서 3분 거리의 깨끗하고 위치 좋은 숙소입니다. 근처에 괜찮은 식당도 꽤 있어서 부족함 없이 지내다 왔고, 체크이웃시간이 11시로 좀 이른데, 저녁 비행기이신분들은 체크아웃후 우버로 파리북역으로 이동 (약 8유로) 하셔서 짐 맡기고 일정 소화하신담에 다시 북역으로 오시면 RER 로 바로 공항 가실수 있어서 매우 편합니다:) 

",1,basque,ko-en,"The art Museum, walk 1 minute, walk 3 minutes of clean and the location good place to stay. Near a decent restaurant quite in lack of no staff were friendly, check-out time is 11: as this is a bit early, but the evening plane you check-out after Uber Paris North Station (about 8 Euro) to take on the burden and certain to digest your Adam Back to North Station with the RER straight to the airport, the rooms are very comfortable.:) 

"
"호스트 친절하시구요, 세탁기와 주방 등 필요한 거 다 갖춰져있구요, 위치 좋고 깨끗합니다 :-) 파리에서 좋은 시간 보냈어요!!",1,basque,ko-en,"Host very friendly, washing machine and kitchen needs for nearly stocked, the location nice and clean.: -) a good time in Paris was spent!!"
숙소 위치는 주변 관광지랑 좀 거리가 있지만 바로 앞에 RER역도 있고 도보로 5분정도가면 다른 메트로 역도 있어 관광과 교통은 큰 불편함이 없었어요. 샤이요궁까지 걸어서 15분정도 걸려서 화이트에펠도 보고왔어요. 동네 치안도 좋았습니다. 숙소도 깨끗하고 주변에 마트랑 빵집도 있고 좋았어요 :-),1,basque,ko-en,"Location that area there but right in front of the RER station and walk 5 minutes to another metro station even tourism and transportation is a big inconvenience. The bathroom, and the Palace, walk 15 minutes to the White in the Paris report. Neighborhood policing. The hostel is also clean and around the French bakery and it was good.: -)"
덕분에 잘 지내다갑니다 에펠탑을 걸어서 갈 수 있고 주위에 지하철 슈퍼마켓도 다 가까이 있어서 불편함없이 지냈어요 감사합니다 추천해요 :),1,basque,ko-en,"Thanks well...... the Eiffel Tower, walking around the subway, supermarket, also close in without discomfort spent. thanks for the recommendation.:)"
"집과 시설이 전체적으로 낡고(선풍기도 없어 더워 힘들었고, 거울과 인터폰은 투명테잎으로 붙여 있고, 소파베드도 꺼져있어 허리가 아팠다), 청소상태도 구석구석 보면 그리 깨끗하지는 않았다(소파커버와 카펫엔 머리카락들이-아예 다 치워놓고 침대 펴고 지냄. 덮는 시트는 없었음) 그리고 호스트 할머니는 영어를 전혀 못 하심.
그러나 이런 단점에도 불구하고 넓은 방, 편리한 교통(TGV몽파르나스역, 지하철파스퇴르역, 시내중심을 가는 95번 버스 등)과 체크인 전과 아웃 후 짐 맡아주심, 에펠탑과 앵발리드 교회 돔이 보이는 전망 등으로 인해 머물기에 충분히 좋은 곳이었다.",1,basque,ko-en,"The house and facilities as a whole, old and(fan no more power was hard, the mirror and the intercom is a transparent tape with paste, a sofa bed is also off waist is hurt), clean condition corners look so clean I did not..... (sofa cover and carpet yen hair-not get out of bed, stretched, and bad breath. Cover sheet that was) and host grandmother speak English at all, not one.
However, despite these flaws, spacious room, convenient transportation(TGV Montparnasse station, Metro Pasteur station, the city centre with the 95 bus, etc.) and check-in before and out after Jim take heart, the Eiffel Tower and the Invalides Church dome views due to stay in a good enough place."
"지하철역에서 도보 5~7분 소요됨
주방기기와 세탁기를 동시에 사용하지 못함(절약을 위한것이라 판단됨)",1,basque,ko-en,"Placed in 5~7 minutes.
Kitchen and Laundry at the same time, not be able to use(for saving it.)"
"처음부터 끝까지 너무 친절해서 좋았고, 라미가 운영하는 식당도 너무 맛있었어요:)
숙소도 깨끗하고 위치도 좋고! 공항버스타면 바로 앞에서 내리고 숙소옆 지하철도 커서 어디든 가기 편해요. 무엇보다 소통이 잘 되어서 너무 좋았습니다. 디음에 파리 오면 또 가고 싶어요:)",1,basque,ko-en,"From beginning to end't, means operated restaurant so it was delicious.:)
The hostel is clean and location is good! Airport bus to right in front of me and stay next to the subway so anywhere with ease. What's more communication as well so far, so good. Designed in Paris or want to go.:)"
"방은 매우 아담하지만 깔끔하고 조용합니다.여자 분 두 명까지 지낼 만 할 거 같고 체격,덩치 있는 남자의 경우에는 한 명 정도가 적합할 것 같습니다 (침대가 복층구조로 되어있는데 두 명이서 같이 자야해요) 세탁기 이용할수 있고 (9시-20시) 기본적인 조미료들 냄비 식기구 구비되어 있습니다. 집주인분들이 바로 옆에 계시지만 생활하는데 큰 불편함은 없었네요 짐 올리고 내릴때 도와주시고 엘리베이터 없고 계단 4층 입니다. 집 바로 앞에 버스정거장 있고 répubilque역, oberkampf 역에서 매우 가깝습니다 가실때는 공항버스 이용해서 오페라에서 20번 버스타고 Jean-pierre timbaud 역에서 내려서 맞은편 버스정류장 앞에 위에 28이라고 쓰여있는 빨간 문을 찾으세영",1,basque,ko-en,"The room is very small but clean and quiet.The woman two people spend only to be like and physique,the hulking man in the case of one degree will fit. (beds bunk beds have two in like it should) washing machine available (9-20) basic seasoning their pot dinner. A homeowner who is right next to it, but life that large have a. load up take off and the Elevator and stairs to the 4th floor. The house right in front of bus stops and répubilque station, oberkampf station. get off the airport bus at Opera on the 20 bus and Jean-pierre timbaud station opposite the bus stop in front to 28 and there is a red door to find the pool"
"지하철 두개노선이 가깝고 슈퍼는 1분거리, 숙소 아래에 과일가게가 잇어서 신선한 과일을 먹을수 잇엇습니다.(한국라면도 팝니다)동네가 안전하고 밤이나아침에 시끄러움이 전혀 느껴지지 않앗습니다.",1,basque,ko-en,"Subway two routes close to the Super 1 minute, place the fruit under there gums from fresh fruit to eat after.(Korea even pop.) the neighborhood is safe at night or in the morning time but at all does not feel seeds."
"호스트가 입실할때 숙소에 대해 자세히 설명 해줬습니다 :)
숙소도 이쁘고, 편하게 파리 여행을 보낼 수 있었습니다.

안좋은 점이 있다면 역 주변에 노숙자들이 조금 있다는 것과 주변에서 공사중이었다는 것입니다. 하지만 대체적으로 만족하며, 다음번에 다시 이용할 의향이 있습니다.",1,basque,ko-en,"The host is there when you stay, a detailed description of me.:)
Stay lovely, comfortable trip to Paris.

Bad points if there is a station around homeless people a little that there and in the surrounding air. But with and, the next time the."
Tres bien :),2,basque,fr-en,Very well :)
"호스트가 1시간정도 늦어서 일정에 차질이 생겼어요.. 침대 프레임이 삐걱거리는 소리가 나서 조금 거슬렸어요. 6박 7일 머물렀는데 수건이 모자랐어요. 욕실 천장에 곰팡이가 조금 있었어요. 10층 높이라 전경이 확 트여있어서 좋고, 서쪽으로 창이 있어서 일몰을 볼 수 있어요. Wagram역이 제일 가까웠어요.",1,basque,ko-en,"The host is 1 hour late from schedule setbacks in life. the bed frame creak, and I bit back. 6 night 7 day stay towels were. Bathroom mildew on the ceiling a little. 10 layers High - sure to be good, the West window at sunset. Wagram station is the best close to."
"위치가 아주 좋아요. 마레지구 걸어거 3분 뛰어가면 1분 컷 이었습니다. 또한 큰 역들이 많아서 관광지를 주로 전철로 이용하실 분들이라면 정말 좋습니다. 
걸어다니기도 좋습니다. 저는 주로 다 걸어 다녔는데 (운동삼아) 40분이면 유명 관광지 다 갑니다!!
호스트가 매우 친절합니다. 
다만 집 위치 소개가 아쉬웠습니다. (사진 첨부좀..)
집 주변에. 마레지구 및 유명한 맛집,세탁실 슈퍼마켓, 메르시(걸어서 8분), 편의점, 역, 버스 정류장, 우체국 등. 편의시설이 아주 가까이 있어서 편합니다. 그러나! 번화가 주변이어서 소음은 어느정도 있습니다(생활에 큰 지장은 없습니다) 안전하고, 동네 사람들도 좋습니다!!!",1,basque,ko-en,"The location is very good. Marais district walking or 3 minutes running 1 minute, cut this. Also plays a big part too many tourists mainly by train convenient if you really good. 
Walking is also good. I mainly just walked around (kinetic ginseng) is a 40-minute tour go!!
The host is very friendly. 
Just set the location of introduction. (Photo attached on it)
Around the House. Marais district and its famous restaurants,Laundromat, supermarket, (within 8 minutes), convenience stores, station, bus stop, post office, etc. Amenities are very close from the airport. However! Bustling around in the noise to some extent. (life in.) safety, and neighborhood people.!!!"
"일단 교통이 매우 편리하고 밤에도 안전한
지역입니다. 숙소 앞 음식점들은 저녁 늦게까지 영업하고 지하철역도 주변에 많습니다. 루브르가 근처에 있고 어디든 걸어가기 좋아요. 숙소는 매우 컴팩트합니다. 조금 작지만 어차피 잠만 잘 것이기 때문에 딱입니다. 겨울에 춥지않을까 걱정했었는데 난방도 잘되고 너무 따뜻했어요. 깨끗하고 호스트도 친절해요.추천합니다:)",1,basque,ko-en,"Once the traffic is very convenient and at night is safe
Area. Accommodation front restaurants in the evening till late and the subway station is also around a lot. The Louvre is nearby and walk. The hostel is very compact. A little small but I cant sleep well because it will be perfect. In the winter cold, not worried that I was heating was too warm. Clean and the host friendly.Recommended.:)"
"위치가 정말 좋아요. 방도 쾌적하였고, 부엌을 사용하기에 편리했습니다. :)",1,basque,ko-en,"The location is really good. The room comfortable, the kitchen easy to use. :)"
"房东长居在美国,接应的是个当地人,不会讲英语需要花些时间沟通(比如翻译器),但为人很热情｡ 房子位置特别好,离巴黎圣母院就走路5分钟的距离｡住房的地区很安全,房子是属于老式的欧式建筑,所以隔音不是特别好,常常能听到楼上的脚步声和说话声｡这是第一次使用Airbnb,总的来说是一次很不错的租房经历｡",1,basque,zh-en,"The landlord lived in the United States,collusion is a local,do not speak English need to take some time to communicate(such as a translator),but for very warm areas. The House location is good,away from the Notre Dame Cathedral is walking 5 minutes from the House. Housing area is very safe,the house is belonging to the old-fashioned European-style building,so soundproofing is not particularly good,often can hear the upstairs footsteps and voices as well. This is the first time to use Airbnb,generally a good rental experience as well."
房子属于繁华地段 交通便利 (Hidden by Airbnb) 都不远 超市有几家 购买材料做饭很方便 就是电磁炉有点难控制 虽然没有见到房东 房东安排了他的邻居朋友和我们联络 也是及时帮我们解决各种问题 最后还帮我们预订了出租车去火车站 非常感谢 如果下次想带父母过去 估计我还会预订这里,1,basque,zh-en,"The house belongs to the bustling lots traffic convenient (Hidden by Airbnb) are not far from the supermarket there are several buy material for cooking very convenient is the cooker a little difficult to control, although did not see the landlord the landlord arranged for his neighbor friend, and our contact is also timely to help us solve a variety of problems finally also help us booked a taxi to the train station thank you very much if next time you want to bring parents the last estimate I also will be booking here"
"很棒的體驗!房間裡有所有你需要的東西!不過在七樓(對台灣來說是八樓,我們的一樓是巴黎的零樓)但是在漫步一整天的巴黎後爬這個樓梯也不算什麼問題!水管馬達倒是滿大聲的!不過習慣後也滿好玩的,我很喜歡這裡的體驗!交通､環境!都非常的完美!讓我在巴黎有一個美好的回憶!",1,basque,zh-en,"A great experience! The room has all the things you need! However, on the seventh floor(of Taiwan is the eighth floor,our first floor is the Paris of the zero floor)but in the stroll after a long day of Paris after climbing the stairs is also not what problem! The riser motor's full loud! But the habit after also full of fun,I loved the experience! Transportation, and the environment! Are very perfect! Let me in Paris to have a wonderful memories!"
"服务态度很好,地点距离地铁站非常近,可惜就是花卉太多,有蜜蜂:)",1,basque,zh-en,"Service attitude is very good,location from the Metro Station very close,a pity is the flower too much,there are the bees:)"
최고입니다. 숙소 주변도 조용하며 집도 이쁘고 깨끗합니다. 그리고 주인분께서 너무 잘 챙겨주십니다. 다음에 또 오고싶은 숙소였습니다 :),1,basque,ko-en,The best. Around the hostel is also quiet and the House Beautiful and clean. And the with too well to patronize. Next time I hope to come to the hostel.:)
방이 굉장히 아늑하고 편안했습니다. 도로시는 매우 친절하고 우리에게 다양한 정보를 주었습니다. 매일 티타임을 가질 수 있고 빵과 과일을 제공해주었습니다. 빨래를 하기위해 도로시가 많은 도움을 주었고 역과 근접한 거리에 있어서 이동이 편리했습니다. 나는 파리에 다시 간다면 꼭 다시 머무를 것입니다. 감사합니다 도로시 :-),1,basque,ko-en,"The room is very cozy and comfortable. Dorothy is very friendly and give us a variety of information. Daily tee times can have bread and fruit to provide. So one for the road has helped a lot and the station and near proximity to in the move was convenient. I'm back in Paris when again, you will stay. Thank you Dorothy :-)"
"한국분들 참고 하시라고 한글로 적습니다. 15일 간의 여행 중 마지막 3일을 이숙소에서 지냈습니다. 우리는 어른 4명, 7살 남자 아이 1명, 9살 여자아이 세명 등 총 8명이었습니다. 방이 3개, 욕실 3개로 8명의 인원이 이용하기에 큰 불편은 없었습니다. 다만 침대가 총 4개(더블 2개, 싱글 2개, 소파베드 1개)인데 한개는 거실 소파 베드라는 점 참고하시기 바랍니다. 저는 소파베드는 사용하지 않았습니다. 이 집은 아마도 6명 정도가 사용하기에 가장 적합한 것 같습니다. 

 이  숙소의 가장 큰 장점이라고 한다면 접근성 좋은 위치와 호텔 같은 깨끗함,그리고 안전한 동네에 위치해 있다는 점입니다.  마레지구의 중심가 쪽에 위치해 있어 1~2분 거리에 마트와 과일가게, 빵가게와 까페 등이 있어 편리했습니다. 주변 유명관광지와도 매우 근접한 거리에 있고 한국사람들이 좋아하는 쇼핑 명소인 merci는 걸어서 5분 정도의 거리였으며, 유명한 맛집들도 도보 5~10분 거리에 많이있어서 좋았어요. 특히, 한국백화점에 있는 bonton 매장과 애착인형으로 유명한 moulin roty 매장도 도보로 5분거리에 있어 아이들과 함께 쇼핑하는 즐거움이 있었어요. 

호스트가 직접 체크인할때 여러가지 정보에 대해 친절히 설명을 해 주었고, 전체적으로 매우 청결한 상태였습니다. 무엇보다 안전하고 조용한 곳이라 만족했는데요. 다만, 2층에 위치하고 있었는데 계단을 이용해 짐을옮겨야 하는 불편함이 있었고, 조용한 만큼 우리도 조용히 해야 했기 때문에 조심스러운 부분이 있었습니다. 

보통 오전 8시쯤 나갔다고 저녁 8시쯤 돌아왔는데, 저녁 8시 이후에는 세탁기 사용을 자제 해달라고 해서 아침 출발할때 세탁기를 돌리고 돌아와서 라지에이터에 세탁물을 말렸는데, 다행히 밤사이 잘 건조가 되었습니다. 
그리고 싱크대 물을 사용할때마다 분쇄기의 소리가 매우 크게 들렸고, 식기류는 잘 구비되어 있으나 도마가 없어서 구입해서 사용했습니다. 

이 숙소에 대해 전체적으로 만족스러웠으나 한가지 신경쓰이는 부분이 있었어요. 처음부터 호스트가 이 곳이 소음에 민감한곳이라 조용히 해달
라고 요청을 했기 때문에 아이들을 매우 조심시켰지만, 2일 후 아래층 여자분으로부터 조용히 해달라는 요청을  받았습니다. 8시이후에는 발걸음도 조심해달라고 했는데, 아이들 4명을 자제 시켜도 한계가 있었기 때문에, 아이들 데리고 여행하시는 분들은 반드시 한번 생각해보시고 선택하시는 것이 좋을 것 같습니다. 특히 아이가 활동적이거나 별나거나 목소리가 크다면 더욱더 신중하게 고려해보시는것이 좋을 것 같아요.",1,basque,ko-en,"The Korean people see and one less. 15 days of travel during the last 3 days in at the hostel. We are adults and 4 people, 7-year-old man child 1, 9-year-old girl three people, including a total of 8 people. Room 3, 3 bathrooms for 8 persons in large facilities. Just bed a total of 4(double, 2 singles, 2 sofa beds 1)one living room with a sofa bed as a starting point. I have a sofa bed that was not used. This house is probably 6 people use the most. 

This property of the biggest advantages for accessibility, good location and hotel is the same clean,and in a safe neighborhood located. Marais district, the heart of the side for 1 to 2 minutes on the Mart and fruit shop, bread shop and cafe, etc was convenient. The surrounding tourist attractions and also very close to the Korean People favorite shopping attractions merci is a 5-Minute Walk of the street was, they walk 5 to 10 min a lot. Especially, Korean shopping in a bonton store and attached to a doll as the famous moulin roty the store is also a 5-minute walk distance in children with the pleasure of shopping. 

Host directly when the check several information about the kind of explanation given and is in overall very clean condition. What's more safe and Quiet Place satisfaction. Just, located on the 2nd floor had stairs to baggage moving helps, as we must be quiet because he was watchful. 

Usually 8 a.m. I went out, and evening 8 o'clock I came the evening, after 8 PM the washing machine, use that in the morning of departure when the washer is turned and returned to and from the Lodge from the Laundry dried, but fortunately, overnight to dry well. 
And sink water to be used each time the grinder's sound is very significantly heard, tableware, well equipped, but Thomas is not bought from the used. 

This is the perfect place for the but care part. The first host from this place is the noise at the sensitive place, a quiet that
Said request was because the children to be very careful was, but after 2 days the downstairs woman most quiet I have been asked to. 8 hours after footfall by month, children 4 to control the time limit because there were children, and that those who travel necessarily think about and choose what seems to be good. Especially the kids active or the stars or the voice is big, the more carefully should consider that it will be good."
Amazing!! I’ll be back,1,basque,en-en,Amazing!! I’ll be back
"游览巴黎理想的住处,离凯旋门一公里,房间宽敞明亮,客厅充满法式风情,干净且设施完善,周边有超市､药店､中西餐厅､咖啡馆､地铁站､公交站,生活十分方便｡除了临街噪音外(关上窗户好些),一切都很好,强烈推荐｡",1,basque,zh-en,"Explore Paris the ideal place,away from the Arc de Triomphe a mile,the rooms are spacious and bright,living room filled with French style,clean and well equipped,the surrounding Have supermarket, and pharmacy, and Chinese and Western restaurants, and cafes, and the metro station, and bus stops,life is very convenient area. In addition to the street noise from outside(Windows closed better),everything is good,highly recommended apartment."
"위치는 여러모로 좋음. 인테리어와 분위기도 좋음. 약간 불안정한 부분 위주로 적자면, 사진의 건물은 숙소 건물이 아니라 집에서 내다 보이는 건너편 건물임. 샤워 시설이 조금 불안하고 수건은 냄새가 좋지 않으니 챙겨가는게 좋겠음. 주방엔 가스레인지는 없음. 그리고 엘레베이터 없는 4층(0층포함) 위치.",1,basque,ko-en,"Location are many as good. The interior and atmosphere is also good. Slightly unstable part for the deficit, the photo of the building is a hostel building, not a house in view across the building. Shower facilities and towels smell not good with the snatching is good. The kitchen gas. And Elevator No 4 floor(0 floor) location."
Merci beaucoup :),1,basque,fr-en,Thank you very much :)
"괜찮은 곳입니다:)
위치도 괜찮고!
추천해요",1,basque,ko-en,"Decent place.....:)
The location is also okay!
Recommended."
"地理位置非常好,楼下走一百米就是巴黎最大的地铁站,从戴高乐机场坐RER B线可以直达这个车站,出行和回家都十分方便 (Website hidden by Airbnb) 周围也有家乐福和法餐中餐,kfc也很近,餐饮也相当便利,由于处于市中心,晚上人也很多很热闹,晚点回来也不会太害怕 (Website hidden by Airbnb) 我和我的朋友两个人一个房间,另外一个房间是房东居住的,我们和房东共用厨房,卫浴,客厅｡房东的家设施很齐全,环境温馨整洁,厨房虽小器材俱全,我们房间的床头柜下房东还准备了卢浮宫指南,巴黎地铁图等旅游指南,很周道 (Website hidden by Airbnb) 由于行程原因,我们并没有和房东有很多机会交流,不过可以看出他的中文普通话是母语级别的,人很温和礼貌 (Website hidden by Airbnb) 一次很愉快的居住体验,如果下次陪家人再来巴黎,房东的家还available,一定还会选择的,谢谢房东的招待｡",1,basque,zh-en,"Location very good,downstairs, walk one hundred meters is Paris largest metro station,from Charles de Gaulle airport taking the RER B Line can be connected to the station,travel and home are very convenient (Website hidden by Airbnb) is also surrounded by Carrefour and French cuisine Chinese restaurant,kfc also very near,dining is also quite convenient,as in the city centre,the evening people very much also is very lively,come back later it won't be too afraid of (Website hidden by Airbnb) my friends and I two people to a room,another room is the landlord to live,we and the landlord shared the kitchen,bathroom,living room area. The landlord of the home facilities are well-equipped,cosy and tidy,the kitchen is small equipment and taste,our room the bedside table under the landlord also prepared a Paris guide,Paris metro map etc. Travel Guide,very thoughtful (Website hidden by Airbnb) due to travel reasons,we did not and the landlord there are many opportunities to exchange,but as can be seen in his Chinese Mandarin is the mother tongue level,people are gentle polite (Website hidden by I) a very pleasant living experience,if the next time with the family and then to Paris,the landlord of the home is also available,must also be selected,thank the landlord of the hospitality house."
EXCELLENT (again!),1,basque,en-en,EXCELLENT (again!)
