comments,N,lang,en-en,comments
쥴리아가 간다는 시간에 맞춰 1층에서 맞아주었고 친절히게 방안내해줬음. 호텔수준으로 넓고 깨끗한 집. 파리 날씨가 갑자기 추워져서 좀 추웠던것이 단점이나 모든면에서 훌륭. 주방도 쓰기편하고 샤워온수와 수압도 좋았음. 근처 5분거리에 G20 마트가있어 편리. 버스정류장도 가까움.,1,breton,ko-en,"Julie is a on time on the 1st floor have been welcomed and kindly give guidance to me. Hotel standard with spacious and clean house. Paris weather suddenly cold, gets a little cold it is but all great in. The kitchen is also writing hand and the shower temperature and pressure was also good. Near 5 minutes in the G20 Mart has not been easy. The bus stop is also close."
good all around value,1,english,en-en,good all around value
"屋主方面:
夫妻倆很友善:)蔡太太甚至擔心我不能和另外一位異性住客共用一間房間,所以特地陪我,謝謝｡他們很有人情味,即使在我check out當天,有很多人早到check in,一般旅館都求我必須早上check out,但我留在那里直到下午",1,breton,zh-en,"House main aspects:
The couple is very friendly:)Cai wife to even worry about I can not and in addition one opposite-sex guests sharing a room,so specially with me,thank you as well. They are very humane,even in my check out day,there are a lot of people early to check in,the General hostel are begging me to have morning check out,but I stayed in there until afternoon"
Appel avant l arrivee,1,breton,fr-en,Call prior to arrival
"비행기 도착 시간이 늦어 체크인 시간을 훌쩍 넘긴 늦은 밤임에도 불구하고 밝은 얼굴로 eva의 친구가 집 앞에서 맞이해 주었습니다.
그리고 매일매일 오늘의 하루가 어떤지 불편한 점은 없는지 물어서 체크해주고 궁금한 점을 질문하면 빠른 시간내에 답장해주어서 좋았습니다^^
주택가라서 조용하고 주위에 가족단위의 주민들이 있어서 안락한 분위기였습니다.
집 바로 옆에는 세탁방, 앞에는 마트,5분 거리의 버스 정류장 10분 거리의 지하철 모든게 좋았습니다^.^",1,breton,ko-en,"The plane arrived late and check-in time to whimper over late at night, despite the bright face, with eva's friends are front of the house in order.
And every day, today's the day how inconvenient is that there is no water in the check and ask questions, just reply to the good idea.^^
Weeks in and around the family unit of the residents in comfortable atmosphere.
The house right next to the Laundry room, in front of the Mart,5 minutes away of the bus stop 10 minutes away of subway and all was fine.^.^"
"숙소가 작지만 정말 깨끗하고 소파베드지만 자는 데 전혀 불편함이 없었어요!
다만 3층에 숙소가 있는데 나선형 계단이 좁고 가팔라서 제 캐리어를 Gwenaelle이 같이 들어줬는데 넘 무거운 짐 있으신 분은 고려하셔야 할 거 같아요
치안도 좋은 거 같아요 밤 열두시반쯤 버스정류장에서 걸어오는데 갤러리 같은 곳이 닫더라도 불이 켜져있고 카페나 바 같은데도 사람이 있어서 그리고 숙소 바로 앞 크레페 가게도 열어서 많이 무섭지 않았네요
겨울인데 라디에이터에 온풍기까지 있어서 하나도 안 추웠고 다만 윗집이나 주변이 좀 시끄럽긴 했는데 피곤해서 별로 신경이 쓰이진 않았어요",1,breton,ko-en,"The hostel is small but really clean and the sofa bed, but having no discomfort at all.
Just on the 3rd floor of the hostel there is a spiral staircase, narrow and steeper, in the carrier Gwenaelle this, like he did over the heavy load you are considering, you should do the same.
Policing is also a night, all based around a bus stop in The Walking gallery is closed, even with the lights on and the cafe or bar such person from and a choice of front crepe shop is also open in a lot of not scary.
Winter is the radiator in the hot air, until on one cold and just top of or around some noisy was tired so I didn't."
Bon séjour chez Bilal,1,breton,fr-en,Good stay with Bilal
Très bon séjour chez Philippe .,1,breton,fr-en,Very good stay with Philippe .
"地处巴黎最精华的地段,出门往左就是歌剧院大街,往右是利沃里大街｡沿着后者依次排开的是:卢浮宫､杜伊勒丽花园及协和广场｡从家门口到万多姆广场的走路时间为5分钟,到歌剧院为8分钟,到老佛爷百货为15分钟,到橘园美术馆15分钟,到左岸的奥赛博物馆20分钟｡周边日餐厅法餐厅极多,面包房超市一应俱全｡
房屋交由专业房屋租赁公司管理,客户经理的专业素质好｡房东也非常好,与她沟通非常高效､顺畅｡
你看到的图片就是真实的房屋状况,干净､宽敞､舒适｡
我们一家三口在此地停留了三晚,最后一天回国因为是很晚的航班,恰巧当天没有后续房客入住,因此直到晚上七点半我们才check out｡
总之非常推荐这家｡门口杜伊勒丽花园里的摩天轮体验绝对会让你看到不一样的巴黎!",1,breton,zh-en,"In Paris the best of the lot,out to the left is the Opera House the street,to the right is the Warwick Avenue area. Along the latter in turn arranged to:the Louvre, and Dewey Le beautiful gardens and the Place de La Concorde area. From the doorstep to the thousand star hotel walking time is 5 minutes,to the Opera House is 8 minutes to the Galeries Lafayette Department store is 15 minutes,to the Eiffel Tower 15 minutes,to the Left Bank of the Orsay Museum and 20 minutes home. Surrounding day dining restaurant French restaurant very much,bakery, supermarket are all available as well.
House by a professional home rental company manage,customer managers and professional qualities of a good home. The landlord is also very good,communication with her was very efficient, and smooth areas.
The pictures you see is the real condition of the dwelling,clean, and spacious, and comfortable apartment.
We are a family of three in this to stay a third night,the last day of the return home because it is very late flight,it so happens that on the day there is no subsequent tenant check-in,so until the evening seven o'clock half of us only check out area.
In conclusion very recommended this area. The door du Ille beautiful garden Ferris wheel experience will definitely make you see a different Paris!"
"리용역에 밤 11시쯤 도착하여 늦은 시간에 에어비앤비에 도착했어요. 늦은 시간에도 불구하고 helene은 우리가 지낼 곳에 대해 친절히 설명해주었어요. 여행 준비 과정에서 궁금한 점에도 빠르게 답변해주었고 도착 날 건물 비밀번호를 다시 한번 알려주는 세심함도 좋았어요.

다른 후기에서도 볼 수 있듯 6층까지 계단으로 올라가야 하지만 크게 힘들진 않았어요. 또한 집이 예쁘고 아늑하며 제게 있어 가장 중요한 청결함까지 만족스러웠어요. :)

그리고 파리는 집 위치가 중요하죠. 많은 사람들이 기대하는 에펠탑이 보이는 위치는 아니지만 10호선, 7호선 환승역으로 관광 명소로 이동하는데 편리했고 한국인들이 많이 찾는 몽쥬약국은 걸어서 10분이에요! 까르푸 익스프레스는 집 바로 아래에 있어 간단한 것을 살 수 있고 대형 까르푸는 걸어서 15분 정도에 있어요. 

참고로 집 전체를 렌탈하는 것이 아닌 호스트와 공유하는 에어비앤비 랍니다.

파리 가신다면 이 곳에 머무르는 것을 추천해드립니다. 좋은 여행 하세요

Merci, Helene :)",1,breton,ko-en,"Lyon station at 11 o'clock at night arrived in the late hours of Airbnb arrived. Despite the late time helene we are looking for a friendly description. Ready to travel in the course of questions and quick answers has arrived the day building the password once again tell the attention to detail was also great.

After the other in as you can see, the 6th floor up by stairs to climb, but significantly wasn't difficult. Also the house is pretty and cozy and most important clean up is very satisfactory. :)

And Paris House, location is important. Many people expect that the Eiffel Tower looks, but not the 10 line, 7 line interchange station with the tourist attractions which was convenient and many people find Mont-pharmacy is within 10 minutes! Carrefour Express is set just below the simple things you can buy and a large Carrefour within 15 minutes. 

Note that the whole house rental is not the host that is shared with Airbnb grows.

Paris you're staying! A good travel.

Merci, Helene :)"
"사진보다는 좋았어요. 침대도 보기보다 매우 컸고 푹신푹신하고 sleep이라 적힌 시트라서 더잠이 잘오는기뷴.. 
부엌에도 쓸수있는 식기가 적당히있어요. 먹진 않았지만 냉장고에도 쌈장이랑 볶음고추장같은거 들어있었고요. 그런데 가스레인지를 저희가 어떻게쓰는 건지 제대로 이해하지 못한건지 시시 어머님이 설명해줬는데도 제대로 사용하지 못했어요ㅠㅠ 
화장실은 욕조에 물이잘 빠지지 않아요. 머리카락이 너무 잘막혀요. 그거만빼면 괜찮은 것 같네요. 
들어가자마자 0층이고 하나올라가야 1층이니까 헷갈리지 마세요! 
후기에 피자집 맛있다고 해서 먹었는데 정말로 맛있었고요 크로와상집은 없더라구요..
체크인을 매우매우 이른아침에 할수있냐고 물어봤는데 가능하다고해줘서 정말 좋았고요. 6일동안 잘있다 갔습니다.",1,breton,ko-en,"Than the picture was great. Bed more than a very big and fluffy, and sleep the written sheet in a more NAP as well to see to believe.. 
The kitchen also could use a bit of food in moderation. Eat, but the fridge in the retort is a dish best served fried pepper like or have heard. However gas is not how we write reviews, but do not really understand the conditions at the time mother explained to me that my use didn't ㅠㅠ 
The toilet is in the tub of water I don't fall. Hair too well last. But design is decent, I think. 
For 0 layers and one out to the 1st floor. hazy! 
In the latter pizza is delicious, and I ate really was delicious and the croissants are gone..
Check in very very early in the morning to be asked it is possible and for me was really good. 6 days are well gone."
Great host. Great room. Great neighbourhood.,1,english,en-en,Great host. Great room. Great neighbourhood.
"Reda 의 아파트는 매우 깨끗하고 안락합니다.
전철역 2개의 노선과 가까워 이동이 편하고
북역에서도 도보로 갈수 있습니다.
몽마르트언덕 근처라 그 곳 관광도 용이합니다.
그리고 주인이 매우 친절하구요..",1,breton,ko-en,"Reda's apartment is very clean and comfortable.
Metro Station 2 routes and close to amenities and
North Station in walking.
Montmartre hill near that place and tour.
And the owner is very friendly."
checked out all ok,1,english,en-en,checked out all ok
"Très bon séjour, merci Hanna!",1,breton,fr-en,"Very good stay, thank you Hanna!"
"Un très bon séjour chez Vladimir, merci ",1,breton,fr-en,"A very good stay in Vladimir, thank you "
Très bon séjour chez Mathilde!,1,breton,fr-en,Very good stay with Mathilde!
Proche de tout,2,breton,fr-en,Close to everything
Pleasant,1,english,en-en,Pleasant
房東人很好 英文溝通也很順｡有麵包咖啡的提供｡地點也非常棒 附近有肯德基 商店 Metro走路不久就到了｡住得非常舒服也很安靜｡,1,breton,zh-en,The landlord people are very good English communication is also very smooth as well. There are bread and coffee provided as well. Location also very good near the KFC store Metro Walk shortly to the House. Stay was very comfortable and very quiet apartment.
Foncez !,1,breton,fr-en,Go for it !
"숙소 뷰도 정말 좋고 위치도 개선문에서 2~3분?? 가까움. 대신 짐이 20인치 이상이면 못감ㅎㅎ. 계계단만 아니면 정말덜말 완벽함. 짐들었는데 십키로이상이면 놉. 뺑글뺑글 계단으러 칠층까지올라갸야됨.
근데 진짜 내부는 좋음! 에펠탑도 보이고 복층에 이쁘고! 소소한 먹을것도있고 피드백도 빠르고! 우린 짐 많아서 못들고올라가서 일층에 묶고다님ㅎㅎ 숙소안에 오래묵고싶은분들한테 추천함. 아 Quentin 정말 친절함! 도와줄 수 있는건 다 도와주려고 하심 고마웠음",1,breton,ko-en,"Stay, the view is really good and location also improves in 2 to 3 minutes?? . Instead, the load is 20 inches or more if not feeling ㅎㅎ. Account steps but not really the Dutch perfect. Jim was the Avengers over the knob. Hit-and-run single massage, glasses stairs, but hit the floor until the back pushing.
But the real inside is good! The Eiffel Tower and duplex on this please! Small to eat it and the feedback so fast! We load a lot in them and come in on the first floor tied, and ㅎㅎ stay in a long silence and I feel them. Not the Quentin really friendly! Can help just trying to help, that was then"
Gutgut,1,breton,de-en,Gutgut
"房子位置很好,就在市中心｡交通便利,出门就是地铁站｡房子很大,有120平方米,布局也挺好｡但我不满意的是房东的态度和电梯:给房东打电话一直都是语音,没有回复,只能通过留言来交流,遇上突发问题只能自己解决,微波炉无法正常工作,留言给房东,他说之前是好的,就再也不回复了;多用了几个电器就跳闸,也没指望房东了,自己找到保险复位了;Wifi密码二十多位,不知道是否在考验我们的眼力;最大的问题是电梯,房子在四楼,相当于国内的5楼,有1个只能容纳3个人的电梯,电梯经常不能正常运行,26日早上,check out准备去机场,我儿子独自坐电梯被困在电梯长达1个小时无法出来,给房东打电话,只有语音回答,求助于管理员和其他租户及出租车驾驶员,联系上了电梯维修人员,他赶来后把我儿子救了出来,期间遇到房东来收房,我请求他留下来,到我儿子救出来再走,他说他还有事,他帮不上忙,就这么走了,太冷漠了｡",1,breton,zh-en,"The House location is very good,right in the city center. The traffic is convenient,went out is Metro station area. The house is very large,there are 120 square meters,layout is also very good as well. But I'm not satisfied is the landlord's attitude and the Elevator:give the landlord a call has been is a voice,there is no reply,only through the messages to exchange,encounter unexpected problems can only yourself to solve,microwave doesn't work,leave a message for the landlord,he said before is good,just don't reply;multi-purpose a few of the appliances on the trip,didn't expect the landlord,yourself to find the insurance reset;Wifi password more than twenty,don't know whether the test of our eyesight;the biggest problem is the Elevator,the house on the fourth floor,the equivalent of the National on the 5th floor,and 1 can only accommodate 3 people in the Elevator,the Elevator frequently does not run correctly,the 26th in the morning,check out ready to go to the airport,my son sat alone Elevator trapped in an Elevator for up to 1 hour can not get out,give the landlord a call,only the voice answer,turn to the administrator and other tenant and a taxi driver,contacted the Elevator maintenance personnel,he came after my son rescued,encountered during the landlord to the room,I requested him to stay,to my son rescued come and then go,he said he still do,he can't help,so go on,too indifferent of the area."
Très bon séjour chez Nicole.,1,breton,fr-en,Very good stay at Nicole.
"Just don't do it she lied about her add.
Period.",1,english,en-en,"Just don't do it she lied about her add.
Period."
"很美的景,一出阳台就可以直接看到铁塔,没有空调有点热,还有check out的时间是9点,这个有点早",1,breton,zh-en,"Very beautiful view,a balcony can directly see the tower,no air conditioning, little heat,and check out time is 9 am,this is a bit early"
Perfect home,1,english,en-en,Perfect home
A lovely well set out aoartrj,1,english,en-en,A lovely well set out aoartrj
"맛집 좋아하시죠?
트렌디한 곳 좋아하시죠?
교통 편리한 곳 좋아하시나요?
유명 관광지와 가까운 곳 좋아하시죠?
편리한 생활공간 좋아하시죠?
그럼 여기가 답입니다..모든게 완벽했어요..^^",1,breton,ko-en,"Restaurants like?
Trendy place like?
Transportation conveniently.
Attractions close to the like?
Convenient living space like?
So here is the answer..everything was perfect..^^"
Vous ne serez pas déçu...,1,breton,fr-en,You will not be disappointed...
Tous ok,1,breton,en-en,Tous ok
Small but good enough!,1,english,en-en,Small but good enough!
"超棒的房东~给写攻略,床很舒服,房间很大',主要是离地铁近~临行还送了小礼物和早餐~下次有机会来巴黎还会再来住的｡",1,breton,zh-en,"Great landlord~to write the Raiders,the bed was very comfortable,the room very big',mainly from the subway close to leaving also sent a small gift and Breakfast~the next opportunity to come to Paris to live."
一次一言难尽的民宿体验 想吐槽的真的不是一星半点 房东回消息是很快 但是对话经常驴唇不对马嘴 厨房里有n多蟑螂  房间里没有像样的枕头 是两个几乎正方形的大靠垫 特别特别硬  中间还发生了一件非常不愉快的事情 我们屋子里的东西丢了 问房东怎么回事 结果调查完了对我劈头盖脸一顿骂 非要说我不把密码锁打乱 密码盒还开着 还说用完厨房不清洁 我是来旅游还是来打扫? 一个民宿的公共区域厨房居然是这栋楼里的清洁人员可以随便出入的 我真是不知道该说什么,1,breton,zh-en,"A long story of the B & B experience want to tucao, really not a lot the landlord back to the message is very fast but the dialogue is often what does that mean? the kitchen there are n numbers of cockroaches in the room no decent pillows are the two almost square large cushion particularly particularly hard in the middle also a very unpleasant thing in our house is something lost to ask the landlord what the results of the investigation done on me about face a meal scold I have to say that I don't put a password lock scrambles the password box still open, also said running out of the kitchen is not clean I is to travel or to clean? One of the hotel's public areas the kitchen is actually this building, the cleaning staff can just access I really don't know what to say."
Très bon séjour chez Maryam !,1,breton,fr-en,Very good stay at the house of Maryam !
"一切都很好､尤其magda 非常耐心帮我解决问题,但是有个不愉快的插曲､我和爸爸在客厅吃早餐的时候当他坐凳子时凳子前腿突然瘸了､幸好爸爸没有摔伤､我如实的向房东说明､他居然要我赔偿150€的赔偿费､我真的无法理解一个普通的木头凳子为什么会要150€､而且是凳子本身有问题､不然怎么会坏?说我们损坏的凳子､请问我们能拿一个凳子做什么呢?幸好我爸爸没有事､如果我爸爸因为凳子本身就是坏的摔伤了那该怎么办呢?最后我们以80€达成协议､但是这件事令我很不愉快､房客住他家要小心家具!容易坏!而且还很贵｡｡",1,breton,zh-en,"Everything is good, and in particular, magda was very patient to help me solve the problem,but there is one unpleasant episode, and me and dad in the living room to eat Breakfast when he sat the stool when the stool legs suddenly limp out, and fortunately dad did not hurt, and I as the landlord explained, and he actually want me to compensation for 150€compensation fee, and I really can't comprehend a plain wood stool why would 150€, and moreover is the stool itself has a problem, and or how will be bad? To say that we damaged the stools, and will we be able to get a stool to do what? Fortunately, my dad no, and if my father because the stool itself is a bad fall that how to do it? Finally, we 80€an agreement, and but this thing makes me very unhappy, and tenants stay at his home to be careful of the furniture! Easy bad! But also very expensive area. area."
Pleasant house,1,english,en-en,Pleasant house
Tout OK,2,breton,fr-en,All OK
Gut!,1,breton,de-en,Good!
Néant,3,breton,fr-en,Nothingness
Bon séjour chez Ruben !,1,breton,fr-en,Good stay with Ruben !
Tout ok,2,breton,fr-en,All ok
Tout ok.,1,breton,fr-en,All ok.
"Tout ok
",1,breton,fr-en,"All ok
"
"Great neighbourhood, great flat. ",1,english,en-en,"Great neighbourhood, great flat. "
N'hésitez pas,3,breton,fr-en,Please do not hesitate
"两室一厅一厨一卫,开放式厨房,因为房子是夏洛特奶奶的,所以她不住这里,每天定期来打扫,夏洛特是我在欧洲各国中定的民宿里最好的一位房东,我们早上8点半到的巴黎,居然也可以让我们办理入住,不用等到下午三点,只要和她商量好,房间私密性很高,晚上睡觉非常安静,但购物又很方便,100米左右有一个G20超市,可以买到米,建议买东西之前看看夏洛特的厨房,应有尽有,完全可以烧中餐,住的很舒适,离地铁站很近,去哪都方便",1,breton,zh-en,"Two rooms one Hall one kitchen one bathroom,open plan kitchen,because the house is a Charlotte grandmother,so she doesn't live here,every day regularly to clean up,Charlotte is I'm in Europe, bed and Breakfast in the best a landlord,we 8 in the morning and a half to Paris,actually can also let us check-in,Don't wait until three in the afternoon,just she and a good discussion,room for privacy very high,night sleep very quiet,but shopping is also very convenient,100 meters there is a G20 supermarket,you can buy meters,recommended to buy something before you look at Charlotte's kitchen,everything,can fully burn Chinese,live very comfortable,away from the metro station is very near,where are convenient"
Confirmez et reconfirmez avant de vous engager.,1,breton,fr-en,Confirm and reconfirm before you commit.
"Great view ! 楼下既有地铁站,出租车也很好打,交通十分方便｡这个区很方便,去哪里都很近,可以步行到le bon marche商场购物｡

装修特别豪华,中产家庭的家,有很多油画,艺术品,装饰品,书籍｡两个超大客厅!带我爸妈来旅行,整个惊呆了｡

有三间独立的卧室,一间主卧(双人床),一间次卧(单人床),还有一间书房带床(双人床);两个大大大客厅,窗户忘出去风景特别好｡

但是感觉适合2家人去旅游,我们一家三口去只睡了两个房,一只空着比较浪费哦~

整栋公寓也很安全,楼下两道电子门才能进大厅｡旁边是一所大学,整体治安都很不错｡

整体很推荐的,楼下还可以停车!",1,breton,zh-en,"Great view ! Downstairs has both a metro station,a taxi is also very good,the traffic is very convenient location. This area is very convenient,where to go are very close,you can walk to le bon marche shopping area.

The decoration is particularly luxurious,middle class family home,there are many oil paintings,artwork,ornaments,books as well. Two extra large living room! With my parents to travel,throughout the stunned room.

There are three separate bedrooms,one master bedroom(double bed),a second bedroom(single bed),there is also a study room with bed(double bed);the two greatly large living room,Windows forget to get out from a particularly good night.

But the feeling suitable for 2 families to travel,our family of three went to slept only two rooms,one empty more waste Oh~

The whole apartment is also very safe,downstairs two electronic gates to get into the lobby area. Is next to a University,the overall security is very good as well.

Overall very recommended,the downstairs can also be the Parking!"
Gwenaelleさんは優しいです｡自分の都合で困ったときも､笑顔で対応してくれました｡部屋は1人で生活するには十分です｡とても清潔でした｡7階(最上階)までの階段も､運動をしていない私でも､日々の暮らしに問題ありませんでした｡水のﾀﾝｸの音が隣の部屋に聞こえそうなのが､気の小さい私には気になりました｡地下鉄の駅がすぐ!なので､とても便利です｡,1,breton,ja-en,"Gwenaelle is better in a can. Their convenience in getting laughs with a smile to respond to. The room is 1 person in the Living enough to can. Very clean line. 7th Floor(top floor)of the stairs and U.S. exercise not I but the day to day life is not a problem in the US. The water of the Dialog to move for maintenance, the sound of the next room to hear it, but damn small to me I well. Metro station is soon! The uber helpful as it can."
brochant역에서 매우 가깝고 근처에 큰 마트가 있어서 편리했습니다. 주요 관광지에 가려면 1번정도 환승해서 가야합니다.소파침대는 커서 2명이 쓰기에 크기가 좋았습니다.핟쥑뫈 바똳쪽이 푹 까라안쫬서 훠뤼도 같이 까롸안좌버리는줄...집들어갈뙈 안놰가 뿌뢍수어로 와서 뿌뢍수어 할줄 와는 원니가 엎었뚜면 지붸 못뚜러갈뻔헀어요. 벤자민이 일하는 중이라 벤자민의 친구가 대신 짐도 들어다주고 간단한 설명도 해줬습니다.꾼데 침구가 지붸대해 좔 모룬다고 붼좌민이 숼명해줄꼬뢧는데 붼자민 얼굴을 이일째봐뭬 겨우 봤눈데 붼자뮌 췽구가 열쉐가 옶쑤면 무늘못연다고 구래서 무늘 안좡갓는데 붼자ㅣㄴ이 올굴보자뫄좌 나뿐행동이라고 홍내둣이 말해쏘 어굴했쑹미다.4일쮀바뭬 뷍자뮈니 칭구가 솔명안해쭌거 뭘롸따구 짚에대해 쒈명해줬눈데 입밉 저눈 찝에서 뷸청괙이됀누낌을봐다뻐려찌요.,1,breton,ko-en,"Paris from the station is very close and near Big Mart there. The main attractions to go to 1 times the transfer to go.Sofa bed large 2 Write-In is a good size.Hardwood 쥑뫈 bar 똳 side hooked up during 쫬 from local Brussels also like how the mix of security followed that line...home they get 뙈 inside 놰 root 뢍 water with Root 뢍 water to the line and the circle are Lie was cricket, if 붸't cricket going to almost serve you. Benjamin work of Benjamin's friends instead load even heard of giving a simple description of me.Tout my bedding is 붸 to 좔 all deals and 붼 followed people 숼 by bar-tailed 뢧 I 붼 people in the face in this first look 뭬 barely saw the sight I 붼 who commune 췽 open Porsche is 옶 Jiangsu to the North Pond Nature..... and in the early days of Shijiazhuang'd they 붼 who ㅣㄴ this year face more black followed me as action and red throughout the Shoe to tell DS what the face was a fitness club.4 days 쮀 mobile 뭬 뷍 let Saumur. Ching is the solution described by Zun or what with a mix of hot straw for 쒈 to my sight, but believe me eye glasses in sweet Hall 괙 this latest soap should take care of..... glad to bracelets."
"Bonne chambre chez l'habitant, bon hôte.",1,breton,fr-en,"Good homestay, good host."
N'hésitez plus réservez,1,breton,fr-en,Do not hesitate any more book
"這次的住宿真的很棒,從CDG機場搭乘計程車只需要45分鐘以內的時間,住宿附近三分鐘步程處有公車可以抵達市中心,十分鐘內的步程包含了tram及metro,要到哪裡都很方便:房間很乾淨設備很齊全,雖然不大可是兩個人住起來很舒適方便｡
David人超好,我們提出的問題都可以幫助我們並且回復也很快速｡",1,breton,zh-en,"This accommodation is really great,from CDG airport by taxi only takes 45 minutes or less time,stay near three minutes walk of a bus can reach the city centre,ten minutes walk comprising of the tram and the metro,where to are very convenient:the room was very clean the equipment is very complete,though small, but two people living together very comfortable and convenient apartment.
David People super good,the issues we have raised can help us and reply is also very fast as well."
"房源的描述相对准确｡但是入住体验超级差!入住当天是个叫Victor的helper在那等我,这家伙做事不认真,说了是二十四号到结果他记成了是二十五号!到了后他带我们介绍房子这环ok｡然后走之前我要求提供多一套钥匙并把坏了的走廊灯修好,他答应了我第二天九点前会送到结果第二天在说好的时间没出现还一整天都找不到这个helper和房东｡第二天我是要拍婚纱照的,我父母是出去玩的,结果就被只有一套钥匙的事情搞到整天的行程都乱了!拍了一天的婚纱照累到不行冷到不行晚上还没热水洗澡!那一刻真的想死的心都有!灯泡还从天花板掉下来差点砸到人!跟房东反应然后房东和helper依然不回信息不回电话直至第三天才有反应｡房东说安排人来维修,明知道灯泡掉下来了还不带灯泡来修真是无脑!到离开那天,十一点要check out, 结果十一点邻居跑过来跟我说有人来维修大楼的电要关总闸,态度还恶劣｡说好修二十分钟结果到我们走的时候都没修好,然后就是我们提前五个三十公斤重的箱子下楼!出门时还看到那邻居根本就没关电!综上所述,沟通差,体验差,环境再好也没用!不会再考虑住这的了!",1,breton,zh-en,"Listing description is relatively accurate as well. But the check-in experience super poor! On the day of arrival is called the Victor of the helper in that I,this guy do not seriously,that is the twenty-fourth number to result his mind became is twenty-five! Got to after he took us introduce the house that the ring ok area. Then before we left I asked to provide more than a set of keys and put the broken hallway lights repaired,he promised me the next nine points before will be sent to the results the next day at agreed time no appear also all day can't find this helper and the landlord's. The next day I was going to shoot the wedding,my parents are out to play,the result is only a set of key things to day itinerary are a mess! Took a day of wedding tired. cold. evening still no hot water bath! That moment really want to die of heart have! The light bulb from the ceiling fell and almost hit people! Talk to the landlord of the reaction and then the landlord and the helper still does not reply the message not to call back until the third genius with the reaction area. The landlord said arrange people to repair,knowing that the light bulb fell off also without a bulb to fix a really no brain! To leave the that day,eleven to check out, the results of eleven neighbors came running to tell me someone to repair the building's electrical to turn off the total gate,attitude also bad areas. Good repair twenty minutes into our walk when they are not repaired,then we are ahead five to thirty kilograms of heavy boxes down the stairs! Go and also see that the neighbor didn't power off! In summary,to communicate the difference,experience the difference,the environment is again good also useless! Won't consider staying here!"
"一切是那么完美,这是我巴黎的家!we位置优越,交通便利,是非常hao de好的选择!感谢Eric,热情的接待!希望再次见面!",1,breton,zh-en,"Everything is so perfect,this is my Paris home! we position is superior,the transportation is convenient,is very hao de good choice! Thanks Eric,warm reception! Hope to meet again!"
"位置地點很好 很靠近metro
但實際上沒有自己的私人空間 就是在客廳睡 有點不自在 不介意的人才適合入住",1,breton,zh-en,"Location good very close to metro
But actually without your own private space is in the living room sleeping a little uncomfortable don't mind the talent for check-in"
"房子在离地铁一条街的位置,去哪很方便,可以走去卢浮宫,折叠小二层装饰得特别有格调,不过夏天晚上睡稍微有点闷,楼下酒吧不常开业但是开的时候会吵一夜,厨房设施一应俱全,美女房东Mooz人超好,住在客厅的另一个房间里平时互相不会打扰到,不仅回答旅游信息,在借东西和留行李方面都帮了大忙,我们现在还对狗狗nergal念念不忘太可爱了好吗,没有见过这么亲人的狗~巴黎之行选这里非常方便的",1,breton,zh-en,"House in from the subway, a street location,where is very convenient,can walk to the Louvre,folded small two layer decorated in a special style,though the summer night to sleep a little bit stuffy,the downstairs bar is not always opened but when will noisy of a night,kitchen facilities,beauty landlord Mooz people super good,live in the living room and another room usually with each other won't bother to,not only answer the tourist information,in to borrow something and left Luggage aspects are a big help,we are now also on the dog nergal obsessed too cute, okay?, not seen such a loved ones dog to stay in Paris selected here is very convenient"
"Perfekt für uns, näher am Gare du Nord ginge kaum. Unkompliziert, sauber, alles da, was man braucht. Merci vielmals!",1,breton,de-en,"Perfect for us, close to the Gare du Nord was a matter of hardly. Uncomplicated, clean, everything there that you need. Thanks very much!"
Perfect house!,1,english,en-en,Perfect house!
"ﾊﾟﾘに滞在したいが普通のﾎﾃﾙではつまらない､ﾊﾟﾘに住むような体験がしたい人におすすめします｡ｷｯﾁﾝなどｱﾒﾆﾃｨが充実し､滞在が始まれば快適なﾊﾟﾘ生活が楽しめます(洗濯機はありませんが)｡窓から見える景色はﾊﾟﾘ感満載です｡
南側の最寄駅Etienne Marcelの周りはﾊﾟﾘらしいｶﾌｪが立ち並び､ｼｮｯﾋﾟﾝｸﾞﾓｰﾙやﾎﾟﾝﾋﾟﾄﾞｩｾﾝﾀｰにも徒歩で行けます｡
ただし､北側の最寄駅Strasbourg Saint-Denisに行くときは､Rue Saint-Dennis通りは通らないことをおすすめおすすめします｡少し治安がわるい悪い感じで､歌舞伎町っぽいので｡",1,breton,ja-en,"Pattern I downloaded to want to stay ordinary Universal is uninteresting, too I try to zoom to the live experience is recommended for people who want time. The I check the settings such as soon softening WH location and stay there once you get started and comfortable ladder you can't download life is fun(the washing machine is not)｡ From the window the view is a panel I downloaded I Packed in a can.
On the South side of the station Etienne Marcel around the pattern I downloaded from the K frames and the Huntsman and G. Education gave me away I don't understand how to pack I I model e-mail and browse I don't understand how to pack away my work fine with the boots setting me am easy to walk on.
However, the North side of the station Strasbourg Saint-Denis when you go, on Rue Saint-Dennis Street Street and and recommend it. A little security is to feel bad, and the Kabukicho-ish of｡"
