comments,N,lang
"Super lejlighed i et rigtig fedt område ! Den ligger i gåafstand til massere af barer, restauranter og unikke butikker

Et rigtig godt værtspar der var meget fleksible, da vi kom lidt halvsent. Vi blev lukket ind og introduceret til lejligheden samt fik tips til restauranter mv. De har desuden lavet en rigtig brugbar guide til nærområdet. 

Lejligheden er meget større end hvad man umiddelbart skulle tro ! ",1,danish
Vi nød at bo i Laurences dejlige lejlighed. Lejligheden har en perfekt beliggenhed og er hyggeligt indrettet med god plads til to voksne og et barn eller to. Vi blev budt velkommen af Laurences søde mand David og der stod rødvin til os på bordet. Lejligheden ligger i gåafstand til alt hvad hjertet kan begære og med ½ minuts gang til metroen. Vi vil helt sikkert komme tilbage igen en anden gang.,1,danish
Stemningsfuld og meget hyggelig lejlighed i et hip`t kvarter med få turister. Området er fyldt med gode spisesteder til rimlige priser. Værten var meget fleksibel i forhold til ankomst og afrejse.,1,danish
"Quentin var en ok vært. Lejligheden ligger i et godt område. MEN MEN med en byggeplads lige over for lejligheden, hvor der blev boret i undergrunden fra 8-17 hver dag. En ulidelig larm. Jeg foreslår, at kommende gæster sikrer sig, at der ikke er byggelarm fra pladsen. ",1,danish
"Philippe og Lise ventede på os i lejligheden ved vores ankomst og vi følte os velkomne med det samme. Lejligheden var nøjagtigt som beskrevet og værterne havde sørget for baquette, vin og børnechampagne. De havde endda en gave til vores sønner. Lejligheden var meget funktionel og fungerede perfekt for fire personer. At bo privat i en ægte fransk lejlighed gav en ekstra dimension - for os fungerede dette meget bedre en at bo på et hotel. Metrostationen Convention ligger ca. 10 minutters gang fra lejligheden og på vej til stationen kunne vi opleve markedet tirsdag, torsdag og søndag. Omgivelserne er rolige og trygge og parken i nærheden var skøn at spadsere i. Derudover lå lejligheden perfekt i forhold til konferencecentret. Alt i alt en god oplevelse!",1,danish
"Patricia var utroligt hurtig og professionel i feedback og billederne fra """"""""Brand New Design Apartment"""""""" viser stedet som det er. MEGET lækkert og moderne hele vejen igennem. Adresse i Paris er meget centralt og i gå eller cykel afstand fra alle vigtige steder. Patricia var meget hjælpsom med adresser på de bedste restauranter i området. Jeg anbefaler stedet og kunne selv tænke mig at bor der igen.
",1,danish
"En meget hyggelig og original lille lejlighed med god beliggenhed. Skønt med caféer, bagerier og indkøbsmuligheder tæt på. Spændende at opleve hvordan en familie kan indrette sig på få kvadratmeter i en af verdens skønneste byer.
En stor tak til Adeline for hendes gæstfrihed og ukomplicerede måde at være på. Det hele forløb godt og vi oplevede en skøn fleksibilitet fra Adeline.
Kan klart anbefales.",1,danish
"Martine er gæstfri, venlig og hjælpsom som vært. Lejligheden er som beskrevet på hjemmesiden. Placeringen af lejligheden er central i forhold til metro og dagligvare indkøb.",1,danish
"Jonas var nem at kommunikere med op til vores ankomst og det gik gnidningsfrit både at overtage og overdrage lejligheden ved ankomst og afgang, hvor Jonas i begge tilfælde udviste stor fleksibilitet - til vores store fordel. 
Lejligheden ligger i et dejligt kvarter med mange fine kaffe- og spisesteder i området. Det er nemt at komme til og der var stille og roligt i lejligheden. Vi havde alle de faciliteter vi havde brug for, der er pænt og rent. Soveværelset var måske en kende sporadisk indrettet, men til gengæld er der rigeligt med siddepladser og fantastisk udsigt fra stuens store vindue.
Særligt taget prisen i betragtning, så har jeg intet at udsætte på hverken Jonas eller hans lille hyggelige taglejlighed.",1,danish
"Denne lille perle er for os indbegrebet af Paris. 100% ægte og fuld af charme. Balkon man kan sidde og nyde byens puls på, er så fint. Alt var rent i alle kroge af lejligheden, og kvarteret var trygt og godt at bo i,  med gå-afstand til hele Montmartre, og  nem bus og Metro til resten af Paris.
Det hele overtrumfes af Turkans service. Der manglede intet, tværtimod. Tips til bus, seværdigheder og små lokale restauranter kom i god tid inden vores ankomst. Ind- og udtjekning efter vores ønske. Hvis alle i Airbnb var som hende, så forsvandt hotelverdenen helt. 
2 tips: Hvis du planlægger at lave fransk gastronomi hele tiden, så er køkkenet lille, men meget veludstyret. Desuden, hvis du er XXL+ som person, så vil toilettet virke trangt.
Billederne fra lejligheden er fuldstændig retvisende.
Hermed vores TOPANBEFALING
Susanne & Poul, Aalborg - Denmark",1,danish
"Lækker lejlighed, beskrevet som den var. På 5. sal, så mange trapper, men dejligt langt væk fra gadelarm mv. Victoria var meget hjælpsom og mødte os på gaden og viste os op og gennemgik lejligheden. Ligger godt mht. Yderligere så ligger lejligheden godt placeret i forhold til Eiffeltårnet, indkøb, restauranter og metro.
Vi var en familie på to voksne og to børn.
",1,danish
"Roxanne er den bedste vært: omsorgsfuld, serviceminded, pålidelig og sød. Vi kan varmt anbefale dette charmerende værelse i et meget hyggeligt, lokalt og skønt kvarter i Paris. Vi kommer helt sikkert tilbage.

Signe - Danmark",1,danish
"Perfekt beliggenhed både mht udsigt, offentlig transport og nær område.
Charmerende pariser lejlighed.
Meget hjælpsom og opmærksom vært.",1,danish
"Elodies lille taglejlighed er helt fantastisk! Lejligheden emmer af Parisisk hygge og udsigten direkte til Sacre Cæur helt enestående. Elodie er en opmærksom og meget imødekommende vært, som havde sørget for fin morgenmad til alle dage. Lejligheden er fyldt med arvestykker, bøger og sjove nips ting og der er pænt og rent. Den er centralt placeret og det er meget nemt at komme rundt i Paris med bussen nede om hjørnet, Metroen 100 meter henne og en taxi holdeplads udenfor døren. Hvis vi skal til Paris igen, så vil vi helt sikkert """"""""låne"""""""" Elodies lejlighed igen. Gæstfri, hyggelig og enestående udsigt.",1,danish
"Denne lejlighed kan varmt anbefales. Den ligger helt fantastisk. Vidunderlig udsigt både fra altanen og fra køkkenvinduet - husk at åbne det og se ud - det bliver ikke bedre. Desuden en metrostation lige ude foran opgangen, god sikkerhed i opgangen OG det mest hyggelige lille kvarter på Montmartre fyldt med små fine butikker, restauranter, bagerier og meget andet.",1,danish
Fantastisk beliggenhed og en rigtig dejlig båd,1,danish
"Min veninde og jeg havde fornøjelsen af at bo i Alexandres studio centralt placeret i Paris i 3 dage. Alexandre og hans kone bor i en lejlighed lige ved siden af studioet (i samme bygning), og de bød os derfor hjerteligt velkommen, da vi ankom til Paris. Det lille studio levede op til forventningerne, da de matchede billederne og beskrivelsen på Airbnb. Al kommunikation med Alexandre var rigtig god - fleksibilitet og hurtige svar - rigtig rare mennesker! Alt i alt en rigtig god oplevelse af Alexandre og hans kone og studioet beliggende i hjertet af Paris.",1,danish
"Vi var meget godt fornøyd med beliggenheten og nærheten til Eiffeltårnet på kvelden var magisk!
",1,danish
"Lejlighedens beliggenhed i Marais er virkelig god. Man bor centralt lige ved et lille hyggeligt torv med en fantastisk bager, flere restauranter/caféer, Starbucks og et supermarked. Det er vidunderligt bare at sidde i stuen og betragte byens liv gennem de store døre. Lejligheden er hyggelig og meget personlig. Nogle af møblerne er ved at være lidt slidte, men alt er fuldt brugbart. Der var sat ventilatorer op i soveværelserne og i stuen var der en stor, meget effektiv loftsventilator. Det var nødvendigt, fordi der var 30-35 gr. C i Paris under vores besøg. Soveværelserne var dog varme alligevel. Køkkenet var veludstyret og alt fungerede fint.",1,danish
"Vi kan varmt anbefale Christophe`s lejlighed. Beliggeneheden er centalt med indkøbsmuligheder og tæt på transport. Boligen er meget smagsfuldt indrettet med rigtig gode faciliteter til 6 personer og en meget blækker gårdhave. Informations- og serviceniveau var højt, så absolut en meget postiv oplevelse. Den bedste vi hidtil har haft med Airbnb. Fem stjerne ud af 5 mulige.
Finn Laursen",1,danish
"Jeg vil på det varmeste anbefale denne fine lejlighed til andre, og jeg har kun positive ting at sige om stedet :-) Anne-Emmanuelle er en nem og venlig udlejer, og hendes lejlighed var ren, smuk og med den helt rette beliggenhed. 
Der er helt stille om aftenen, selvom lejligheden ligger i hjertet af Paris. Smuk indretning og den fineste lille tagterasse. Bad og toilet er rent, og med et godt indeklima. Lejligheden er udstyret med gode senge og varme dyner og gode puder, som man sover skønt i. 
Anne-Emmanuelle var så venlig at have lidt mad og drikke til os i køleskabet, og ellers var der både god kvalitetskaffe og te. 
Kontakt med udlejer fungerede perfekt :-)",1,danish
"Anne-Emmanuelles mini-loft er meget charmerende. Meget lille, men praktisk og smukt indrettet. Kvarteret er skønt, tæt på alt, men alligevel med lokal stemning. 

Anne-Emmanuelle var en hjælpsom og fleksibel vært, og kommunikationen med hende var nem og hurtig. ",1,danish
เจ้าของที่พักคอยตอบอีเมล์และส่งข้อมูลของที่พักให้อย่างครบถ้วน แจ้งข้อมูลห้องและสิ่งอำนวยความสะดวกไว้อย่างชัดเจน ทำเลที่ตั้งดีเยี่ยม เดินเพียง 400 เมตรจะถึง metro ที่สามารถเชื่อมต่อกับ RER C ได้ การต่อ internet ง่ายและมีความเร็วสูง,1,danish
"Alt levede op til mine høje forventninger! Charmerende og smagfuldt studio med den smukkeste beliggenhed, og rigtig fin service og hjælp fra Sophie og hendes bnbsitter. Det vil være mit førstevalg ved kommende besøg i Paris.",1,danish
"Charmerende lille studio med god beliggenhed og fantastisk udsigt. 
Imødekommende og hurtigt kontakt med udlejer.",1,danish
"God kommunikation inden ankomst. Mødte personligt op med nøgle trods meget sen ankomst. Havde sørget for små rare ting som frisk juice, kaffe m.m. Jeg er meget tilfreds og vil helt bestemt benytte mig af denne lejlighed igen.",1,danish
Fantastisk charmerende lille lejlighed i et skønt kvarter ned til kanalen og tæt på Republique. En del larm. Værterne er imødekommende og meget fleksible med både ind- og udtjekningstider. Kan kun anbefales!,1,danish
Tolle Unterkunft! Kommen gerne wieder.,1,danish
"Det var en fornøjelse at tjekke ind i lejligheden. Dejlig velkomst med vin, frugt og div. indkøb til morgenmad og en dejlig buket blomster. Vi følte os meget velkommen og blev bare så glade. Det er en rigtig dejlig lejlighed, den passer perfekt til vores familie. Og super nem at komme til og Metro lige til døren. Du har været meget hjælpsom med vores lidt skæve ind- og udtjeknings  tider. Håber vi kan komme igen til næste år. Kan varmt anbefales.",1,danish
Good for 4 or 5 people.,1,danish
"무엇보다도 위치가 정말 좋습니다. 왠만한곳은 다 걸어 다닐 수 있을 정도 입니다. 루브르박물관, 라파예트 백화점, 오르세 등 정말 가깝습니다. 사진보다는 좁다고 느껴질수 있습니다. 그래도 있을건 다 있습니다. 모든 조리도구들이 있습니다. 다만 방음이 안되서 옆집에서의 소리가 다 들립니다. 화장실은 밖에 있긴하지만 문앞에 있어서 크게 부담되진 않습니다. 한가지, 커피포트가 너무 더러워서 사용하지 못했습니다. 마지막으로 호스트분이 우리가 일찍 도착했는데 너무나 친절하게 맞아주시고 설명해주셔서 좋았습니다.",1,danish
"Excellent stay. Superb host.
It’s like staying at home.",1,danish
"Dette var en veldig flott leilighet, sentralt beliggende med mange gode spisesteder i umiddelbar nærhet. Anbefales.",1,danish
"Lejligheden har to balkoner med den flotteste udsigt over Paris - har aldrig oplevet noget lignede. Vil gerne bo i lejligheden pga udsigt og den venlige vært samt den rene lejlighed. Køkkenet var fint og forholdsvis nyt. Møblementet i resten af lejligheden var særdeles slidt og gammelt - men funktionelt, intet var i stykker. Kan anbefale lejligheden - hvis man er til den stil. Også igen udsigten opvejer alt!!!",1,danish
"Cathy har været utrolig hjælpsom og imødekommende. Sørgede for at alt var på plads da vi ankom og dejligt at Cathy kunne være der til at afslutte vores ophold og sige farvel. God beskrivelse af vejen og stedet.
Et prakfuldt kvarter. Vi følte os hjemme i hendes lejlighed med hems.
",1,danish
"En pragtfuld beliggenhed tæt på centrum. For 2 familier (4 voksne og 4 børn) var den perfekt indrettet med to afdelinger. Ikke så stor som billederne indikerer men, stor nok til 8. ",1,danish
"Perfekte Lage. Ruhige, saubere Zimmer. Kommunikation hervorragend. Sehr empfehlenswert! ",1,danish
This is set up for very budget minded travelers.,1,danish
"마레지구에 있어서 위치가 너무 좋고,
문의사항을 물어볼때마다 굉장히 친절하게 답변해줌. 컵을 설서지하다가 깨뜨렸는데, 별거 아니라고 신경쓰지말라고 해준 거 보면 끝남.
가족여행와서 4명이서 잤는데 좁지않고 좋았음.
음식을 해먹을 조리대도 있어서 사와서 조리해 먹을 수있음.
보안도 3중 보안이라 안전함.
다음에 또 여기서 묵을 생각있음.",1,danish
"Alles super, vielen Dank!",1,danish
Brigitte es muy amable.,1,danish
Rigtig fint ophold. God hurtig kommunikation og flexibilitet. Charmerende lejlighed og dejligt originalt kvarter. Værten yderst behagelig og hjælpsom.,1,danish
"Alle opplysninger om leiligheten stemte, og opplevelsen av stedet overgikk våre forventninger. Veldig rent og pent og en utrolig praktisk og flott leilighet. Veldig vennlig service fra eierne, og vi kommer gjerne tilbake!",1,danish
"Dejlig lejlighed, ren, god plads og så ligger den i et dejligt område. Kan varmt anbefales.",1,danish
"Hvis du leder efter en lejlighed er dette sted nok ikke det rigtige. Værelset er på 5 m2 og indeholder lille køkken, brusekabine og seng så hvis man er to personer skal man kende hinanden godt. Toilettet ligger på gangen og deles med naboen. 
Men området er fantastisk med masser af gode spisesteder og kaffebarer og kun 10 minutters gang til sacre coeur. Paulo tog godt imod os og var behjælpelig med anbefalinger af steder. ",1,danish
"Virkelig en hyggelig lejlighed midt i hjertet af Montmartre og meget tæt på en metrostation. Lejligheden vender ud mod gaden, så en anelse larm kan forekomme hvis vinduerne er åbne. Flot moderne badeværelse og køkken med alle nødvendige ting. Sabe var nem at kommunikere med og svarede hurtigt på evt. spørgsmål.  Vi kan klart anbefale lejligheden og Sabe som vært.",1,danish
"외부인 출입이 거의 불가능한 곳이라 굉장히 안전합니다. 엘리베이터도 큰 편에 속하구요. 근처에 병원이 있어 사이렌 소리가 종종 울리지만 크게 거슬리지 않았습니다. 사람들이 계속 오간다고 생각하니 오히려 더 안전하게 느껴졌어요. 근방 30미터 내에 슈퍼마켓, 베이커리, 레스토랑 모두 있습니다. 버스, 지하철 모두 접근성 뛰어나구요. 쇼파배드라 처음 집에 도착했을 땐 사진보다 좁게 느껴졌는데 지내는 동안엔 좁은 느낌없이 편히 잘 지냈습니다. 수납공간이 굉장히 좋았어요. 세탁기 무료이용 가능하구요, 세제도 준비되어 있습니다. 조금이긴하지만 에펠탑도 보여요. 호스트인 셀린과의 의사소통도 굉장히 빠르게 이루어져서 좋았네요. 참, 한 가지 불편한 것은 배수가 한국처럼 빠르지 않다는 거예요. 예전에 파리에 방문했을 때 묵었던 에어비앤비 숙소도 그랬던지라  파리주택의 공통적인 문제일 수도 있겠네요. 파리에 또 다른 내 집이 생긴 것 같은 마음으로 지냈습니다. 언제가 될진 모르겠지만 다시 파리에 방문한다면 다른 고민 없이 이 곳에 묵을 생각이에요. ",1,danish
Montmartre har en helt særlig atmosfære og Christine er en alletiders vært med mange gode lokale tips. Den lille altan med blomsterkasser gjorde stor lykke til morgenkaffe. Kan varmt anbefales,1,danish
Perfect for young travelers on budget,1,danish
Fin lille lejlighed med en fantastisk beliggenhed. God og præcis kommunikation med Gilles,1,danish
"En rigtigt hyggelig lejlighed, med en god placering. Indkøb findes alle steder lige i nabolaget. Lucas er meget omsorgsfuld og svarer kort efter man har kontaktet ham. Metro og bus indenfor 5 min. Gåtid til centrum ca 45min.
Kan varmt anbefales til 3-4 personer. 5 stjerner herfra ***** :-)",1,danish
Vi var meget glade for at bo i Patricias lejlighed. Den var ren og pæn og virkelig indbydende. Patricia var nem at få kontakt til og svarede hurtigt på vores spørgsmål. Vi har intet at udsætte på lejligheden og vil til hver en tid anbefale Patricias lejlighed til andre rejsende. Muligheden for WiFi var også super.,1,danish
Lejligheden er nok ok i efteråret men uden aircon og de nødvendige lagner er den sølle. Det er billigere at booke direkte hos Adagio.,1,danish
Value for money.,1,danish
"Vores ophold i Sophies hyggelige lejlighed var over vores forventninger, og vi følte os meget velkomne.
Lejligheden passede perfekt som base for vores påskeferie i Paris for to voksne og tre børn på 12.
Lejligheden lå i et meget roligt område med nem adgang til metro, og der var pænt og rent i lejligheden, og alt fungerede.
Vi kunne bestemt godt finde på at komme tilbage.",1,danish
"Via e-mailkorrespondencen blev vi informeret om alt vedrørende vores ankomst og blev taget godt imod. Stedet levede op til beskrivelsen og var faktisk mere rummelig, end vi havde forventet. Vores forventninger blev således indfriet til fulde. En dejlig beliggenhed i rolige omgivelser med fine indkøbsmuligheder og med ca. 500 m til nærmeste metro-station.",1,danish
"Vi har haft en fantastisk rejse til Paris. 
Lejligheden var ren, hyggelig og moderne, og når vi åbnede vinduerne flød der fransk stemning ind til os.
Hyggelige spisesteder og kiosk lige uden for døren. Ikke mindst Sacre Cour i baghaven.
Var så heldige at opleve vinfestivalen 7.-11. Oktober 2015. Total fransk hygge",1,danish
"Det er den skønneste lille perle i Paris! Lejligheden er nok lille, men så velindrettet, at det ikke var et problem at holde middagsselskab for 6 personer. Hyggelig, funktionel og ren. Natalie har været sød til at svare hurtigt på spørgsmål og tilbudt sin hjælp.  Beliggenheden er perfekt! Trappen op til Sacre Cæur er et levende teater, og pladsen foran bygningen har 5 små travle lokale spisesteder. Et perfekt oase i Paris. Vi kommer helt sikkert tilbage. En vært og en lejlighed der ikke kan anbefales nok. 
",1,danish
"Meget hyggelig lejlighed med en perfekt beliggenhed for foden af Sacre Ceur. Sød vært, der svarede lynhurtigt på mails, når vi kontaktede hende både før og under opholdet. Lidt støj fra de omkringliggende cafeer.",1,danish
"Super skøn lejlighed på 8.sal, med udsigt fra terrassen (som på billedet). ",1,danish
"Lejligheden er rigtig fin og beliggenheden er super. Vi kunne særligt godt lide stilen og det, at der var masser af plads. Gode senge med dyner og et veludstyret køkken.",1,danish
"Boligen var, som beskrevet. Jerome havde sat en flaske vin til os, og lagt udførlige kort og vejledninger. Dejlig bydel",1,danish
"숙소 위치는 너무 좋아요. 근처에 큰 마트도 있고 이펠탑도 걸어서 갈만하고~ 
침대 매트리스가 안좋아서 자고 나면 허리가 너무 아팠고, 샤워실에 머리카락 청소를 잘 하지 않아서 물이 잘 내려가지 않았어요. 드라이어는 고장나서 사용이 불가했구요. 그냥 좋은 위치 하나 보고 결정할만 하고, 다른건 기대 안하는게 좋을듯.",1,danish
파리에서 머무는 4박5일 동안 너무 좋았어요^^! 집도 사진 그대로 이고 쇼파 두개를 펴면 침대로 이용가능해요. 방도 따듯하게 이옹가능하고 뜨거운 물도 잘 나옵니다. 헤어드라이기도 있어요. 와이파이가 잘 안터진다는 후기가 있어서 erik한테 다시 물어보고 로그인하니 잘 터지네요! 에펠탑이랑 루브르 박물관 중간에 위치하고 센강이랑도 가깝고 위치도 너무 좋아요^^!,1,danish
"Béatrice fikk oss til å føle oss hjertelig velkommen. Vi satte stor pris på korrespondensen i forkant, der hun sendte både mail og sms med forslag og tips om hvordan vi enklest tok oss til leiligheten fra flyplassen. Béatrice møtte oss i leiligheten og leverte nøkler og viste oss facilitetene. Alt fungerte som beskrevet.
Leiligheten ligger i et veldig hyggelig nabolag og var ren og ryddig ved ankomst.
Vi er meget fornøyd med både leilighet og vertens service, det var utrolig hyggelig og en ren fornøyelse å leie av Béatrice.",1,danish
"Lejligheden ligger fint i forhold til alting, dejligt nær metro.
Det er en dejlig og hyggelig lejlighed, med god plads.",1,danish
"Meget fin lejlighed.
Ligger meget centralt med masser af metro stationer lige i nærheden.
Meget roligt kvarter, selvom det er centralt.
Kan helt klart anbefales",1,danish
"Dejlig lille lejlighed i et skønt kvarter. Rent og pænt og god atmosfære. God kommunikation med Gilles fra begyndelsen – han var meget hjælpsom og imødekommende hele vejen igennem. Selvom lejligheden er lille, var der alt, vi havde behov for på vores forlængede weekend i Paris. Varm anbefaling herfra!",1,danish
Couldn’t have asked for more.,1,danish
Enjoyed being in Belville!,1,danish
Veldig stille og rolig også på natta,1,danish
En fantastisk beliggenhed og storslået udsigt fra den meget stemningsfyldte lejlighed med alle fornødenheder.,1,danish
"Vi var veldig fornøyd med leiligheten, perfekt for fire venner på tur til Paris. Det var enkelt å finne frem etter god beskrivelse fra Sara og Justin, og vi hadde god kontakt på forhånd og underveis. Leiligheten ligger fint til i et veldig hyggelig nabolag med restauranter og cafeer overalt, og jeg anbefaler alle å ta en tur!",1,danish
"De fik os til at føle os velkommen og forklarede alt til os. Det var også dejligt, at værterne boede i nærheden og vi kunne nemt komme i kontakt med dem. Alt fungerede i lejligheden og det var perfekt til 4 personer. ",1,danish
"Fantastisk god beliggenhed. I hjertet af Montmartre og alligevel roligt og lidt tilbagetrukket. Tæt på metro, bagerier og indkøb. Flotte gader med træer. Sacre Ceur og restauranter i kort gå afstand. Lejligheden er lille og meget hyggelig, så man føler sig hjemme. Dejligt med havebord og stole i gårdhaven, hvor morgenmaden kunne spises. Paco er en sød, sulten og kærlig kat. Dejligt at have en pariser kat på ferien. Børnene elskede ham. Børn (12 og 13 år) og voksne giver vores varmeste anbefalinger til et ophold i Aminatas lejlighed.",1,danish
"Dejlig og hyggelig lejlighed, meget centralt. Vi havde alt rundt om hjørnet som vi skulle bruge. Der var god kontakt med Sylvie. Vil bestemt anbefale Sylvie. Og vil klart komme igen i Sylvie's lejlighed. ",1,danish
"Dejlig og ren lejlighed på en sidegade til et livligt byliv. Super god vært, som svarede hurtigt på spørgsmål.",1,danish
"Fantastisk service fra først til sidst. 
Dejlig bolig.
Lidt langt til Metro for ældre mennesker - ca. 20 min.",1,danish
"Fantastisk beliggenhed - det bliver ikke mere autentisk. 
Lejligheden er som beskrevet og værten sendte alle nødvendige informationer inden vores ankomst. 
",1,danish
"Meget venlig modtagelse, meget veludstyret lejlighed, rigtig god beliggenhed  tæt ved indkøb, restauranter og Metro.",1,danish
"Fremragende beliggenhed i hjertet af Montmartre. Få minutters gang fra metroen. Pris og kvalitet hænger godt sammen.  
Emmanuel & Sarita tog venligt og gæstfrit imod os, og Emmanuel viste os hurtigt rundt i nærområdet, som bugner af caféer, små bagerier, brasserier og restauranter. Lejligheden er lille, men hyggelig, hvor alle faciliteter som godt lille køkken, lille, men funktionelt bad, sattelit-TV og high speed internet. Alt er i nyere stand, og der er meget roligt i ejendommen.  Emmanuel taler godt engelsk - en fordel, hvis ens franske er lidt rustent. Og han er meget hjælpsom - også med gode råd om lokalområdet, og hvis der er spørgsmål om lejligheden. ",1,danish
Okej boende centralt i Montmartre. Sovrum mot tyst innergård.,1,danish
"Super god beskrivelse af boligen - alt levede op til forventningerne. Lejligheden er nem at finde, ligger centralt i byen 5 minutter fra Eiffel tårnet og tæt på 2 metrostationer. Vores prioritering var hygge og beliggenhed og ikke så meget komfort. Den har alt, hvad to personer skal bruge for 5-6 dage i Paris, hvor man helst bare vil nyde byen... dog stadigvæk med mulighed for hygge i lejligheden. Der er anlæg man kan tilslutte via Wifi med sin telefon over fx spotify, så vi havde flere aftenener med rødvin og musik i lejligheden. ",1,danish
Super beliggenhed. Godt værelse. God vært. Anbefalelsesværdigt.,1,danish
"Beskrivelsen var præcis, der var det, som Lea havde skrevet, der var. Desværre virkede internette ikke, hvilket Lea ikke kunne gøre for - men det var lidt ærgeligt, da vi booket lejligheden netop på grund af dette (blandt andet). ",1,danish
"숙박하기 전부터 연락이 매우 잘되었고 지리를 잘 설명해 주었습니다. 찾아 가자마자 환영해 주었으며 숙소 곳곳을 상세하게 설명해 주었습니다. 사진으로 보는 것보다 숙소가 더 넓었고 깨끗하게 관리되어 있었으며 거실, 침실, 부엌 모두 사용하기 편리했습니다.

숙소 위치는 파리의 중심인 오페라 극장에서 걸어서 5분 거리로 매우 가까웠고 주변 건물, 분위기 모두 최상이었습니다. 주변에 에스프레소가 아주 맛있는 카페도 많았고 마트도 가까운 곳에 있어 편리했습니다. ",1,danish
"Marielou var en fantastisk vert! Hun var tilgjengelig og kommuniserende både i forkant av reisen og under oppholdet. Leiligheten var svært komfortabel og tilrettelagt og lå midt i smørøyet av livlige Oberkamf og i gåavstand fra hippe Marais. Likevel var det fullstendig rolig og stille i selve bygget. Marielou var grei og ga oss en rekke anbefalinger av restauranter og cafeer, alt i en radius på under 5 minutters gåavstand fra leiligheten - og det er mange! Vi likte oss virkelig godt og ville definitivt dratt tilbake. Vi takker Marielou for en autentisk og komfortabel opplevelse av Paris og anbefaler hennes leilighet på det varmeste.",1,danish
"Super god oplevelse.
Alt som aftalt. 
Smukt sted, fantastisk lejlighed.. 
Den absolut fedeste location i latiner kvarteret.. Skønt skønt sted.. ",1,danish
"Dejlig lejlighed i skønt kvarter. 

Lejligheden kan i princippet rumme 6, men slå-ud-sofaen var slidt/løs, så brædderne faldt ud om natten. 
Den fungerede fint bare som sofa, men man sov elendigt i den. 

Er man bare 4 er det et fint sted.",1,danish
"Fin, rummelig og lys lejlighed, dog lidt nedslidt. God til familier. Gode indkøbsmuligheder og metro tæt på. Fin kommunikation fra Axel op til vores besøg ",1,danish
"Vi boede 4 dage hos Nathalie. Værelset er fint, og der er ingen støj fra gaden om natten. Ligger lige ved siden af metroen, hvilket er perfekt. Få minutter fra Eiffeltårnet. Vi blev godt modtaget af Nathalies søn, da hun ikke var hjemme på vores ankomsttidspunkt. Dette fungerede upåklageligt. 
Kan kun varmt anbefale at leje Nathalies værelse. ",1,danish
"Sitter-Service,
klappt bestens",1,danish
....sans hesiter...!!!,1,danish
"Vi tilbragte tre dage i Camilles fine lejlighed. Lokationen er fantastisk tæt ved hyggelige Rue de Commerce med gode restauranter og hyggelige butikker, samt nem forbindelse til resten af byen. Stedet er rummeligt med alt, hvad man har brug for - vær dog opmærksom på, at sengen er en fold-ud sofa, som ikke var det mest komfortable i længere tid. Alt i alt er det dog en god pris for et rigtig fint ophold!",1,danish
"Vi var meget glade for at bo i Lukas’ hjem. Det var super hyggeligt, og vi nød meget både byen og lejligheden.
Varm anbefaling herfra.",1,danish
房东爷爷奶奶太赞了｡一次非常完美的住宿体验｡地理位置也完美｡几乎所有景点都可以步行到达｡地铁站2号线terne,1,danish
"Dejligt studio, der gjorde vores første tur til Paris, rigtig godt!",1,danish
"En lägenhet med otroligt bra läge på lugn gata, (5 min från Louvren). Internationellt hög standard, typ svensk ;)
Kan verkligen rekommendera :)",1,danish
Alt i alt et perfekt ophold. Nelly var venlig. Det var rart at bo et sted hvor man følte sig hjemme. Dejlig rent! Fed lokation. kan klart anbefale det.,1,danish
"Der er hvad man skal bruge i lejligheden, der er beliggende i et hyggeligt kvarter med masser gode restauranter.
Alexis var en god vært, der under vores ophold var til at komme i kontakt med, hvis vi havde spørgsmål.
Det eneste minus var, at lejligheden var meget svær at varme op. Dog var det også ekstremt koldt den weekend vi besøgt Paris.",1,danish
"Jeg kan virkelig anbefale lejligheden. Skønt kvarter i gåafstand fra både metro og Gare du Nord, hippe butikker og gode spisesteder. Dejlig rolig lejlighed i grønne omgivelser.",1,danish
"Jeg boede en måned i Marie og Jean-Claudes lejlighed. I den tid følte jeg mig utrolig godt hjemme og meget tryg. Både i lejligheden og i kvarteret. Marie og Jean-Claude tog imod mig, da jeg ankom. Tilfældet viste sig, at vi kunne spise sammen på en af de mange små, gode restauranter lige om hjørnet. Det var en hyggelig oplevelse - Marie og Jean-Claude er varme og vidende mennesker. Senere kom parret forbi for at fikse tv'et, som var lidt indviklet. Jeg valgte i høj grad lejligheden pga. klaveret. Det er et charmerende og følsomt instrument. Lejligheden er præcis så funktionel og lækker, som den fremstår på billederne og kvarteret er i gåafstand til det meste - ellers er der gode metrolinjer. Nedenfor ligger parken, hvor der leves et broget liv af børn, unge, voksne og gamle. Det er som en ekstra dagligstue.",1,danish
"Flott leilighet! Ryddig og rent, store og fine rom. Punktlig vertinne, raske og presise svar. Kort vei til Metro og jernbanestasjon.",1,danish
"Perfekt beliggenhed, fin og ren.  
Rigtig fin lejlighed til to voksne og to børn. ",1,danish
"Alexandre var en god vært; al kommunikationen var nem og ind- og udtjekning var meget fleksibel. Lejlighedens beliggenhed var perfekt, og selve lejligheden var rigtig dejlig; lys og hyggelig. Badeværelset var lille, men det var ok. Opgangen til lejligheden var dog meget slidt. ",1,danish
Good value for money.,2,danish
