comments,N,lang,comment_in_english
Merci Antoine! Séjour très agréable. L'endroit est très bien placé (métro République ou Oberkampf ).,1,french,
"Quelques problèmes matériels vite réglés grâce aux conseils d'Antoine et son amie que j'ai eus au téléphone et grâce à l'aide inestimable et très chaleureuse de son ancien co-locataire Mathieu, que je remercie encore de tout coeur ! Espace assez réduit mais appartement idéalement situé, agréable et silencieux.",1,french,
"Parfait à tous les points de vue. L’appartement est grand (aucun problème pour 4 adultes), très confortable et particulièrement bien équipé. Il est bien situé pour une visite de Paris, et il y a une station de métro et tous les commerces à quelques dizaines de mètres (et le marché de la rue Mouffetard est accessible à pied en quelques minutes). Enfin et surtout, Monica est une personne charmante, très accueillante, serviable et généreuse, qui offre son propre appartement.
Nous reviendrons volontiers lorsque l’occasion se représentera. Merci, Monica.",1,french,
"Monica nous a chaleureusement reçus et a fait le tour du propriétaire avec nous. Elle s'est montrée flexible sur l'heure de notre arrivée, ce que nous avons apprécié. L'appartement est très bien équipé; il ne manquait vraiment de rien. L'appartement est tel que représenté sur le site et était propre. Il est bien situé pour entreprendre une visite de Paris.",1,french,
"A notre arrivée, Monica était en voyage à l'extérieur de la France et c'est son amie Puri qui nous a accueilli et donné toutes les informations (contenues dans un cahier disponible pour nous) requises sur l'utilisation des différents appareils. Aussi même si Monica était à l'extérieur, elle a répondu très rapidement à toutes nos communications. L'appartement est très grand, avec deux chambres à coucher, parfait pour quatre adultes. Cuisine très bien équipée, il n'y manquait rien. Meubles très confortables. Le wifi fonctionnait parfaitement, rapide et sans aucun problème. Grande douche au débit d'eau très élevé et à la bonne température.  Le lave vaisselle et la lessiveuse furent très appréciés. Appartement très bien localisé avec le métro tout à côté. Pour ceux qui ne détestent pas marcher, il est aussi très facile de se rendre au centre de Paris, Notre-Dame, etc.
Le seul point négatif cependant, c'était la climatisation manquante. C'était un critère important pour nous lors de la sélection de l'appartement. Je note que cet item est maintenant rayé sur le site  de Monica . Comme la température était très belle et exceptionnellement chaude pour cette période de l'année, et que la rue de la Glacière est passablement bruyante, c'était assez difficile de dormir avec les fenêtres ouvertes.
En résumé, si la climatisation ne fait pas parti de vos attentes, cet appartement est parfait pour vous.",1,french,
"Monica recoit avec chaleur et met ses hotes à l'aise immédiatement.
Elle donne des renseignements utiles pour le séjour à Paris. Il ne manque rien dans le condo et le confort se retrouve partout. Plusieurs petits commerces à deux minutes à pied. Autobus devant la porte et metro à 5 minutes. Climatiseur pratique. Propreté exemplaire. Le 13e est tranquille. Je le recommande fortement.",1,french,
"Nous avons été très aimablement accueillis. L'appartement était tel qu'il était décrit, confortable, agréable. Le quartier est tranquille.",1,french,
"Monica a été dès le début charmante et elle a répondu à nos demandes et attentes tout au long de notre séjour, un vrai bonheur !
L'appartement est très agréables, clair, très propre ,exactement comme sur les photos, dans une résidence sécurisée . Il se situe à moins de 5 min à pied du métro Glacière Le canapé du bureau est tout aussi confortable que celui de la chambre. Des pièces claires et spacieuses, tout ce qu'il faut pour cuisiner! 
Le quartier est calme, avec tous les commerces à proximité ainsi que des petits restos sympas.
Je le recommande chaleureusement.",1,french,
très bonne expérience ! Appartement vraiment spacieux,1,french,
"Fa-bu-leux appartement ... bien situé ... on se sent comme chez soi...
Monica est bienveillante, répond à toutes nos questions... merci merci ",1,french,
"Habitant dans le quartier de Monica, je cherchais un appartement où accueillir pendant quelques jours mes parents en visite à Paris. L'appartement répondait parfaitement à mes attentes : très bien aménagé et équipé et très accueillant. Le contact avec Monica a été extrêmement facile. À recommander !",1,french,
"Appartement très bien située, proche métro, bus, station vélib. Beaucoup de commerces (boulangerie, supermarché, boucherie et magasins bio...) à proximité. Cuisine bien équipée.
Super séjour chez Monica",1,french,
"Bonsoir Monica, merci pour votre accueil et pour votre appartement qui est très très bien équipé !!! Situation idéale dans le XIIIème arrondissement, au calme et très proche de la Place d’Italie. Arrêt de bus devant l’immeuble, très pratique !!!
Je recommande, sans hésitation l’appartement de Monica !!!
A très bientôt !!!
Alain.",1,french,
"Un séjour parfait, appartement très bien équipé, propre et spacieux!",1,french,
Appartement agréable et très bien situé,2,french,
Bel appartement propre et confortable. Près d’un métro. Nous avons apprécié cet endroit.,1,french,
"Nous avons séjourné chez Monica 10 nuits à la fin mai. La localisation de l’appartement est parfaite. Bus et métro sont à proximités. L’appartement est spacieux, propre, confortable et bien équipé. 
Le seul problème est la chaleur. Malgré un climatiseur portable, la température y est rarement sous les 25 degrés. 
Mais tout le reste est parfait...",1,french,
"On a trouvé l'accord tout de suite et j'ai trouvé exactement ce qu'etait promise. Le studio est proche a Nation où on trouve la RER et plusieurs lignes du métro. On y trouve aussi de restaurants très simpa et des magazins et marchés. La nuit est tranquille, sans bruit. On ne puvait avoir envie de mieux.",1,french,
"4 étoiles mais uniquement pour laisser une chance aux autres de faire mieux ! Trouver un appartement de ce rapport qualité/prix (déco/équipement/80m²/tranquilité et propreté)à Paris, je n'y croyais pas. Nous avons pu garer la voiture dans la rue, juste en bas de l'immeuble tout au long du séjour et profiter de Paris grâce au bus et au métro (attention : station Barbes-Roche. un peu impressionnante qd on a pas l'habitude). Le linge de maison (torchons, serviettes, draps, taies et oreillers) est fourni et impeccable. Bonne boulangerie à 2 pas, nombreux commerces et un """"PICARD"""" à qq rues. Pour finir, merci à Mme DISSARD pour son accueil malgré notre retard à l'arrivée. Très bon séjour.
Stéphanie (Evian-les-Bains 74)",1,french,
"Communication excellente. Feuillets d'informations complets, clairs et très pratiques. L'appartement est tel que décrit, grand , propre et avec toutes les commodités.
Plusieurs stations de métro proches.  Nous avons beaucoup apprécié notre séjour dans cet appartement.  Seul bémol, le sofa  du salon est trop bas et n'est pas confortable pour des gens de 67 ans.",1,french,
"Beau séjour a Paris 
Bel appartement bien éclairé 
Très bien situé 
Je le recommanderais sans problème 
C'est sûr que je conserve cette adresse ",1,french,
"Très bel appartement, bien sécurisé avec double digicode et serrure haute sécurité. Les photos reflètent bien la réalité. Idéal pour voyager en famille à 4 personnes maximum car le canapé n'est pas ideal pour y dormir. Le propriétaire qui n'habite pas sur place, délègue l'entrée et la sortie des lieux à Martine qui se plie vraiment en 4 pour vous aider. On la remercie encore très vivement pour sa précieuse aide.",1,french,
"Superbe appartement, facile d'accès, situé au pied de la butte Montmartre, parking à proximité (Custine via néoparking).
Chouettes brasseries (café du commerce) et autres restaurants dans les environs immédiats.
Appartement conforme à la description, avec tous les """"petites choses"""" (pastilles lave-vaisselles...) nécessaires au bon fonctionnement de l'appartement et qu'on ne pense pas à emporter.
Accueil agréable et complet.
Adresse à retenir.",1,french,
"Bonne communication avant notre arrivee et accueil agreable dans l'appartement. Le logement est spacieux, propre et calme avec tout ce qu'il faut pour un sejour reussi tout pres de Montmartre. Nous etions trois generations et tous se sont sentis bien dans cet appartement.",1,french,
"Très bel appartement typiquement parisien avec beaucoup de cachet. C'est près de tout et Martine, qui s'occupait de notre séjour, a été charmante et très disponible. Je recommande sans hésiter!",1,french,
"Logement spacieux, pas cher pour le standing.
Idéal pour séjour en famille ou même un voyage d'affaires.

Tout était conforme aux descriptions.

L'accueil était très sympathique.

Je recommande sans réserve !",1,french,
Grand logement propre mais fait pour des jeunes qui ont peu d'attente,1,french,
appartement agréable et calme,1,french,
Appartement très spacieux et calme à proximité de Montmartre et proche de plusieurs stations de métro. Accueil très chaleureux de Martine. Bon rapport qualité-prix pour Paris.,1,french,
"Aliyah et Philippe m'ont réservé un accueil extrêmement chaleureux! La chambre mise à ma disposition était spacieuse, et très calme. La salle d'eau et les wc sont privatifs, et l'accès est indépendant de l'appartement principal. Accès à internet facile. Une excellente adresse!!!",1,french,
"L'accueil de Philippe et d'Alihah est toujours aussi chaleureux. Cette fois-ci, j'ai découvert un virtuose du jazz en la personne de Noam, le fils de la maison!",1,french,
"Séjour plus qu'agréable grâce à l'accueil chaleureux et la disponibilité de Aliyah et Philippe. La chambre indépendante mise en place est spacieuse et confortable, permettant de s'y sentir comme chez soi, au coeur de Paris :). Adresse à garder et à conseiller. Merci!",1,french,
Un accueil chaleureux de Philippe. Chambre très agréable et calme.,1,french,
"Un accueil toujours chaleureux pour ce 2e séjour. Une chambre bien placée, propre et calme. Parfait",1,french,
"Bonjour et merci à Philippe et Aliyah, 
Aliyah, m'a accueilli, l'appartement est tout simplement exceptionnel.
Il était situé à 50m de mon lieu d'intervention.
Merci à vous pour l'accueil",1,french,
"Philippe est un hôte très sympathique et arrangeant. 
La chambre en plus d'être très confortable et très calme (on entend aucun bruit exterieur) est idéalement située.
Le quartier est très animé, les lieux à visiter sont à proximité en marchant et le métro se trouve à 50m de l'appartement.
Je n'hésiterai pas une seconde lors d'un  prochain voyage sur Paris à revenir ici.",1,french,
"Nous avons passé un excellent séjour chez Aliyah et Philippe.
La chambre est idéalement située pour visiter Paris à pied, le logement est à la fois très calme, propice au repos et tout proche de quartiers animés.
La chambre est spacieuse et très fonctionnelle. Tout le nécessaire est sur place, un petit espace café est aussi prévu.
Nos hôtes ont été très attentifs à nos besoins et on pris le temps de nous recevoir chez eux pour un petit apéro.
Nous recommandons vivement ce logement et si nous revenons à Paris, cela sera surement chez eux.",1,french,
"Très bon accueil, la chambre est agréable, très bien située. Les hôtes sont disponibles et très sympathiques.",1,french,
Chambre confortable avec tout ce qu'il faut pour passer un bon séjour. Philippe est un hôte charmant et vous met à l'aise très rapidement. Bonne adresse que je garderai pour mes futures escapades à Paris. Je recommande vivement!,1,french,
"Un bel appartement. Propre, calme, couchage comfortable, internet qui fonctionne parfaitement. Le seul petit hic qu'il est bon de savoir à l'avance est qu'il y a pas de cuisine. J'avais pas vérifié en amont. Mais sinon tout est au top. Philippe a très bien géré l'accueil et le départ.",1,french,
Chambre très bien située et calme. Très bon accueil de Philippe de plus les hôtes sont très arrangeants sur les heures d’entrée et de sortie.,1,french,
"Super accueil, la chambre est très bien équipée, et très bien située. Nous avons trouvé  de petites attentions à notre arrivée ( gourmandises), et avons été très bien accueillies ! Je recommande !",1,french,
"Logement calme, propre",1,french,
Aliyah et Philippe sont des hôtes extrêmement charmants qui font preuve d une grande disponibilité...leurs différentes attentions sauront faire de votre séjour un moment suspendu dans le temps. La chambre est cosy la salle de douche est sublime et le lit extrêmement confortable. J y retournerai sans hésiter et je vous recommande vivement  cette adresse.,1,french,
Petit logement extrêmement bien placé dont les fenêtres donnent sur cour donc très calme. Accueil charmant de Philippe malgré notre arrivée tardive dans la soirée. Parfait pour un court séjour à Paris!,1,french,
"Endroit ideal, tres central, tout pres d une station de metro.",1,french,
Un grand merci Sophie. C'était génial d'être dans votre maison. Salutations à Manou et Matsi :),1,french,
"L'appartement de Sophie est particulièrement bien situé à 2 mn à pied du métro """"Parmentier"""" et dans l'un des quartiers les plus attractif de Paris.
Sophie est une personne très sympathique et prévenante, la chambre est très confortable.
J'ai passé un très bonne nuit.",1,french,
"Très bien situé, très agréable,  Sophie est sympa et serviable. Je recommande vivement! ",1,french,
"J'ai passé 3 nuit chez Sophie début décembre. L'appartement est grand et bien situé, à 2 minutes à pied du métro pour ne pas perdre de temps. L'appartement est grand, la chambre de belle surface et tout est vraiment très propre, ce que j'ai particulièrement apprécié.Sophie est sympa et m'a conseillé une expo vraiment bien que je n'aurais pas vu sans ses conseils. Merci, je reviendrais!",1,french,
"Très satisfait de mon séjours dans cet appartement propre, conforme à la description. Je le recommande vivement et j'y retournerais lors de mon prochain passage à Paris. Un grand merci à Sophie ",1,french,
"Appartement agreable, et lumineux. Il y avait peut être la possibility de d'être un peu plus au top niveau proprete mais c'etait déjà tres correct. Lola etait tres accueillante et nous a donné plein d'idees ou sortir dans ce quartier vraiment sympas. Retournerai sans hesiter",1,french,
"L'appartement de Lola est très bien situé, lumineux et confortable. Elle nous a accueilli chez elle et proposé différentes bonnes adresses de bars et restaurants dans le quartier.",1,french,
"Appartement tres comfortable et pratique. Contact facile avec Lola, qui est très disponible, pragmatique et qui a pris le temps de nous expliquer les particularités de l'appart, pour qu'on puisse faire comme chez soi.",1,french,
"Nous avons passé un agréable séjour dans l'appartement de Lola, calme, lumineux et très bien situé. L'arrivée a été des plus faciles et nous nous y sommes tout de suite très bien senti. Merci Lola, à une prochaine fois peut-être...",1,french,
"Nous nous sommes senti comme chez nous dans cet appartement lumineux, calme et très bien situé. Malgré l'absence de Lola durant notre séjour, nous avons pu récupérer les clés sans aucuns soucis, et communiquer très facilement avec elle. ",1,french,
"Lola est tout à fait charmante, super conciliante et vraiment soucieuse du bon déroulement du séjour de ses hôtes, disponible à tout moment. Elle a de plus été très arrangeante sur l’horaire de départ.
Son appartement est relativement grand (la chambre est séparée du salon/cuisine), bien équipé, très silencieux et lumineux à souhait (car traversant) avec une grande fenêtre de chaque côté qui donne chacune sur les toits de Paris (un régal !). Il est situé dans un quartier très agréable près du canal Saint Martin, avec tous les commerces à proximité, notamment un Franprix (ouvert jusqu’à 21h) et une boulangerie tous deux dans la rue à 20 m de l’entrée de l’immeuble. Comme d’autres personnes l’ont déjà signalé, le lit est vraiment super confortable ce qui n’est pas si courant …. Ca donne envie de flemmarder un peu le matin en bouquinant (c’est plein de livres chez Lola !)
Bref nous avons passé trois jours très agréables .. en fait que du bonheur !
Evidemment à recommander et ... à recommencer !

",1,french,
"L'appartement de Lola est très lumineux et plein de charme. Attention si vous avez besoin de dormir dans le noir total : pas de volets ou rideaux occultants, penser donc à un masque de sommeil !",1,french,
"Lola a été réactive à ma demande de derrière minute ce qui m'a permis de trouver un logement pour mon ami qui faisait escale à Paris pour quelques jours. Son accueil a été très chaleureux et la rencontre sympathique. 
L'appartement quant à lui est spacieux, lumineux, calme et bien situé pour se déplacer dans différents quartiers de Paris, que ce soit à pied ou en métro.
En somme, tout s'est déroulé agréablement et mon ami est ravi de son séjour. C’était parfait, merci !
",1,french,
"Notre séjour chez Lola a été super! L'appartement est très lumineux et agréable. La vue de la salle de bain est, pour ma part, géniale! On se sent bien! Tout était parfait pour passer un week-end en amoureux dans notre capitale! ;) ",1,french,
"Appartement avec beaucoup de charme, propre, fonctionnel, et avec une super vue sur les toits parisiens. La communication avec Lola a été parfaite, on y reviendra avec grand plaisir !",1,french,
"Très bon séjour chez Lola, qui est une hôte très réactive et disponible. Echanges sympathiques et l'appartement est idéal pour un couple. Je recommande ! ++",1,french,
"Bien que je n'ai pas eu la chance de rencontrer Lola en personne, je peux dire que nos communications ont été simples et efficaces. Une amie de Lola m'a accueillie à la station de métro juste à côté et m'a accompagnée jusqu'à l'appartement. Le logement est parfait pour une personne seule ou un couple. Douillet, charmant, lumineux. Il est situé sur une petite rue tranquille, à quelques minutes à pieds du canal St-Martin. Je le recommande fortement! Et j'y séjournerais à nouveau avec plaisir!",1,french,
"Cadre très agréable, très accueil.",1,french,
"Philipp est un hôte agréable et particulièrement attentionné. Il est aux petits soins avec ses visiteurs. Nous avons tout de suite été très à l aise.
La chambre est conforme à l'annonce, confortable et chaleureuse. On y dort très bien. La salle de bain est belle et en parfait état (avec une douche très spacieuse). On retrouve dans la chambre et la salle de bain de petites attentions de la part de Philip qui font très plaisir.
L appartement de Philip est situé dans un quartier calme et sécurisant. Enfin pour le petit déjeuner Philip est également attentionné en nous demandant ce que l'on souhaite. Il le prend avec nous, ce qui permet de faire connaissance. Petit déjeuner très complet.
En résumé nous avons passé un agréable séjour chez Philipp et nous reviendrons sans hésitations ! Nous recommandons fortement ce logement.",1,french,
"Very nice place, excellent location.",2,french,
"Excelente experience, la maison c'est très bien equipé et j'adore la deco. Très bonne location, tout près de la estation Hotel de Ville. Congrats. ",1,french,
"Super hôte, super appartement!!  Tout a été très bien indiqué et l’appartement est très bien situé. Un havre de paix en plein centre de Paris.  Merci Djibril pour votre accueil.",1,french,
"l'appartement est très bien sauf peut-être la cuisine, trop petite et peu équipée si on souhaite vraiment préparer des repas...mais le quartier regorge de restaurants !!!. et notre Hôte est fort sympathique et prévenant !! c'est une bonne adresse, je la recommande...
Aude ",1,french,
"L emplacement de l appartement est sympa et calme. La décoration est chaleureuse et l appartement est propre. Le couchage d appoint est un peu inconfortable donc je pense qu il s'agit plus d un acceuil pour 2 personnes. L appartement n est pas très lumineux ce qui ne nous a pas gênés mais il faut le savoir. 
Enfin, le rapport qualité prix n y est pas. J ai déjà logé dans des appartements moins chers et tout aussi bien.",1,french,
"Accueil chaleureux. 
Hôte disponible,  nous avons passé un moment magique dans le logement de Ale.
Je le recommande vivement !",1,french,
"非常好的房子 还有很多的乐器 吉他钢琴都有,喜欢音乐的visiteur可以住在这里!",1,french,
"Tres bonne experience, l'appartement et le quartier sont tres agreables",1,french,
"Logement sympa, soigné et décoré avec goût. Très calme. Quartier populaire et animé. Pas de rencontre avec Maxime mais un accueil bien organisé.",1,french,
Logement propre et très calme dans un quartier vivant. Beaucoup de goût dans la décoration. Maxime est arrangeant pour l'entrée et la sortie des lieux !,1,french,
"L'appartement est t'es bien situé à 2 pas d'une rue très commerçante. Très jolie déco. L'accueil de max est très bien
Nous avons passé un bon séjour ",1,french,
"Très joli studio, très bien placé avec tous commerces à proximité immédiate (dont 3 boulangeries à 2 minutes à pied ! ) ainsi que des différents transports (bus et métro). Calme, propre, lit confortable. Nous sommes satisfaits et reviendrons sans doute lors de notre prochain séjour.",1,french,
"L'appartement de Max est vraiment idéalement localisé dans le secteur SoPi du 9e arrondissement. La propreté était impeccable, il ne manquait de rien, beaucoup de restos et bars dans les environs, et vraiment, très très tranquille. Seuls bémols, l'appart n'est pas très grand (ce qui ne nous a pas gêné), et la douche peux être gênant si vous êtes plutôt costauds.",1,french,
"L'appartement de Yaelle est tres confortable pour un séjour à 3 personnes. Dans une residence silencieuse et calme. Petite vue sympa sur les bateaux ammarés au bassin de la Vilette. Métro tout proche. Que du bonheur! De plus Yaelle est très disponible, bien que nous ne nous ne soyons  pas rencontré, elle réagit très vite aux mails et aux coups de fil. Un petit dossier d'aide  à l'usage des appareils électroménagers et de communication est disponible.  Tout est tres bien organisé pour l'arrivée et le départ. En bref: nous savons où chercher en priorité à loger lors de notre prochain séjour à Paris . ",1,french,
"Yael etait formidable! Elle était là quand nous sommes arrivés et elle a nous souhaité la bienvenue! C'était très gentille et elle a meme laissé une bouteille de vin dans le frigo. L'appartement de Yael est parfait située! Le quartier est très sympa avec le canal et c'est super facile de prendre le metro pour aller au centre!
De plus l'appartement est super bien equipée, il y a tous et plus qu'on a besoin.
Notre séjour chez l'appartment de Yael était formidable et nous le recommende a tous! Si nous allons encore une fois à Paris, nous aimerons bien de rester encore chez Yael!",1,french,
"Bel appartement, très bien équipé, accueil chaleureux, Yaël donne plein de petits conseils sur son quartier, un vrai plus !  Résidence sécurisée très calme à 2 pas de toutes les commodités, (commerces, restau, métro...) . Quand nous reviendrons à Paris, nous reviendrons chez Yaël !",1,french,
"Yael était très sympathique et précis dans tout ce que vous décrivez, il était facile d'accès et le métro est à quelques pas de la maison dans un quartier calme. 
La maison dispose de tout ce dont vous avez besoin pour un séjour et travaux sans tracas. 
Si je peux, je vais y retourner 
Raffaella
",1,french,
On ne peut dire que de bons commentaires à Yael avec son accueil chaleureux et généreux. Prête à aider pour chaque petit détail . Logement très plaisant et conforme aux descriptions. Très conviviale.,1,french,
"L'appartement est très agréable dans un quartier très dynamique juste à côté du canal. L'appartement est très bien aménagé avec tout le nécessaire pour passer un bon séjour.
Yael a été très arrangeante pendant toute la durée du séjour.
Merci",1,french,
"Mon séjour chez Yael s'est très bien passé. L'appartement est très agréable et tout confort, le quartier vraiment sympas :) Je recommande fortement!",1,french,
"L’appartement de Yael est vraiment très calme, très lumineux et très agréable ! Nous reviendrons dès que l’occasion se représente.

L'appartement est idéalement situé en face du Bassin de la Vilette, il y a beaucoup de petits cafés à deux pas (Le Bellerive qui est super, La Bastringue chouette pour déjeuner, le Paname Brewing pour se rafraîchir et le Hang Art Cafe qui est super joli!), il y a aussi les terrains de pétanques qui longent le canal... il y a aussi beaucoup de parcs pour enfants a proximité - bref, beaucoup d’options pour satisfaire toute la famille. 
Nous avons pu découvrir le superbe parc de la Vilette pour la première fois en longeant le canal, nous avons marché jusqu’aux Buttes Chaumont depuis l'appartement, c’est vraiment chouette de pouvoir découvrir Paris à pied. 

Yael est très accueillante et elle a été extrêmement réactive lorsque nous avions des questions :)

Excellent rapport qualité prix :)",1,french,
"Appartement situé proche arrêt métro et canal (belle ballade à faire) dans un quartier calme. Délicates attentions disponibles dans l appartement (chocolat, bouteille de vins, baguettes...) avec un accueil très souriant. L appartement est très spacieux, conforme à la description et est très propre. Yaël et badr sont joignables et très réactifs. Je recommande fortement, d ailleurs j y reviendrai les yeux fermés.",1,french,
"Foooormidable! L'appartement de Bob est un des meilleurs que nous ayons loués à Paris. Aucun détail pour faire de notre séjour un régal ne manquait! 
Aucun souci, de la première à la dernière minute.
Even with our host Bob far away, we felt like being pampered at every minute. 
Such attentioned people are a jem rare to be found.
Merci du fond du coeur, nous reviendrons surement chez vous.



Yves & famille 
",1,french,
"Bob est très gentil. Il nous a téléphoné pour savoir a quoi il pourrait nous aider, ce qu'il nous falait...C'était cool comment il était toujours autour d'une certaine manière.  Merci vraiment.  L'appartement est parfait!",1,french,
"Bob vous donne envie de plus le connaître, d'en faire un ami. Il est attentionné, soucieux du moindre détail et honnête. Son logement mérite les 5 étoiles pour toutes les catégories. Le quartier est calme, central et bourgeois.
Pour nous, Paris, ce sera une seule adresse: chez Bob.",1,french,
"L'appartement et l'accueil de Bob (même à distance) sont au top.
Nous vous recommandons cet appartement qui est beau, confortable et très bien équipé.
Nous nous y sommes sentis comme chez nous, ce qui n'est pas si fréquent.
Il est un peu loin du métro mais il est tout près des bus, ce qui nous a permis de découvrir encore mieux Paris.
Merci Bob et à bientôt",1,french,
"L'appartement de Charlotte est génial, bien situé et l'accueil de Charlotte est parfait. Je recommande cet appartement.",1,french,
Appartement facile d'accès et comfortable. L'organisation avec Charlotte était simple. Les chats sont dociles avec les enfants.,1,french,
"Charlotte a été très accueillante à notre arrivée, et son appartement est aussi joli que sur les photos. C'était un séjour très agréable. Merci encore!",1,french,
"L'appartement est comme sur les photos

Très agréable et très bien équipé

Au top pour une soiree en amoureux

Charlotte a été très disponible

A louer de nouveau sans hésiter ",1,french,
"A notre arrivée, Julien nous a présenté l'appartement de manière exhaustive. J’ai apprécié les quelques feuilles de présentation de l’appartement et du quartier. Notamment un détail anodin pour les personnes sans enfants… la compatibilité des restaurants avec les enfants.

Nos petits marseillais (4 et 8 ans) ont instantanément adopté l’appartement (aka « maison de Paris »). Ils ont découvert Paris et la vie parisienne dans le calme relatif de la mi-août. Ils gardent les meilleurs souvenirs de ce séjour.

Armés de forfaits RATP Paris Visite, nous avons tous bien profité de ces 6 jours à Paris. Comme l’indique Sylvie dans son annonce, la ligne de bus 96 est une perle. Elle permet de revenir à l’appartement depuis Montparnasse, le jardin du Luxembourg, St Michel, Chatelet ou encore de la place des Vosges.

Un grand merci à Sylvie et Julien. Et peut-être à bientôt pour un séjour parisien plus culturel quand les enfants seront plus âgés.",1,french,
"Premiere experience reussie de notre point de vue- L'appartement est tres confortable, tout confort et bien agence pour deux adultes et deux enfants ( 5 et 8ans) . Nos enfants ont particulierement apprecie la chambre des enfants avec les lits superposes et les jouets. Nous n'avons pas eu l'occasion de rencontrer Sylvie en personne mais elle etait disponible par telephone, s'est montree prevenante et le check in/checkout fut simple et rapide. Le quartier est anime, plein de vie et cosmopolite. Parc de Belleville pour les enfants, acces rapide au metro, bref, je recommande.",1,french,
Je ne recommande pas ce logement...,1,french,
"Appartement propre, spacieux, bien situe, proche metro et commerce. ",1,french,
"Bien situé au coeur de montmartre, correspond bien à l'annonce, juste le jour de l'entrée des canettes traînées dans la cuisine et les draps été sale. 
Mais Delphine a réagi rapidement en nous fournissons d'autres draps. 
Sinon nous avons passé un bon séjour. 
Nous le recommandons. ",1,french,
"Très belle expérience ! Nous étions 6 (3 adultes et 3 enfants). Nous y avons séjourné 6 jours du 16 au 21 juillet 2014 - L'appartement était parfait pour la famille, propre et bien centré. Delphine a été une hôte géniale, Maeva  et Philippe très compétents.  Je recommande cet appartement à tous ceux qui veulent passer un agréable séjour à Paris. Je remercie encore une fois très chaleureusement Delphine, Maeva et Philippe. J'espère à bientôt !",1,french,
"Excellent accueil, Appartement idéalement situé, très calme et sécurise et bien équipé.
Les deux chambres sont très agréables.
léger point négatif, la sale de bain mériterait une petite rénovation pour être à l'image du charme du reste de l'appartement.

",1,french,
"Appartement très sympathique. Idéalement situé avec l'avantage d'être au calme (donnant sur une cour intérieure) et avec une bouche de métro située devant l'immeuble. Quartier très agréable et vivant, de nombreux restaurants, boutiques,etc...
Delphine a été très agréable et disponible avant et pendant notre séjour. ",1,french,
"L'appartement est très agréable, propre et bien situé dans le Marais. Je vous le conseille à tous. A bientot
",1,french,
"Delphine,

Je t’écris pour te faire savoir qu’on a éte très satisfaites de notre séjour a Paris  dans um appart BNB. L’appartement est très  sympatique, très bien localizé, et les doutes ou demandes qu’on a eu ont  eté solutiones très vite.  Notre arrivé et notre départ on eté facilités par vos suggestions sur  le quartier, Rue St. Antoine, Place Ste. Catherine , etc,  et par la prénotation des transferts. On remercie a toi e a Philippe de l’accueil. Et pour tout ça on vous dit à la prochaine.

Ligia",1,french,
"Delphine à répondu très vite à ma demande ce qui nous a bien accomodé car nous cherchions un appartement assez à la derniere minute. 
L'appartement est ultra propre et très sécuritaire (3 portes à verrous pour l'entrée extérieure). 
Situé dans le Marais, il y a tout à proximité, épicerie, boulangerie, station metro St-Paul...
Les clés nous ont été remises en main propre avec fiche explicative du bon fonctionnement de l'appartement. 
Nous avons passé un tres agréable séjour et je recommande cette adresse.",1,french,
"Delphine est adorable, le quartier on ne peut pas rêver mieux, l’appartement correct, nous on a savouré chaque instant dans ce lieu, je vous le conseille vivement.",1,french,
"Logement tres bien situé et agréable.
Merci ",1,french,
Bien situé ds une rue calme et fenêtres sur cours. Rapidement accessible depuis St-Paul,1,french,
"Espace clair, luminieux, épuré, proper. accessibilité petit commerce et restaurant. Non loin de la rue st Charles et Felix Faure rue très commercante.",1,french,
"Superbe ambiance d'artiste, Régis sait accueillir et mettre à l'aise ses hôtes. L'appartement est très agréable, la chambre spacieuse et calme. C'est une adresse atypique, je recommande.",1,french,
"Régis a été un hôte agréable et son appartement est, à l'image des photos haut en couleurs et plein de surprises artistiques...",1,french,
"Un séjour parfaitement réussi dans une atmosphère hors du commun telle que je me l'imaginais. Dès le 1er contact téléphonique avec Régis á la réservation, j’ai su  que j’étais la bienvenue et cette 1ere impression a été largement vérifiée une fois chez lui : bonne humeur, humour, curiosité, convivialité, simplicité  , disponibilité et…. bien sûr… l’Art de l’upcycling dans tous ses états  sont les atouts de Régis et de son univers dans lequel je me suis sentie comme un poisson dans l’eau. Plongez!! Vous n'en reviendrez pas! mais y retournerez ... 
Voyagez léger...6e étage , sans ascenseur: L'avantage...une vue insoupçonnée sur le Sacre Cœur (et des couchers de soleil inédits) 
Quartier très agréable par sa diversité culturelle , ses habitants et sa vie commerçante toujours vivante...
2 lignes de métro : L12 á moins de 3mn et la L2 en 10mn á pieds",1,french,
Très bon séjour. Très accueillant et conseil les bonnes adresses du quartier.,1,french,
"Régis a été un super hôte. Très sympa et très accueillant, il saura vous mettre à l'aise. L'appartement est bien placé proche du métro. La chambre est très confortable. Je recommande absolument Régis comme hôte.",1,french,
"J'ai passé trois jours chez Regis et je m'y suis sentie comme à la maison. L'appartement est incroyablement décoré et vraiment unique en son genre, Regis étant artiste, en plus mon hôte m'a accueillie royalement... mon seul regret a été de partir aussi tôt. En plus d'habiter un chouette endroit vous ferez la connaissance de Regis qui est très sympathique, intéressant et hors du commun ! Je conseille cette location très fortement.",1,french,
