comments,N,lang,en-en,comments
"Yael etait formidable! Elle était là quand nous sommes arrivés et elle a nous souhaité la bienvenue! C'était très gentille et elle a meme laissé une bouteille de vin dans le frigo. L'appartement de Yael est parfait située! Le quartier est très sympa avec le canal et c'est super facile de prendre le metro pour aller au centre!
De plus l'appartement est super bien equipée, il y a tous et plus qu'on a besoin.
Notre séjour chez l'appartment de Yael était formidable et nous le recommende a tous! Si nous allons encore une fois à Paris, nous aimerons bien de rester encore chez Yael!",1,french,fr-en,"Yael was great! It was there when we arrived and it has us welcomed! It was very nice and she even left a bottle of wine in the fridge. The apartment of Yael is perfect located! The neighborhood is very nice with the canal and it is super easy to take the metro to get to the center!
The apartment is super well equipped, there is all and more than we need.
Our stay at the apartment of Yael was great, and we recommend to you all! If we go again to Paris, we would like well to stay at Yael!"
"Bel appartement, très bien équipé, accueil chaleureux, Yaël donne plein de petits conseils sur son quartier, un vrai plus !  Résidence sécurisée très calme à 2 pas de toutes les commodités, (commerces, restau, métro...) . Quand nous reviendrons à Paris, nous reviendrons chez Yaël !",1,french,fr-en,"Beautiful apartment, very well equipped, warm welcome, Yael gives lots of little tips on its area, a real plus ! Secure residence, very quiet, 2 steps from all amenities (shops, restaurants, metro, etc.) . When we return to Paris we will come back at Yael !"
"Yael était très sympathique et précis dans tout ce que vous décrivez, il était facile d'accès et le métro est à quelques pas de la maison dans un quartier calme. 
La maison dispose de tout ce dont vous avez besoin pour un séjour et travaux sans tracas. 
Si je peux, je vais y retourner 
Raffaella
",1,french,fr-en,"Yael was very friendly and precise in what you describe, it was easy to access and the metro is a few steps of home in a quiet neighborhood. 
The house has everything you need for a stay and work without hassle. 
If I can, I will go back there 
Raffaella
"
On ne peut dire que de bons commentaires à Yael avec son accueil chaleureux et généreux. Prête à aider pour chaque petit détail . Logement très plaisant et conforme aux descriptions. Très conviviale.,1,french,fr-en,We can only say good comments on Yael with its warm and generous. Ready to help for every small detail . Accommodation very pleasant and conform to the descriptions. Very user-friendly.
"L'appartement est très agréable dans un quartier très dynamique juste à côté du canal. L'appartement est très bien aménagé avec tout le nécessaire pour passer un bon séjour.
Yael a été très arrangeante pendant toute la durée du séjour.
Merci",1,french,fr-en,"The apartment is very nice in a district very dynamic right next to the canal. The apartment is very well equipped with everything you need for a good stay.
Yael was very arrangeante for the duration of the stay.
Thank you"
"Mon séjour chez Yael s'est très bien passé. L'appartement est très agréable et tout confort, le quartier vraiment sympas :) Je recommande fortement!",1,french,fr-en,"My stay at Yael went very well. The apartment is very nice and comfortable, the neighborhood really nice :) I highly recommend it!"
"L’appartement de Yael est vraiment très calme, très lumineux et très agréable ! Nous reviendrons dès que l’occasion se représente.

L'appartement est idéalement situé en face du Bassin de la Vilette, il y a beaucoup de petits cafés à deux pas (Le Bellerive qui est super, La Bastringue chouette pour déjeuner, le Paname Brewing pour se rafraîchir et le Hang Art Cafe qui est super joli!), il y a aussi les terrains de pétanques qui longent le canal... il y a aussi beaucoup de parcs pour enfants a proximité - bref, beaucoup d’options pour satisfaire toute la famille. 
Nous avons pu découvrir le superbe parc de la Vilette pour la première fois en longeant le canal, nous avons marché jusqu’aux Buttes Chaumont depuis l'appartement, c’est vraiment chouette de pouvoir découvrir Paris à pied. 

Yael est très accueillante et elle a été extrêmement réactive lorsque nous avions des questions :)

Excellent rapport qualité prix :)",1,french,fr-en,"The apartment of Yael is really very quiet, very bright and very nice ! We will return as soon as the opportunity represents itself.

The apartment is conveniently located in front of the Bassin de la Vilette, there are a lot of small coffee shops within walking distance (The Bellerive which is great, and The Band owl for lunch, the Paname Brewing to cool off and Hang Art Cafe which is super nice!), there is also the terrain of boules along the canal... there are also many parks for children nearby - in short, lots of options to satisfy the whole family. 
We have been able to discover the beautiful park of the Vilette for the first time along the canal, we walked up to the Buttes Chaumont from the apartment, it is really nice to be able to discover Paris on foot. 

Yael is very friendly and she was extremely responsive when we had questions :)

Excellent price / quality ratio :)"
"Appartement situé proche arrêt métro et canal (belle ballade à faire) dans un quartier calme. Délicates attentions disponibles dans l appartement (chocolat, bouteille de vins, baguettes...) avec un accueil très souriant. L appartement est très spacieux, conforme à la description et est très propre. Yaël et badr sont joignables et très réactifs. Je recommande fortement, d ailleurs j y reviendrai les yeux fermés.",1,french,fr-en,"Apartment located close to stop metro and canal (nice walk) in a quiet neighborhood. Delicate attentions available in the apartment (chocolate, bottle of wine, baguettes...) with a very warm smile. The apartment is very spacious, conform to the description and is very clean. Yael and badr are contactable and very responsive. I highly recommend, by the way j will come back the eyes closed."
"Foooormidable! L'appartement de Bob est un des meilleurs que nous ayons loués à Paris. Aucun détail pour faire de notre séjour un régal ne manquait! 
Aucun souci, de la première à la dernière minute.
Even with our host Bob far away, we felt like being pampered at every minute. 
Such attentioned people are a jem rare to be found.
Merci du fond du coeur, nous reviendrons surement chez vous.



Yves & famille 
",1,french,fr-en,"Foooormidable! The apartment of Bob is one of the best we have rented in Paris. No detail to make our stay a delight is was! 
No concern, from the first to the last minute.
Even with our host Bob far away, we felt like being pampered at every minute. 
Such attentioned people are a jem rare to be found.
Thank you from the bottom of my heart, we will surely return home with you.



Yves & family 
"
"Bob est très gentil. Il nous a téléphoné pour savoir a quoi il pourrait nous aider, ce qu'il nous falait...C'était cool comment il était toujours autour d'une certaine manière.  Merci vraiment.  L'appartement est parfait!",1,french,fr-en,"Bob is very nice. He phoned us to know how he could help us, what we falait...It was cool how he was always around in some way. Thank you, really. The apartment is perfect!"
"Bob vous donne envie de plus le connaître, d'en faire un ami. Il est attentionné, soucieux du moindre détail et honnête. Son logement mérite les 5 étoiles pour toutes les catégories. Le quartier est calme, central et bourgeois.
Pour nous, Paris, ce sera une seule adresse: chez Bob.",1,french,fr-en,"Bob makes you want more to know, to make a friend. He is caring, attentive to detail and honest. Its accommodation deserves its 5 stars for all categories. The area is quiet, central and bourgeois.
For we, Paris, this will be a single address: at Bob."
"L'appartement et l'accueil de Bob (même à distance) sont au top.
Nous vous recommandons cet appartement qui est beau, confortable et très bien équipé.
Nous nous y sommes sentis comme chez nous, ce qui n'est pas si fréquent.
Il est un peu loin du métro mais il est tout près des bus, ce qui nous a permis de découvrir encore mieux Paris.
Merci Bob et à bientôt",1,french,fr-en,"The apartment and the home of Bob (even remotely) are at the top.
We recommend this apartment that is beautiful, comfortable and very well equipped.
We felt like home, which is not so common.
It is a bit far from the metro but it is close to the bus, which allowed us to discover even better Paris.
Thank you Bob and see you soon"
"L'appartement de Charlotte est génial, bien situé et l'accueil de Charlotte est parfait. Je recommande cet appartement.",1,french,fr-en,"The apartment of Charlotte is great, well located and the reception of Charlotte is perfect. I recommend this apartment."
Appartement facile d'accès et comfortable. L'organisation avec Charlotte était simple. Les chats sont dociles avec les enfants.,1,french,fr-en,Apartment easy to access and comfortable. The organization with Charlotte was easy. The cats are docile with children.
"Charlotte a été très accueillante à notre arrivée, et son appartement est aussi joli que sur les photos. C'était un séjour très agréable. Merci encore!",1,french,fr-en,"Charlotte has been very welcoming to our arrival, and her apartment is as pretty as on the pictures. It was a very pleasant stay. Thank you again!"
"L'appartement est comme sur les photos

Très agréable et très bien équipé

Au top pour une soiree en amoureux

Charlotte a été très disponible

A louer de nouveau sans hésiter ",1,french,fr-en,"The apartment is as on the photos

Very nice and very well equipped

To the top for an evening lovers

Charlotte has been very available

Rent again without hesitation "
"A notre arrivée, Julien nous a présenté l'appartement de manière exhaustive. J’ai apprécié les quelques feuilles de présentation de l’appartement et du quartier. Notamment un détail anodin pour les personnes sans enfants… la compatibilité des restaurants avec les enfants.

Nos petits marseillais (4 et 8 ans) ont instantanément adopté l’appartement (aka « maison de Paris »). Ils ont découvert Paris et la vie parisienne dans le calme relatif de la mi-août. Ils gardent les meilleurs souvenirs de ce séjour.

Armés de forfaits RATP Paris Visite, nous avons tous bien profité de ces 6 jours à Paris. Comme l’indique Sylvie dans son annonce, la ligne de bus 96 est une perle. Elle permet de revenir à l’appartement depuis Montparnasse, le jardin du Luxembourg, St Michel, Chatelet ou encore de la place des Vosges.

Un grand merci à Sylvie et Julien. Et peut-être à bientôt pour un séjour parisien plus culturel quand les enfants seront plus âgés.",1,french,fr-en,"On our arrival, Julien introduced us to the apartment in an exhaustive way. I enjoyed the few sheets of presentation of the apartment and the neighborhood. In particular, a detail, a trivial matter for those without children... the compatibility of the restaurants with the children.

Our little marseille (4 and 8 years) were instantly adopted the apartment (aka "" house of Paris ""). They discovered Paris and the parisian life in the relative quiet of mid-August. They keep the best memories of this stay.

Armed with packages RATP Paris Visit, we all enjoyed these 6 days in Paris. As indicated by Sylvie in its announcement, the bus line 96 is a pearl. It allows you to go back to the apartment from Montparnasse, the Luxembourg garden, St Michel, Chatelet, or the place des Vosges.

A big thank you to Sylvie and Julien. And maybe see you soon for your stay in paris is more cultural when the children are older."
"Premiere experience reussie de notre point de vue- L'appartement est tres confortable, tout confort et bien agence pour deux adultes et deux enfants ( 5 et 8ans) . Nos enfants ont particulierement apprecie la chambre des enfants avec les lits superposes et les jouets. Nous n'avons pas eu l'occasion de rencontrer Sylvie en personne mais elle etait disponible par telephone, s'est montree prevenante et le check in/checkout fut simple et rapide. Le quartier est anime, plein de vie et cosmopolite. Parc de Belleville pour les enfants, acces rapide au metro, bref, je recommande.",1,french,fr-en,"First experience very successful from our point of view - The apartment is very cosy, comfortable and well agency for two adults and two children ( 5 and 8yrs) . Our children have particularly enjoyed the children's bedroom with bunk beds and toys. We have not had the opportunity to meet Sylvie in person but she was available by telephone, showed herself prevenante and the check in/checkout was quick and easy. The neighborhood is alive, full of life and cosmopolitan. Belleville park for children, and quick access to the metro, in short, I recommend."
Je ne recommande pas ce logement...,1,french,fr-en,I do not recommend this accommodation...
"Appartement propre, spacieux, bien situe, proche metro et commerce. ",1,french,fr-en,"Apartment clean, spacious, well located, near metro and commerce. "
"Bien situé au coeur de montmartre, correspond bien à l'annonce, juste le jour de l'entrée des canettes traînées dans la cuisine et les draps été sale. 
Mais Delphine a réagi rapidement en nous fournissons d'autres draps. 
Sinon nous avons passé un bon séjour. 
Nous le recommandons. ",1,french,fr-en,"Well located in the heart of montmartre, corresponds well to the announcement, just the date of the entry of the cans dragged in the kitchen and the bed linen was dirty. 
But Delphine reacted quickly, we provide other sheets. 
Otherwise we had a good stay. 
We recommend it. "
"Très belle expérience ! Nous étions 6 (3 adultes et 3 enfants). Nous y avons séjourné 6 jours du 16 au 21 juillet 2014 - L'appartement était parfait pour la famille, propre et bien centré. Delphine a été une hôte géniale, Maeva  et Philippe très compétents.  Je recommande cet appartement à tous ceux qui veulent passer un agréable séjour à Paris. Je remercie encore une fois très chaleureusement Delphine, Maeva et Philippe. J'espère à bientôt !",1,french,fr-en,"Very nice experience ! We were 6 (3 adults and 3 children). We have stayed there 6 days from 16 to 21 July 2014 - The apartment was perfect for the family, clean and well centered. Delphine has been a host great, Maeva and Philip very competent. I would recommend this apartment to all those who want to spend a pleasant stay in Paris. I once again thank very warmly Delphine, Maeva and Philip. I hope to soon !"
"Excellent accueil, Appartement idéalement situé, très calme et sécurise et bien équipé.
Les deux chambres sont très agréables.
léger point négatif, la sale de bain mériterait une petite rénovation pour être à l'image du charme du reste de l'appartement.

",1,french,fr-en,"Excellent host, Apartment ideally located, very quiet and secure and well equipped.
The two rooms are very nice.
slight negative point, the bathroom would deserve a little renovation to be in the image of the charm of the rest of the apartment.

"
"Appartement très sympathique. Idéalement situé avec l'avantage d'être au calme (donnant sur une cour intérieure) et avec une bouche de métro située devant l'immeuble. Quartier très agréable et vivant, de nombreux restaurants, boutiques,etc...
Delphine a été très agréable et disponible avant et pendant notre séjour. ",1,french,fr-en,"Apartment very friendly. Conveniently located with the advantage of being quiet (overlooking a courtyard) and with a metro station located in front of the building. Very nice neighborhood and living, many restaurants, shops,etc...
Delphine was very nice and available before and during our stay. "
"L'appartement est très agréable, propre et bien situé dans le Marais. Je vous le conseille à tous. A bientot
",1,french,fr-en,"The apartment is very nice, clean and well located in the Marais. I recommend it to all. Soon
"
"Delphine,

Je t’écris pour te faire savoir qu’on a éte très satisfaites de notre séjour a Paris  dans um appart BNB. L’appartement est très  sympatique, très bien localizé, et les doutes ou demandes qu’on a eu ont  eté solutiones très vite.  Notre arrivé et notre départ on eté facilités par vos suggestions sur  le quartier, Rue St. Antoine, Place Ste. Catherine , etc,  et par la prénotation des transferts. On remercie a toi e a Philippe de l’accueil. Et pour tout ça on vous dit à la prochaine.

Ligia",1,french,fr-en,"Delphine,

I am writing to let you know that we have been very satisfied with our stay in Paris in um apartment BNB. The apartment is very nice, very well localizé, and the doubts or requests that we had were summer solutiones very quickly. Our arrival and our departure on summer facilities for your suggestions on the neighborhood, Street St. Antoine, Place Ste. Catherine , etc., and by the prior entry of the transfer. Thank you to you e a Philippe's home. And for all that you are told to the next.

Ligia"
"Delphine à répondu très vite à ma demande ce qui nous a bien accomodé car nous cherchions un appartement assez à la derniere minute. 
L'appartement est ultra propre et très sécuritaire (3 portes à verrous pour l'entrée extérieure). 
Situé dans le Marais, il y a tout à proximité, épicerie, boulangerie, station metro St-Paul...
Les clés nous ont été remises en main propre avec fiche explicative du bon fonctionnement de l'appartement. 
Nous avons passé un tres agréable séjour et je recommande cette adresse.",1,french,fr-en,"Delphine responded very quickly to my request which we had well adapted, because we were looking for an apartment quite at the last minute. 
The apartment is ultra clean and very secure (3-door latches to the external input). 
Located in the Marais, there is everything close by, grocery store, bakery, gas station, metro St-Paul...
The keys have been handed over with explanation sheet for the proper functioning of the apartment. 
We spent a very pleasant stay and I recommend this address."
"Delphine est adorable, le quartier on ne peut pas rêver mieux, l’appartement correct, nous on a savouré chaque instant dans ce lieu, je vous le conseille vivement.",1,french,fr-en,"Delphine is adorable, the neighborhood we can't dream of a better place, the apartment correct, we enjoyed every moment in this place, I would strongly recommend it."
"Logement tres bien situé et agréable.
Merci ",1,french,fr-en,"Housing very well located and pleasant.
Thank you "
Bien situé ds une rue calme et fenêtres sur cours. Rapidement accessible depuis St-Paul,1,french,fr-en,Well located ds a quiet street and windows on course. Quickly accessible from St-Paul
"Espace clair, luminieux, épuré, proper. accessibilité petit commerce et restaurant. Non loin de la rue st Charles et Felix Faure rue très commercante.",1,french,fr-en,"Space clear, luminieux, clean, proper. accessibility small shop and restaurant. Not far from the rue st Charles and Felix Faure street retailing."
"Superbe ambiance d'artiste, Régis sait accueillir et mettre à l'aise ses hôtes. L'appartement est très agréable, la chambre spacieuse et calme. C'est une adresse atypique, je recommande.",1,french,fr-en,"Great ambiance artist, Régis knows how to welcome and put at ease her guests. The apartment is very nice, the room spacious and quiet. It is an address that is unusual, and I recommend it."
"Régis a été un hôte agréable et son appartement est, à l'image des photos haut en couleurs et plein de surprises artistiques...",1,french,fr-en,"Régis has been a host to nice, and his apartment is, at the image of photos high colour and full of artistic surprises..."
"Un séjour parfaitement réussi dans une atmosphère hors du commun telle que je me l'imaginais. Dès le 1er contact téléphonique avec Régis á la réservation, j’ai su  que j’étais la bienvenue et cette 1ere impression a été largement vérifiée une fois chez lui : bonne humeur, humour, curiosité, convivialité, simplicité  , disponibilité et…. bien sûr… l’Art de l’upcycling dans tous ses états  sont les atouts de Régis et de son univers dans lequel je me suis sentie comme un poisson dans l’eau. Plongez!! Vous n'en reviendrez pas! mais y retournerez ... 
Voyagez léger...6e étage , sans ascenseur: L'avantage...une vue insoupçonnée sur le Sacre Cœur (et des couchers de soleil inédits) 
Quartier très agréable par sa diversité culturelle , ses habitants et sa vie commerçante toujours vivante...
2 lignes de métro : L12 á moins de 3mn et la L2 en 10mn á pieds",1,french,fr-en,"A stay highly successful in an atmosphere out of the ordinary as I had imagined. From the 1st telephone contact with Régis at the reservation, I knew that I was welcome and this 1st printing has been widely verified once at home, with good mood, humour, curiosity, friendliness, simplicity , availability, and.... of course... the Art of upcycling in all its states are the strengths of Regis and his universe in which I felt myself as a fish in the water. Dive in!! You will be amazed! but return to it ... 
Travel light...on the 6th floor , without lift: The advantage...a view of unsuspected on the Sacred Heart (and the sunsets unreleased) 
Very nice neighborhood for its cultural diversity , its people, and its life shopping is still living...
2 lines of subway : L12 in less than 3mins and the L2 in 10 minutes on foot"
Très bon séjour. Très accueillant et conseil les bonnes adresses du quartier.,1,french,fr-en,"Very good stay. Very welcoming, and board the good addresses of the neighborhood."
"Régis a été un super hôte. Très sympa et très accueillant, il saura vous mettre à l'aise. L'appartement est bien placé proche du métro. La chambre est très confortable. Je recommande absolument Régis comme hôte.",1,french,fr-en,"Régis was a great host. Very nice and very welcoming, it will put you at ease. The apartment is well positioned close to the metro. The room is very comfortable. I absolutely recommend Regis as host."
"J'ai passé trois jours chez Regis et je m'y suis sentie comme à la maison. L'appartement est incroyablement décoré et vraiment unique en son genre, Regis étant artiste, en plus mon hôte m'a accueillie royalement... mon seul regret a été de partir aussi tôt. En plus d'habiter un chouette endroit vous ferez la connaissance de Regis qui est très sympathique, intéressant et hors du commun ! Je conseille cette location très fortement.",1,french,fr-en,"I spent three days at Regis, and I felt like at home. The apartment is incredibly decorated and really unique of its kind Regis as an artist, my host welcomed me royally... my only regret was leaving too early. In addition to living in a nice place you will have the knowledge of Regis, who is very friendly, interesting and out of the ordinary ! I recommend this rental very highly."
"L'appartement de Benoit est extrêmement bien placé: ambiance """"village"""" à deux pas du musée du Louvre et de la Galerie Vivienne: il y a un charme inégalé à ce quartier qui nous laissera un souvenir impérissable!!

L'appartement est extrêmement bien décoré, clairement plus grand qu'il n'en a l'air sur les photos, et le salon est très lumineux offrant une vue magique sur la rue et le quartier...

Benoit est un super hote, disponible et flexible.

Bref, une expérience à renouveler sans aucun doute!",1,french,fr-en,"The apartment Benoit is extremely well placed: atmosphere """"village"""" two steps from the Louvre museum and the Galerie Vivienne: there is an incomparable charm to this neighborhood that we leave an indelible memory!!

The apartment is extremely well decorated, clearly larger than it looks on the photos, and the living room is very bright offering a magical view on the street and the neighborhood...

Benoit is an excellent host, available and flexible.

In short, an experience to renew without any doubt!"
"L'appartement de Benoit est dans un état de saleté infâme. À cela s'ajoutait un problème de micro fuite qui a généré une odeur d'humidité intenable dans l'appartement. Benoit a réagit rapidement, j'ai quitté l'appartement et il a demandé le remboursement des nuits non consommées.
En dehors de ce problème d'humidité, il faudrait que les affaires de Benoit soient rangées (valises pleines de poussière derrière le canapé et le lit, chaussures sous l'armoire, draps sales derrière le canapé, etc....) et que l'appartement soit intégralement nettoyé en profondeur (poussière incrustée sur les murs, les lampes, les meubles et les plinthes, baignoires et rideau de douche qui ne donne vraiment pas envie de se laver, moisissures dans le frigo, etc....). En arrivant je ne savais pas où m'asseoir ni ou poser mes affaires tellement tout me semblait sale.
En résumé, une honte de penser à louer un appart dans cet état. Un peu vieillot c'est pas grave mais sale c'est inacceptable ...",1,french,fr-en,"The apartment Benoit is in a state of dirt infamous. This was also compounded by a problem of micro-leakage, which resulted in a damp smell unbearable in the apartment. Benoit reacted quickly, I left the apartment, and he asked for the refund of the unused nights.
Outside of this moisture problem, it would be necessary that the affairs of Benoit are rows (suitcases full of dust behind the sofa and the bed, shoes in the closet, dirty bed-sheets behind the sofa, etc....) and the apartment is fully deep-cleaned (dust encrusted on the walls, lamps, furniture and baseboards, tubs, and shower curtain who doesn't really want to wash, mold in the fridge, etc....). Upon arriving I didn't know where to sit or lay with my business so everything seemed dirty.
In summary, a shame to think about renting an apartment in this state. A bit old is not serious, but dirty is unacceptable ..."
"j'ai passé un bon séjour de 10 jours chez julie, l'appartement est agréable, très calme tous les soirs et bien situé à coté du métro.
Julie est sympathique même si je ne l'a pas rencontré on s'est arrangé pour les clés.
",1,french,fr-en,"I spent a good 10-day stay at julie's, the apartment is nice, very quiet all night, and well located next to the metro.
Julie is friendly even though I did not meet him we had arranged for the keys.
"
"Tout s'est très bien passé chez Julie pour Rémi qui était logé chez elle.
Communication et organisation très faciles.
Appartement très propre, très calme, très bien placé.
Ne pas hésiter !
Marie",1,french,fr-en,"Everything went very well at Julie for Rémi, who was housed in it.
Communication and organization very easy.
Very clean apartment, very quiet, very well placed.
Do not hesitate !
Mary"
"Accueil très sympathique, bon conseil et appartement très chaleureux !!",1,french,fr-en,"Host very friendly, good advice and the apartment very warm !!"
"L’appartement de Julie est parfait ! Idéalement situé, lumineux, le lit est super confortable, le quartier est génial aussi. Julie était extrêmement attentionnée. Un sans-faute!",1,french,fr-en,"The apartment of Julie is perfect ! Ideally located, bright, the bed is super comfortable, the neighborhood is awesome too. Julie was extremely attentive. A no-fault!"
"Agréable sejour, tout ce qu'il faut, coin agréable... On aimerait retourner.",1,french,fr-en,"Pleasant stay, everything you need, corner pleasant... We would like to return it."
"Je recommande vivement ce charmant appartement , très lumineux ,ou que l'on soit ; entrée , cuisine , salle de bains , salon et chambres à coucher , tous donnant sur des cours intérieures . 
Le quartier est bien desservi en moyens de transport et Nina est sympathique et facilement joignable , Merci Nina .",1,french,fr-en,"I highly recommend this charming apartment , very bright ,or that one is ; entrance , kitchen , bathroom , living room and bedrooms , all overlooking courtyards . 
The area is well served by means of transport and Nina is friendly and easily reachable , Thanks Nina ."
"Appartement qui répondait parfaitement à notre besoin. Situé dans un quartier très calme, très pratique. Nina est très agréable et nous a réservé un excellent accueil. Bref : une réussite !",1,french,fr-en,"Apartment that perfectly met our needs. Located in a very quiet area, very convenient. Nina is very nice and has given us an excellent reception. In short : a success !"
Appartement conforme au descriptif. Très calme et tres bien situé.,1,french,fr-en,Apartment conform to the description. Very quiet and very well located.
"Très agréable, très calme et proche de tout",1,french,fr-en,"Very nice, very quiet and close to everything"
Super hospitalité et appartement très bien situé!,1,french,fr-en,Super hospitality and apartment very well located!
"Appartement très bien situé.Très beau voyage. Par contre le problème d'eau, nous a causé du souci. Vous deviez nous dédommager pour l'achat d'eau. Nous n'avons jamais eu de nouvelles. L'endroit pour prendre la douche fut apprécié, mais par contre nous avons perdus notre soirée du dimanche pour s'y rendre. Nous aimerions vraiment être dédommager. Une compensation monétaire serait apprécier. Je crois que nous avons été de bons clients. Je vous remercie a l'avance.

Christine, Québec le 26 mai 2015",1,french,fr-en,"Apartment very well located.Very nice trip. By contrast, the problem of water, has caused us concern. You have to indemnify us for the purchase of water. We have never had new. The place to take the shower was appreciated, but we have lost our Sunday evening to get there. We really would like to be compensate. A monetary compensation would be appreciate. I believe that we have been good customers. I thank you in advance.

Christine, Quebec, may 26, 2015"
Delphine est très serviable et disponible. Je la recommande totalement.,1,french,fr-en,Delphine was very helpful and available. I totally recommend it.
Bon accueil et réponse rapide aux demandes,1,french,fr-en,Good welcome and quick response to requests
Appartement très bien placé mais un bruyant.,1,french,fr-en,Apartment very well located but a noisy.
J'ai passe un très bien séjours,1,french,fr-en,I spent a very good stay
Appartement très joli dans le centre de la ville. propre et avec tout le confort. Je recommande l’host,1,french,fr-en,Apartment very nice in the centre of the city. clean and with all comfort. I recommend the host
"Avec nos deux ados nous avons été surpris par la taille de l'appartement. les photographies sont avantageuses et je n'avais pas compris que nous dormions tous ds la même pièce. je n'ai eu aucun contact avec Delphine et la personne qui  nous a accueillis n'a pas été très informative, elle est restée debout à attendre que je signe les papiers...L'appartement est calme et bien situé, le quartier (Website hidden by Airbnb) trouve qu'il ne convient pas très bien à une famille et que le prix est somme toute élevé.",1,french,fr-en,"With our two teens we were surprised by the size of the apartment. the photographs are attractive and I had not understood that we were all sleeping ds in the same room. I have had no contact with Delphine and the person who greeted us was not very informative, she remained standing to wait as I sign the papers...The apartment is quiet and well located, the neighborhood (Website hidden by Airbnb) is that it does not fit very well to a family and the price is quite high."
Excellent apartment in excellent location!,1,french,en-en,Excellent apartment in excellent location!
"très bon séjour. Quartier très calme et très bien place.
Paris est une ville magnifique!!!!",1,french,fr-en,"very good stay. Very quiet area and very good place.
Paris is a beautiful city!!!!"
Apparemment très très salle elle a gâché mes vacances jeté obligé de réserver dans un hôtel les photos sans pas les meme merci,1,french,fr-en,Apparently very very room she has ruined my holiday cast have to book in a hotel the photos without not even a thank you
"Le quartier est parfait, Mami est très disponible pour répondre à toutes nos questions. L'appartement est tranquille et agréable. Évidemment, on a fait un peu d'exercice avec les 5 étages à monter!! Mais ça vaut la peine pour profiter de la luminosité de cet appartement. Le lit n'est pas super confortable. C'est le seul défaut de ce bel endroit.
",1,french,fr-en,"The neighborhood is perfect, Mami is very available to answer all of our questions. The apartment is quiet and pleasant. Of course, we did a little exercise with the 5 floors to climb!! But it is worth the time to enjoy the brightness of this apartment. The bed is not super comfortable. This is the only flaw of this beautiful place.
"
"Un Appartement très central, spacieux pour 4 adultes et calme. merci pour l' accueil",1,french,fr-en,"Apartment very central, spacious for 4 adults and quiet. thank you for the warm welcome"
"C`est notre première expérience pour  mon mari et moi, la location d`un appartement pour les vacances.  C`est un concept que l`on a apprécié tous les deux.  L`appartement de Lorin, en plus d`être propre, de sentir bon et d`être confortable, avait l`avantage d`être près de plusieurs supermarchés, du métro (Voltaire) et de boulangerie poissionnerie, fromagerie et bar tabac.  De l`appartement, se rendre à l`Iles Saint-Louis à pied prend 20 minutes, la Bastille 7 minutes et  Notre-Dame de Paris 25 minutes. La cuisinette est fonctionnelle avec tous les appareils et vaisselles et chaudrons nécessaires à la vie quotidienne, vraiement.   Le salon ainsi que la chambre à coucher sont 2 pièces confortables.  Vraiement une belle expérience.",1,french,fr-en,"This is our first experience for my husband and me, the rental of the apartment for the holidays. It is a concept that has enjoyed both. The apartment Lorin, in addition to being clean, smell good and be comfortable, had the advantage of being near several supermarkets, the metro (Voltaire), and bakery poissionnerie, cheese shop and bar / tabac. Of the apartment, and get to the Iles Saint-Louis by foot takes about 20 minutes, the Bastille, 7 minutes and Notre-Dame de Paris is 25 minutes. The kitchenette is functional with all the appliances and dishes and pots and pans needed for everyday life, really. The living room and the bedroom are 2 comfortable rooms. Really a beautiful experience."
"L'appartement était vraiment très propre, bien équipé et très bien situé. Le lit était vraiment confortable. C'est un endroit parfait pour un petit séjour sur Paris.",1,french,fr-en,"The apartment was really very clean, well equipped and very well located. The bed was really comfortable. It is a perfect place for a small stay in Paris."
parfait rien ne manque,1,french,fr-en,perfect nothing missing
"L'emplacement est parfait : à deux pas du métro Voltaire, avec tous les commerces de proximité,  à 10 minutes à pied de Bastille et du Marais ou du Père Lachaise.
Appartement idéal pour un couple tel que décrit dans l'annonce, typiquement parisien. Très propre, commode, confortable, très calme sur cour. Voisins pas bruyants. Il y a tout pour cuisiner, manger et passer une bonne soirée. 
Très bonnes relations avec les propriétaires malgré la distance. Accomodants et toujours dispos en prenant en compte le décalage horaire.  
Je recommanderais vivement cet appartement pour son bon rapport qualité prix et sa position géographique. ",1,french,fr-en,"The location is perfect : close to the metro Voltaire, with all shops, 10 minutes walk from Bastille and the Marais or the Père Lachaise.
Apartment ideal for a couple as described in the advert, typically parisian. Very clean, convenient, comfortable, very quiet on court. Neighbours are not noisy. There is everything to cook, eat and spend a good evening. 
Very good relationships with the owners despite the distance. Accomodants and always refreshed by taking into account the time difference. 
I would highly recommend this apartment for its good quality-price ratio and its geographical position. "
"Excellent apartment in a neighborhood that is much more Parisien than tourist. Lorin is available to answer any questions. I didn't have any problems and had a great stay.

Lorin a un bel appartement et il est disponible pour toutes vos questions. Son quartier (11eme) est vraiment Parisien, et ce n'est pas touristique. Je n'avais aucune difficulté et mon séjour là-bas était excellent. Choisissez Lorin!",1,french,fr-en,"Excellent apartment in a neighborhood that is much more Parisien than tourist. Lorin is available to answer any questions. I didn't have any problems and had a great stay.

Lorin has a nice apartment and it is available for all your questions. His district (11th) is really a Parisian, and this is not a tourist. I had no difficulty and my stay there was excellent. Choose Lorin!"
