comments,N,lang,comment_in_english
"Klein maar zeer gezellig appartement. Benoit en Ophelie waren niet aanwezig, maar de communicatie en het maken van afspraken voor ons verblijf verliep zeer vlot! Zeer goed gelegen, dicht bij metro en treinstation, dicht bij park.",1,dutch,
"Inderdaad een appartement vzv alle gemakken. Meer dan voldoende ruimte voor 4 personen en lekker geslapen op de bedden. Superlocatie tov restaurants, Gare du Nord en alle andere bezienswaardigheden. Wel een beetje gehorig, maar dat is dan ook inherent aan oude gebouwen. 

Communicatie met Daniela ook perfect; uiteindelijk een uur vertraging met de Thalys, maar dat was geen probleem. Ook op de dag van vertrek konden we de spullen tot laat in de middag laten staan.",1,dutch,
"Zeer proper, mooi en aangenaam appartement. Goede ontvangst, duidelijke uitleg. Erg goede ligging. Aanrader!",1,dutch,
"Een prachtig appartement vlak bij “Place de la République” en dus slechts 3 minuutjes van een goede metro verbinding met de rest van de stad. Vriendelijk ontvangst en fijne communicatie met de verhuurders. Perfect voor een gezin van 4, schoon en van alle gemakken voorzien.
Een aanrader!",1,dutch,
Ideale ligging....perfect adres voor 2x2 (Website hidden by Airbnb) Parijs te bezoeken aanrader,1,dutch,
"Zeer goede beschrijving van het appartement in een leuke buurt. 
Het appartement is van alle gemakken voorzien. We hadden een heel goed verblijf en Judith reageerde snel op onze vragen.

Op de zesde verdieping kan het vrij warm worden en het is een kleine klim.",1,dutch,
De situatie van het appartement is gunstig gelegen in een levendige wijk. Vlak naast de ingang is een lekker Italiaans restaurant en daarnaast een kleine supermarkt.,1,dutch,
"Prima locatie in een zeer levendige buurt. Veel restaurants. Dicht bij Chatelet, Montmartre en Beurs.",1,dutch,
Perfecte locatie. Goed bed. Vreselijk rommelig en vol; niet al te schoon. Reparaties zijn nodig.,1,dutch,
Kleine maar schone kamer met een prachtig uitzicht en een goeie locatie! 10 minuutjes lopen naar de Eiffeltoren! Aanrader!,1,dutch,
Prachtig appartement van alle gemakken voorzien. Twee comfortabele slaapkamers.,1,dutch,
Hij gaf een warme indruk en was geïnteresseerd. Hij gaf goede tips voor restaurants en was gastvrij.,1,dutch,
"位置绝佳,巴黎老的生活区,楼下就是超市,周边好几个可步行到达的景点,五分钟可到地铁站｡旁边有条街餐厅聚集,想体验巴黎人的生活推荐philippe's studio｡",1,dutch,
"Mooi, licht en ruim appartement, zeer comfortabel.
Ideaal voor koppel met 2 kinderen. 
Gezellige buurt.
Alles zeer vlot verlopen.
Een aanrader!",1,dutch,
"Een ruim, licht, comfortabel appartement, leuk ingericht, van alle gemakken voorzien. Vlak bij Canal St. Martin, erg leuke buurt. Vlak bij République, met veel metrolijnen. Wij waren zeer tevreden over ons verblijf, een maand lang.",1,dutch,
"De buurt was centraal gelegen, veel eetgelegenheden en s'avonds lekker druk, waar je binnen niets van hoort. Het appartement ligt op de gegane grond, is klein, maar erg praktisch en alles is aanwezig. Wij gaan nog wel een keer terug.",1,dutch,
We hebben genoten van een lang weekend Parijs. Het appartement heeft een perfecte ligging. Op loopafstand van verschillende attracties en dichtbij metrostations. Het appartement is geschikt voor 2 personen. Er is een 2 persoonsbed beneden. In de woonkamer een bank (geen slaapbank). Onze zoon heeft daar geslapen omdat er geen extra bed was. Zeker niet met kleine kinderen hier naar toe gaan. De open trap naar beneden is gevaarlijk. Helaas hebben we de verhuurders niet ontmoet. In- en uitchecken was goed geregeld!,1,dutch,
"Mooi ingericht, sfeervol appartement vlakbij het prachtige Montmartre. Je baadt helemaal in de Parijse sfeer in dit dakappartement dat over de boomtoppen van de drukke boulevard uitkijkt op de typisch Parijse zinken daken.  En Arthur en Maria geven je de beste adresjes van de buurt.",1,dutch,
"Vanaf het eerste moment een goed contact met Philippe, zeer snelle en hulpvaardige reacties. Bij ontvangst was Philippe zelf niet aanwezig maar Cezar stond ons bij aankomst op te wachten. Zeer vriendelijk eveneens hulpvaardig en een fijne ontvangst. ",1,dutch,
"Deze flat is uitstekend gelegen , vlakbij Carrefour de l'Odeon en Blvd St Germain. De ontvangst en opvang was prima, alsook de gemaakte afspraak bij verlaten.
",1,dutch,
Philippe regeerde zeer snel op berichtjes en vragen. prima locatie : het gebouw ligt in een sympathieke levendige buurt en toch was het 's nachts stil. De studio was zeer proper.,1,dutch,
房间很小 是个小studio 而且床是沙发床 但是厨具什么的有很多 地理位置非常好 也很安静 楼下挺多吃的的 离巴黎圣母院很近 可以步行,1,dutch,
"Zeer centraal gelegen in een zeer gezellige en levendige buurt. Ondanks de zeer centrale ligging heb je totaal geen last van lawaai gezien de kamer met uitzicht op een mooi binnenplein gelegen is. Propere kamer met de mogelijkheid om ‘s morgens een thee te drinken. Het bed ( uitklapbed) was van iets minder goede kwaliteit. Nogal dunne matras. Communicatie met de verhuurder, Philippe verloopt zeer vlot.",1,dutch,
"Dit is een heel mooi appartement. Mooie inrichting, veel gemakken zoals een vaatwasser, wasmachine, enz. Veel mooie boeken en dergelijke aanwezig. Mooi uitzicht, de wijk Belville is erg levendig en mooi. Mooie kunst.
De verhuurders zijn erg vriendelijk en prettig in contact.",1,dutch,
"Leuk appartement met leuke versiering op het dakterras in kerstsfeer. Schoon appartement in een rustige buurt.

",1,dutch,
"Fijne gastheer, die de gasten de volledige vrijheid geeft om zich thuis te voelen.
En we voelden ons thuis.
Prima studio met kookmogelijkheden. Niet al te groot, maar voor twee mensen groot genoeg.
Op loopafstand van de Metro. Leuke wijk met supermarkten, bakkers, restaurants en op loopafstand van bijzondere begraafplaats Père Lachaise. 
Kortom warm aanbevolen!
Martien en Tineke Hovestad",1,dutch,
"Ruim, licht, schoon, smaakvol ingericht en op een absolute top locatie gelegen appartement in Parijs. Vriendelijke eigenaars, prachtige wijk en heerlijk appartement. Perfecte keus als uitvals basis om de stad te verkennen, musea te bezoeken en/of om het nachtleven van Parijs te vieren. Prima prijs kwaliteit verhouding, zeker als je van plan bent ook echt nog wat tijd in huis door te brengen. De leefruimte is top met een open keuken en veel ruimte en licht. Dit is een aanrader als je naar Parijs gaat!",1,dutch,
Super fijn appartement. Leuke inrichting. Dichtbij de metro. Een leuk verblijf voor in Parijs. Echt een aanrader.,1,dutch,
"Leuk appartement, stijlvol en gezellig. Ook een goede locatie. Er is echter geen eigen toilet, deze is op de gang en deel je met andere appartementen op de verdieping. Het is klein maar meer dan prima voor de prijs die je betaalt.",1,dutch,
bon studio et bien situé,1,dutch,
Great cozy studio!,2,dutch,
"Un weekend super dans l’appartement de Georges et Geneviève avec une réception chaleureuse.  L'appartement est idéalement situé près le parc des Buttes-Chaumont et près les rues vivantes de Belleville. Heureusement la cour sur laquelle donne l'appartement est très calme. Grace à ca et les lits confortables nous avons bien dormis. Se réveiller aux chants des oiseaux, ce n’était pas prévoyé à Paris. L’appartement est lumineux avec une atmosphère agréable, on se sent chez soi! 

We hadden een heerlijk weekend in het appartement van Georges en Geneviève. Het appartement ligt vlakbij het park des Buttes-Chaumont en de levendige straten van Belleville met z’n restaurantjes en leuke winkels. Gelukkig ligt het appartement aan een binnentuin van een rustige straat. Dat, samen met de comfortabele bedden zorgde ervoor dat we prima sliepen. Wakker worden met zingende vogels, dat verwacht je niet midden in Parijs. Georges en Geneviève zijn hartelijk en behulpzaam. Het appartement zelf is licht en heeft een prettige sfeer, je voelt je er snel thuis.
",1,dutch,
"We hebben een heerlijk verblijf gehad bij Seb en Capucine. Het huis was schoon en van alle gemakken voorzien.
De buurt is super leuk en weer eens wat anders dan de tourist traps. Als je houdt van lekker eten, drinken en bijzondere winkeltjes, dan is Canal st Martin zeker een aanrader. ",1,dutch,
"Het appartement ligt in een geweldige buurt. Eventueel is er een parkeerplek voor de auto vlakbij. Het appartement zelf is erg mooi en perfect voor een paar dagen. Doordat het huis iedere dag werd schoongemaakt door de hulp voelde het als een hotel, maar dan met de voordelen van een eigen plek!!",1,dutch,
" De eigenaar Sébastien reageerde snel en volledig. Hij deed er alles aan om ons welkom te voelen. 
De wijk Le Marais is een geweldige rustige plekje in het hart van Parijs. Het appartement voelde als een tweede thuis. 
Om de hoek een metro station, supermarkt, bakker, pinautomaat en gezellige café's en goed betaalbare restaurant.

Dit was onze eerste ervaring met Airbnb en het zal zeker niet de laatste zijn. We zijn Sébastien Lipszyc dankbaar voor het delen van zijn huis en kunnen iedereen dit appartement aanraden.

",1,dutch,
"Edouard was een zeer vriendelijke gastheer! Warme thee stond al klaar om aan in het koude Parijs te acclimatiseren. Zeer gezellige studio, Edouard stond altijd voor ons klaar voor eventuele problemen of vragen (zelfs 'snachts...) De buurt was fantastisch, logeren in het hartje van Montmartre. ",1,dutch,
Blaise heette ons heel vriendelijk welkom in zijn ruime en schone appartement. Het ligt op de vierde verdieping in een rustige zijstraat van een levendige buurt met veel gezellige terrasjes en restaurants. Misschien is het handig als er een plattegrond in het appartement is zodat je je net iets beter kunt oriënteren. We zouden er zeker weer eens heen gaan.,1,dutch,
"Wij hebben 5 dagen gelogeerd in het leuke appartement van Blaise. We werden netjes ontvangen door een BnBsitter. Het appartement was precies zoals het eruit zag op de foto's, erg netjes en leuk ingericht. Het was een leuke buurt. Een klein minpuntje was dat het gebouw gerenoveerd werd aan de buitenkant. Hierdoor werden we soms wakker door getimmer en konden we onze gordijnen niet open hebben. Wij hebben super leuke dagen gehad in Parijs en deze kamer is zeker een aanrader. ",1,dutch,
De advertentie is een goede weergave van de werkelijkheid. Een leuk klein maar comfortabel appartement.,1,dutch,
"Op zich is het een gezellige studio en de uitleg om binnen te geraken was duidelijk. 
De badkamer is wel heel erg klein waardoor je amper op het toilet kan. Het was er ook erg warm maar dat kan bijna niet anders met 35 graden buiten. 

De ligging is het grootste pluspunt. Vlakbij de metro en de Notre Dame, centraal in de stad.",1,dutch,
"Alles netjes geregeld. Overal liggen brieven klaar met gebruiksaanwijzingen. Zeer goede communicatie met de verhuurder.
Het appartement ligt vlak bij de Eiffeltoren en in een gezellige buurt.
10 minuten afstand van het metro station. ",1,dutch,
Fijne buurt met veel winkeltjes. Goed en makkelijk contact met de eigenaar.,1,dutch,
Prima ontvangst met uitleg over appartement en wat tips voor de buurt. We voelden ons meteen thuis. Wat een mooie verassing om van de drukke en gezellige straat door de grote poort op een stil binnenplaatsje te komen. Een oase van rust midden in de stad.,1,dutch,
"Goed appartement in goede buurt, maar te duur voor wat het is. 
",1,dutch,
Bel endroit plein de vie,1,dutch,
Goede centrale locatie om te genieten van Le Marais.,1,dutch,
"Aardige eigenaren, echter de informatie die ze geven over hun appartement is niet correct. Wij zijn een ouder echtpaar en hebben expliciet gevraagd of het appartement geschikt is voor oudere gasten. Echter toen we aankwamen bleken we boven op een soort alkoof te slapen aar we met een wankel trapje naar boven moesten. Het bed wat op de foto te zien is, is hun eigen bed, waar ze comfortabel in slapen maar wat niet ter beschikking staat van de  gasten.",1,dutch,
"Nice place, nice people, but misleading. The room with dubbel bed and bath on the picture is not the one you rent.  The owners stay sleeping in it while you are there.  
Hoewel beide bewoners heel toffe mensen zijn, is deze annonce helaas misleidend.  De locatie is super (echt dichtbij metro, Montmartre en gare du nord), maar je krijgt niet wat je denkt te huren.  We boekten deze plek ervan uitgaande dat we het hele appartementje huurden, met 2 aparte slaapplekken. Maar toen we arriveerden bleken de bewoners daar ook gewoon te blijven en werd ons het bed met de kippenladder toegewezen, boven de living. Veel privacy was er niet en de slaapruimte kon je met moeite een kamer noemen. We hadden het over onze 'doos'. Zij sliepen in de grote ruimte met ligbad. Heel vreemd allemaal. Goed bed, dat wel, stille straat maar niet fair vonden wij. ",1,dutch,
We hebben genoten van de prettige woning en woonomgeving,1,dutch,
"eerlijke prijs , zeer goed gelegen tegen metro porte de versailles , proper, correcte ontvangst en zeer rustig om te slapen ",1,dutch,
"It was a spendid experience, being in Paris in a perfect room, with nice host and hostess, on a perfect distance from the towncenter.
J'avais une experience parfaite dans la chambre d 'Emmanuel et Beatrice! l'accueille etait chaleureux, d'une bonne equilibre entre contact, échange et distance.  une vraie plaisir de visiter la belle ville de Paris!
dank je voor het vertrouwen, voor de informatie over de stad, voor het entoesiasme over Parijs. het was heerlijk bij jullie en heerlijk om zo vlot vanuit jullie appartement de stad in te trekken!
mooie locatie op een goede metrolijn, rechtstreeks het centrum in, vlotte verbindingen met alle metrolijnen.
een aanrader!
bie",1,dutch,
goede locatie voor bezoek parijs,1,dutch,
Perfecte locatie in een ontzettend leuke buurt op loopafstand van Canal St.Martin en metro kruispunt Place de la Republique. Een ontzettend sfeervol rustig frans appartement en zeer sympathieke eigenaar. Je waant je inderdaad gelijk in Parijs. Wij waren met drie vriendinnen en daarvoor is het perfect.,1,dutch,
"We hebben het erg naar ons zin gehad , Parijs prachtige stad . 
Appartement van Robin is prima met alles wat je nodig hebt in goeie wijk relaxt ook niet in de heftige drukte . 
Ben goed ontvangen door zijn vriend erg lief ook dat hij op iets langer moest wachten met de tijd van aankomst .
Zeker aan te raden om Parijs te bezoeken .
Alles in de buurt ook . Super :-)
",1,dutch,
"Wonderful stay, very cute room! Would stay here again.",1,dutch,
"Onze ervaring met de verhuurder was helemaal prima. We konden haar te allen tijde bereiken als er iets was. Uitleg over en rondleiding door het appartement verliepen goed.
Het appartement zelf was top! Het was schoon en ruim genoeg.
De ligging was perfect zo in het mooie Montmartre en dichtbij metrostation en andere voorzieningen zoals bakker en groenteboer.
Zeker waard om een keer terug te gaan.",1,dutch,
"Het appartement ligt op een mooie plek vlakbij de Sacre coeur. De metro is vlakbij en er is een bakker tegenover. Er zijn een aantal leuke restaurantjes aan het einde van de straat. Het appartement is iets kleiner dan ik verwachtte. Het is functioneel en schoon en het heeft alles wat je nodig hebt voor een verblijf in Parijs. De verhuurster hebben we niet gezien maar ze heeft duidelijke instructies na gelaten. 
Wat ik miste was iets meer sfeer in de woonkamer en ook een goede bank of stoel om op te zitten na een lange dag wandelen. Verder was het er rustig en de keuken was opvallend mooi en goed uitgerust.",1,dutch,
Mooi appartement dat perfect gelegen is om als uitvalsbasis te dienen voor een ontdekkingstocht door Parijs met het gezin. Alle voorzieningen waren top. Stéphane is heel flexibel en reageert supersnel. Aanrader!,1,dutch,
"Knusse accommodatie, zeer rustig gelegen in een gezellige wijk; centraal t.o.v. de voorzieningen en musea. Goed bereikbaar met openbaar vervoer.",1,dutch,
Prima lokatie vlakbij metrohalte Porte d'Orlean. Zeer vriendelijke ontvangst en uitstekende bedden.,1,dutch,
"We werden vriendelijk ontvangen. Alles zag er netjes uit. Ook de ligging van het appartement is perfect, want je bent zo in het centrum. Alles bij elkaar een prima verblijfplaats. We hebben een leuk weekend gehad!",1,dutch,
"Allereerst liep het contact met Antoine erg snel en duidelijk wat erg prettig is. We kregen op tijd de nodige instructies en alles sprak voor zich. Het appartement is klein, maar van alle gemakken voorzien. De internetaansluiting is snel, tv werkte goed, en alles was schoon. De kamer zelf beschikt over een ruim bed, twee stoelen een bijzettafel en de keuken. De keuken is voorzien van een tweepits fornuis, magnetron en koelkast met vriesvak. Voor de rest uiteraard alle keukenbenodigdheden. De badkamer had een aparte wasbak, douche, wasmachine en toilet. Wederom ook hier alle benodigdheden aanwezig. De ligging van het appartement is super. Binnen een half uur ben je van Gare du Nord in je appartement op de 2de verdieping (kleine lift aanwezig). Centre Pompidou ligt om de hoek en je bent zo bij de Notre Dame. Het appartement ligt desondanks in een rustige straat en vanuit je appartement heb je geen enkele last van wat dan ook. Dit appartement is een echte aanrader. ",1,dutch,
"Alles wat zeer netjes op orde. Hoewel er geen fysiek contact is geweest met de verhuurder was alles zoals meegedeeld. Het gebouw en het verblijf waren zeer netjes gepoetst. Ik geloof zelfs pas geverfd.
Ideale uitvalsbasis. En..... zeer rustige nachten gehad. Geen lawaai. Als studio een aanrader.",1,dutch,
"Alles is prima geregeld door Tony! Bij aankomst kun je op een handige manier aan de sleutel van het appartement komen zonder dat je er de verhuurder mee hoeft lastig te vallen, en het appartement ligt in een zijstraat van de gezellige wijk le Marais.",1,dutch,
"Alles was prima in orde. Overeenkomstig de afspraken. Kort verblijf in Parijs, prima plek voor een nacht.",1,dutch,
"De studio heeft alles wat je nodig hebt voor een aangenaam verblijf in Parijs. Het is vlakbij de metro en Centre Pompidou. 
De richtlijnen van Tony waren zeer duidelijk over de aankomst en de sleutels. De studio was zeer netjes en proper. 
Dank je wel Tony!",1,dutch,
Petit studio très mignon hyper bien situé,1,dutch,
"great studio,nice host!",1,dutch,
"Een leuk klein warm studio'tje voor een romantisch avondje in een typisch klein oud frans bedje. Situatie : tweede etage, stil, schoon, kachel doet het, Centre Pompidou om de hoek ! Restaurant Connetable is een aanrader, beetje duur maar we hebben een hele fijne avond daar beleefd.",1,dutch,
Een heerlijk plekje om na een lange dag in de stad geweest te zijn 'thuis' te komen. Fijn licht en gezellig appartement.,1,dutch,
"We hebben het erg naar ons zin gehad in dit appartement. De straat zit vol met leuke restaurantjes waar we regelmatig hebben gegeten of wat gedronken. Het appartement is gezellig en netjes, wel voelden er ons echt even thuis. Zeker een aanrader!",1,dutch,
"De ontvangst in het appartement was prima. De dame was heel vriendelijk en heeft ons alles mooi uitgelegd. Het appartement was heel confortabel. Je vind er alles wat je nodig hebt, ook lakens en handdoeken waren aanwezig. 
Ook prima gelegen, dicht bij metrostation.
Heel mooi zicht vanop de 23ste verdieping.
Ook ideaal met kinderen.
We zouden dit appartement iedereen kunnen aanraden.
We hebben een heel leuk verblijf gehad.

",1,dutch,
"En Hollandais/in Dutch: Uitstekende plek om met 4 personen in het centrum van Parijs te zitten. Onverwacht rustig appartement, van veel gemak voorzien.  Het zwembad en zonneterras geven het iets extra's. 
Metrostation en Velib fietsen dichtbij. Supermarkt, bakkertje onderaan de flat en Chinatown om de hoek. 
Kortom zijn prijs meer dan waard.",1,dutch,
"Francois is een hele aardige man en bereidt tot antwoorden op al je vragen. De appartementen zijn mooi en centraal gelegen bij winkels en metrostation.
Jammer is dat er onenigheid blijkt te zijn met een andere bewoner in het complex, wij werden verboden om buiten te praten, en hoewel zo stil mogelijk deden wat niet meevalt met 8 personen werd er toch s ochtends om 7 uur hard boven ons hoofd gestampt en kregen we iedere keer boze blikken. Dit was heel jammer. Ik hoop voor francois dat deze problemen gauw opgelost zijn.",1,dutch,
"Prima communicatie met François! Hij is alert, attent en reageert op alle vragen en berichten. De appartementen voldeden, maar waren naar onze smaak wat sober ingericht. Fantastische locatie om Parijs een aantal dagen te beleven.",1,dutch,
"Drie dagen hebben wij (gezin met 2 kinderen + (schoon)ouders) dit prachtige, oude en statige Parijse appartement als ons huis mogen beschouwen en wij hebben er enorm van genoten! Op loopafstand vind je de metrostations St. Georges en Pigalle, beiden op een andere metrolijn, waardoor je gemakkelijk echt overal in Parijs kunt komen. Montmartre en de Sacre Coeur zijn in een ochtend- of middagwandeling mooi mee te pikken. Een dagdeel in het appartement verblijven was ook beslist geen straf: het is er ruim dus iedereen vindt zijn plek en doet zijn ding: drummen of spelletjes doen, werken want er is wifi, door mooie kunstboeken bladeren, koken. Boodschappen haal je gemakkelijk bij de nabijgelegen carrefour of bij de uitgebreide biologische winkel. Brood iedere ochtend natuurlijk vers bij een boulangerie/pattiserie in het volgende blok.
Toen wij aankwamen was de verhuurder al vertrokken, maar volgens plan werden wij goed opgevangen en wegwijs gemaakt door benedenbuurman Felix. Alles was er schoon, netjes, kastruimte vrijgemaakt, bloemen op de tafel, voldoende handdoeken, een informatiesetje lag klaar, we mochten zelfs wat basic food stuffs uit de keuken gebruiken om te koken. Ook tijdens ons verblijf was er contact met de verhuurder en konden we met vragen bij ze terecht.
Wij kunnen het huis van Stanislas en Aurélie van harte aanbevelen!
",1,dutch,
De communicatie was zeer goed en duidelijk. Het appartement was fantastisch. Daarnaast konden we genieten van een leuke Franse omgeving.,1,dutch,
"Het appartement van Nina is perfect voor een verblijf met een klein gezin in Parijs. Een mooie pleisterplaats middenin in een levendige wijk op loopafstand van belangrijke attracties. Nina is een gastvrouw zoals je die graag ziet: eerlijk, duidelijk en vriendelijk. Een warm welkom tijdens koude winterdagen.",1,dutch,
We hebben een paar heerlijke dagen in Parijs gehad. De kamer was goed en schoon. Goed ontbijt elke morgen en de B&B had een goede en prettige locatie. dicht bij het metro station en fietsen voor de deur. 1 nadeel was het gratis parkeren. Dit was ergens onbewaakt langs de weg en gaf geen veilig gevoel. Uiteindelijk hebben we de auto in een Q Park geparkeerd 5 minuten vanaf de B&B. Echte aanrader deze locatie.,1,dutch,
"Ons verblijf bij Françoise is ons goed bevallen. Iedere ochtend lagen er heerlijke bruine stokbroden (met zaden en pitjes), croissants, zelfgemaakte aardbeien- en abrikozenjam, koffie, thee en sap klaar. Genoeg om de dag mee te beginnen! Françoise is erg gastvrij en legt met alle plezier uit welke metro je moet nemen om je bestemming te bereiken. Dichtstbijzijnde metrostation is Porte de Vincennes die langs metrostation Nation gaat waar meerdere metrolijnen samenkomen. De kamer is klein, maar knus. Het bed ligt prima. Hoewel het appartement vlakbij een drukke straat ligt, hebben wij weinig last gehad van het lawaai, ook toen we het raam open hadden. De douchekop heeft een prima straal. Kortom, wij hebben genoten.",1,dutch,
"Wij hebben een geweldige tijd gehad in Parijs en het app. voldeed aan onze verwachtingen. De ruimtes zijn zoals op de foto en er is een typisch Franse oude stijl in het appartement dat een thuis-gevoel geeft. Houten deuren, mooie grote ramen en parket versterken dat gevoel. Het contact met Stéphanie was heel goed en een positief punt is dat ze een ondergrondse garage plaats ter beschikking heeft als je met de wagen naar Parijs komt. De buurt is ok tussen 2 metro stations in en met alle winkels in de buurt.",1,dutch,
"De  kamer in het appartement van Anila is ruim, licht en persoonlijk gedecoreerd. Het bed slaapt goed en het appartement is redelijk goed gelegen t.o. v de metro. 
In het appartement loopt een schattig aanhankelijk poesje rond.",1,dutch,
"火車delay了,房東很好,在街上等了個多小時,還幫忙搬行理
studio地點不錯,鄰近地鐵站,周邊有很多食肆和酒吧,還有很多性商店,
走過狭长的走廊,行上窄窄的樓梯才能到達位於2樓的studio,
房間設計簡潔,但燈光不足有點暗,
有點可惜的是只有微波炉而沒有烤箱,而且冰箱不夠冷,
還有就是床發出吱吱聲有點影響睡眠
",1,dutch,
Fijn appartement om van daaruit destad te ontdekken. Metro om de hoek.,1,dutch,
Marijn heeft een leuk appartement; ruim voor 3 personen. Prima bed. Lokatie perfect.,1,dutch,
"Het is een mooie kleine studio, waar wij met 4 volwassenen precies in paste. ",1,dutch,
"We hebben een prima tijd gehad, heerlijk bed, schoon huis en goede locatie en leuke buurt om
Parijs te leren kennen. Sylvie is een goede gastvrouw. Alleen de titel appartement only for you klopt niet helemaal, sylvie woont hier ook en is ook aanwezig. De kamer die je hebt is ruin genoeg. ",1,dutch,
"Het appartement is prima, klein maar de indeling is goed. Wel is de douche klein. Sylvie is erg vriendelijk. We werden welkom geheten met een zelfgemaakte taart. Omdat in de advertentie staat 'apartment only for you' hadden wij verwacht dat de host niet thuis zou zijn, dat is ze wel. Dus goed om rekening mee te houden. 
",1,dutch,
"Wij hebben een aangenaam verblijf gehad, Florian heeft ons goed ontvangen. De communicatie verliep vlot. 
Het appartement was proper en alle vermelde voorzieningen waren aanwezig, de badkamer was eerder klein.
Toplocatie!",1,dutch,
"Ik heb een heerlijke tijd gehad in Mathilde's appartement, het is er super gezellig en comfortabel, het voelde als een tweede huis. De buurt is erg aangenaam met veel restaurantjes, leuke winkels en de kanalen. En Mathilde was heel attent en zorgzaam - Ik kom graag terug :)",1,dutch,
"Creatieve en interessante buurt. Op zondag leuk druk in de straten achter het appartement. Klein appartement om je terug te trekken, maximale privacy. Winkels in de straat en kroeg op de hoek... De bus stopt bijna voor de deur en brengt je overal heen. Sowieso zit je binnen een mum van tijd elders in de stad met de metro. Goede uitvalsbasis.",1,dutch,
"Prima verblijf!
Veel keukengerei aanwezig waardoor koken makkelijk gaat. Fijne (ietwat kleine) douche, met ruim genoeg handdoeken.
Contact met de gastvrouw ging erg soepel, berichten werden meestal binnen het uur beantwoord. 
Ik zou het niet aanraden om langere tijd binnen door te brengen omdat de stoelen niet bepaald comfortabel zijn, maar het is Parijs (PARIJS!) dus als een verblijf puur voor slapen en eten is het prima!",1,dutch,
We hebben een prima verblijf gehad bij Serge en Philippe. We werden bijzonder vriendelijk en gastvrij ontvangen in een goed beveiligde omgeving en een schoon huis.  De locatie was prima gelegen. Snel bereik van het centrum van Parijs. Aanbevelingswaardig!,1,dutch,
"Het contact met Lou was prima, ze reageerde snel en adequaat op vragen van ons, ook al zat ze in het buitenland.  De locatie is goed, dichtbij openbaar vervoer en een supermarkt en Velib fietsenstalling om de hoek. Wat ook heel fijn is, is dat het er super stil is aangezien het in een doodlopend straatje ligt. Het appartement is klein maar compact. De prijs/kwaliteitverhouding is uitstekend en het appartement is ideaal voor een weekendje Parijs als je overdag toch veel op pad bent.  ",1,dutch,
Heerlijk appartement. Perfect gelegen in hele leuke buurt. Ook dicht bij supermarkt. Alles was schoon.,1,dutch,
De lokatie van deze begane grond appartement is erg fijn. Inrichting kan wel wat charmanter maar het bed ligt goed en de kussens ook goed! Middenin de Marais!Toch rustig gelegen.,1,dutch,
"Geen gedoe, de incheckprocedure meegekregen via foto's die heel duidelijk zijn. We hebben Abel bij gevolg niet gezien, maar voor mij hoeft dat niet.",1,dutch,
"Jean heeft ons opgehaald vanaf Gare du Nord, dat was echt een supergoede extra service. Hij is uitermate vriendelijk. Appartement in geweldig goede en gezellige buurt.",1,dutch,
"Fantastische locatie, alles in de buurt qua eten zelfs als je 's avonds laat thuiskomt. De tip van jean om de bus te nemen ipv de metro is bij regenweer echt aan te raden, Zo zie je nog wat. Je kan nog meer van zulke tips verwachten tijdens je verblijf en je kan hem gemakkelijk bereiken indien nodig. Hij maakte onze  aankomst extra relax door ons af te halen aan het station en meteen te gidsen, er stond ook heerlijke kaas, brood, wijn en appels klaar. Zo konden we meteen op verkenning gaan met een volle maag. Vermits er zoveel in de buurt te beleven valt tijdens een avondwandeling heb je totaal geen gemis aan een zetel of tv, zelfs onze pubers niet. ",1,dutch,
"Erg leuk appartement, waar we ons meteen welkom en thuis voelden. Niet erg groot, maar alles is aanwezig, goede communicatie met Sybille, leuke wijk. Kortom, een aanrader!",1,dutch,
"Het appartement van Nathalie is niet groot, maar efficiënt en smaakvol ingericht. Wij voelden ons meteen thuis. Bovendien was het heel schoon. Je kunt er prima koken.
De buurt is heel gezellig en centraal gelegen.
Vlak voor de deur een fietsenstalling van de Velib. Leuk en handig om Parijs per fiets te verkennen. Kortom: een fijne plek om terug te komen na een dag in Parijs.",1,dutch,
"Wij hadden een zeer aangenaam verblijf bij Tatiana. Zij heeft ons hartelijk onthaald met een drankje en tips gegeven voor bezoeken en eetgelegenheden. Het appartement was net schoongemaakt, had alle comfort en was mooi en praktisch ingericht. De foto's geven daarvan een juist beeld. We vonden het heel handig dat we gebruik mochten maken van de inhoud van de (koel)kasten en dat we op zondag tot de avond konden blijven.We hebben het adres al aangeraden aan vrienden en komen zeker zelf ook nog eens terug!",1,dutch,
"Tatiana heeft ons hartelijk verwelkomd in haar appartement. Alles was netjes en schoon en precies als op de foto's. Onze kindjes (2 en 5) hebben heerlijk gespeeld met het speelgoed dat in de kinderkamer was. Er stond een lekker wijntje op tafel en in de koelkast waren eitjes, jam en melk ed. In de buurt zijn leuke restaurantjes. Zeker een aanrader. Het is wel 5 trappen op maar wij vinden dat niet erg. ",1,dutch,
"Super ontvangst door de zeer attente Tatiana.
Haar appartement was fantastisch: gezellig, licht, proper, dichtbij de metro & een gezellige buurt. 
Een echte aanrader!
",1,dutch,
Deux mots: tip top,1,dutch,
