comments,N,lang,en-en,comments
Vse jak bylo uvedeno. S pani komunikace skvela a rychla. Radi se opet vratime:-))) dekujeme,1,czech-iso8859_2,cs-en,Everything as stated. With the missus communication good and quick. But again vratime:-))) thank you
Very nice a s,1,czech-iso8859_2,en-en,Very nice a s
"vyhovující ubytování , výborně umístěné , příjemná hostitelka",1,czech-iso8859_2,cs-en,"satisfactory accommodation , very well located , nice hostess"
"Vše bylo v pořádku, bylo poslán jasný návod jak se dostat do bytu, v bytě žádný problém, pokud je zima je možné si zatopit, koupelna moderní čistá, připravte se ale že je ubytování na kopci a z každé zastávky metra je to do kopce :D",1,czech-iso8859_2,cs-en,"Everything was fine, was sent clear instructions how to get to the apartment, in the apartment no problem, if it is cold it is possible to turn up the heat, the bathroom modern, clean, prepare but it is located on a hill and from each stop of the subway is up the hill :D"
"Utulny bytecek. Ubytovani probehlo bez problemu,jen zpravy od Erika byly ve Francouzstine,ale domluvili jsme se. :) doporucuji",1,czech-iso8859_2,cs-en,"Utulny bytecek. Holiday rentals netscape was without problems,just reports from the Erika were in Francouzstine,but we agreed. :) ."
"Byt byl maličký, ale podle kamarádky, co v Paříži žije, je to běžné, takže jsem nic většího ani nečekala - hledali jsme hlavně něco na přespání, takže jsme preferovali nízkou cenu před komfortem.
Pro ty, kteří by chtěli v bytě trávit víc času bych doporučila hledat jinde, ale nám to stačilo.  Je to hned u metra, i když cesta do centra chvíli zabere a kousek od domu je i menší supermarket... Zvládli jsme si tam i uvařit jednoduché jídlo - kuchyně byla vybavená potřebným nádobím i spotřebiči.
Nabídka je sice ve francouzštině, ale Yael komunikuje i anglicky, takže domluva předání klíčů a vše potřebné proběhlo snadno.
Jediná menší nevýhoda pro páry - 2 postele nad sebou - ale věděli jsme to předem a Yael nám připravila matrace na zem, takže jsme spali spolu, jen to lůžko bylo pro 2 trochu menší.",1,czech-iso8859_2,cs-en,"The apartment was tiny, but according to a friend who lives in Paris, is it common, so I'm nothing more didn't expect - we were looking for mainly something for you, so we prefer a low price from the comfort of.
For those who would like to in the apartment to spend more time, I'd recommend looking elsewhere, but for us it was enough. It's right near the subway, even if the path to the center, it takes a while and not far from the house and a smaller supermarket... we did get there and cook a simple meal - the kitchen was equipped with necessary utensils and appliances.
The menu is in French, but Yael communicates in English, so the deal handing over the keys and everything needed was easy.
The only minor drawback for couples - 2 beds one above the other - but we knew this in advance and Yael made us a mattress on the floor, so we slept together, just that the bed was for 2 a little smaller."
"Ubytování bylo dle popisu shodné, hostitelé byli příjemní, lokalita výborná, v okolí plno restaurací i obchodů a přitom klidné místo.",1,czech-iso8859_2,cs-en,"Accommodation was according to the description of the same, the hosts were pleasant, the location excellent, in a neighborhood full of restaurants and shops and yet quiet location."
Muy bueno todo,3,czech-iso8859_2,es-en,Very good all
Very nice !!,2,czech-iso8859_2,en-en,Very nice !!
"Emma byla skvělá, nápomocná a vše šlo bez problému. Studio bylo krásné, uklizené a pro dva naprosto ideální. Krásně zařízené. Můžu jenom doporučit.",1,czech-iso8859_2,cs-en,"Emma was great, helpful and everything went without a problem. The Studio was beautiful, tidy and absolutely perfect. Beautifully furnished. I can only recommend."
Very nice place to stay,2,czech-iso8859_2,en-en,Very nice place to stay
very  nice,1,czech-iso8859_2,en-en,very  nice
"Krásný byt kousek od Montmarteru. Byt je přímo nad železniční tratí tak je třeba počítat s větším hlukem v noci, ale s tím jsem počítala a nevadilo mi to. Anida a Paolo byli velmi milý a byt byl krásný a čistý. Děkuji moc, určitě tam nejsem naposledy.",1,czech-iso8859_2,cs-en,"Beautiful apartment steps away from Montmartre. The apartment is directly above the railway tracks so it is necessary to count with more noise at night, but I can work with that and I didn't mind it. Anida and Paolo were very kind and the apartment was beautiful and clean. Thank you very much, I'm sure I'm not there for the last time."
"Byt byl krásný, čistý a na hezkém klidném místě. S hostitelkou byla skvělá domluva. Dokonce jsme si při odjezdu zapomněli v bytu Iphone a ona se s námi ihned domluvila a telefon zaslala poštou. Byly jsme víc než mile překvapení. Děkujeme!",1,czech-iso8859_2,cs-en,"The apartment was beautiful, clean and in a nice quiet location. With the hostess was a great deal. Even we at the check-out forgot in the apartment the Iphone and she is with us immediately got off the phone and the phone sent in the mail. We were more than pleasantly surprise. Thank you!"
So lovely <3,1,czech-iso8859_2,en-en,So lovely <3
"Strávili jsme v Guillaumove bytě 3 noci. Byt se nachází na opravdu skvělém místě, moc se nám v části Montmartre líbilo. V bytě bylo vše základní, co člověk k pobytu potřebuje. Trošku nás zklamalo, že jsme neměli povlecene peřiny a nenašli jsme povlak na peřinu. Ale to se dalo odpustit. Horší byla zima v bytě a k dispozici pouze malinké topení, které nebylo dostačující. První večer na manžela nezbyla tepla voda na sprchu, ale pak už jsme si dávali pozor  a vodou šetřili. Nicméně v domě byl krásný klid, nebyl slyšet žádný ruch z ulice. Přes veškeré nedostatky byt mohu doporučit, předevsim pro svou úžasnou polohu přímo u stanice metra v krásné čtvrti. Děkujeme za poskytnutí pobytu ",1,czech-iso8859_2,cs-en,"We spent in Guillaumove apartment 3 nights. The apartment is on really great location, we're in the part of Montmartre liked. In the apartment everything was basic, what person residence needs. A bit disappointed that we didn't povlecene duvets and we haven't found the coating on the duvet cover. But that's to be forgiven. Worse it was cold in the apartment and available to only a tiny heater which was not sufficient. The first night the husband left to heat water for a shower, but then we watch out and water saving. However, in the house was a beautiful calm, not to hear any of the bustle of the street. Despite all the shortcomings of the apartment I can recommend, předevsim for its amazing location right next to the metro station in a lovely neighborhood. Thank you for providing residence "
"Very nice place to stay, very new.",1,czech-iso8859_2,en-en,"Very nice place to stay, very new."
Charismatický a slunný byt na krásném místě v dobré ulici a umělecké čtvrti. Vynikající dostupnost všech klenotů Paříže. Chantal nám  poskytla řadu výborných typů  včetně map i knih. Chantal miluje umění a její  byt to jen podtrhuje. Vřele doporučuji.,1,czech-iso8859_2,cs-en,"Charismatic and sunny apartment in a beautiful location in a good street and the arts district. Excellent availability of all the jewels of Paris. Chantal has provided us with a number of excellent types, including maps and books. Chantal loves art and her apartment's highlights. I highly recommend it."
"Byt byl velice útulný a na dobrém a klidném místě, ne moc vzdáleného od metra a nádraží. Ubytovatelé byli velice vstřícní.",1,czech-iso8859_2,cs-en,"The apartment was very cozy and in a good and quiet location, not too far from the metro and train station. Ubytovatelé were very accommodating."
"Pokoj je na Pariz opravdu prostorny a s krasnym vyhledem.  Lokalita je skvela, hned vedle vstupu do Muzea d´Orsay.  Alex byl velmi prijemny a rychle reagoval na vsechny dotazy. Koupelnu jsem sdilela s Alexovou spolubydlici, ale nikdy nebyl zadny problem. Velmi pohodlne a velke postele.  Kuchyň je k dispozici po celou dobu. Pokoj se da zamknout pouze zevnitr, ale citila jsem se tam bezpecne a ani neměla pocit, že pokoj musím zamykat, když jdu pryč, ale raději na to upozorňuji, pokud to je pro někoho důležité. Můj pokoj byl čistý a uklizený, zbytek bytu může působit pro některé lidi trochu neudržovaně se starým nábytkem, ale to mi nevadilo a brala jsem to jako prostor majitele. Já byla moc spokojená a určitě se u Alexe ubytuji zase příště.",1,czech-iso8859_2,cs-en,"The room is on the Pariz really grabs, with plenty and with nice in the hotel. The location is great, right next to the entrance to the Museum dOrsay. Alex was very clean and responded quickly to all questions. Bathroom I sdilela with with alex's roommate, but he was never no problem. Very comfortable and large bed. The kitchen is available all the time. Room locks only from the inside, but I felt there safely and didn't even have the feeling that the room I have to lock the door when I go away, but rather I am pointing that out, if it's for someone important. My room was clean and tidy, the rest of the apartment can act for some people a little neudržovaně with old furniture, but it didn't bother me and I took it as a space owner. I was very happy and I'm sure Alex I'll check again next time."
"Vyborné pohoštění, paní milá, pomohla nám, vše ukázala. Jako doma ❤️",1,czech-iso8859_2,cs-en,"Excellent hospitality, mrs. nice, she helped us, everything showed up. Like home ❤️"
"Dobrá lokalita pro výjezdy a pochody k památkám. Eiffelova věž asi 10 minut pěšky. Rušná ulice, doporučuji si vzít pro horší spáče špunty do uší. Byt pěkný a pro turisty plně dostačující.",1,czech-iso8859_2,cs-en,"Good location for trips and walks to the sights. Eiffel tower about 10 minutes walk. Busy street, I recommend you take for the worse snorer earplugs. Apartment nice and for tourists fully sufficient."
"Ubytování se nám líbilo, byt byl útulný, čistý. Popis a komunikace-vše skvěle fungovalo. Velký problém jsme měli s hlukem z ulice.",1,czech-iso8859_2,cs-en,"Accommodation we liked, the apartment was cozy, clean. The description and the communication-everything worked perfectly. The big problem we had with the noise from the street."
"Byt je menší, ale je zde vše potřebné. Pro dva ideální. Nic nám zde nechybělo a s ničím nebyl žádný problém! Všude bylo čisto a uklizeno. Komunikace byla velmi dobrá, téměř okamžitá reakce na (Website hidden by Airbnb) což nás velmi mile překvapilo. Pobyt u Vladimira doporučujeme!",1,czech-iso8859_2,cs-en,"The apartment is smaller, but there is everything needed. For two ideal. Nothing here was missing and nothing was no problem! Everywhere was clean and tidy. Communication was very good, almost instantaneous reaction to the (Website hidden by Airbnb), which makes us very pleasantly surprised. Stay with Vladimir, we recommend!"
Not a,1,czech-iso8859_2,en-en,Not a
"북역 근처라서 교통 편리하고, 아파트가 넓고 조용했어요. ",1,czech-iso8859_2,ko-en,"North railway station near the traffic is convenient, the apartment is spacious and quiet. "
"Skvělý hostitel, vyjde se vším vstříc. S čímkoliv pomůže, zajímá se a je pořád na příjmu. Mně pomohl realizovat i mé nestandardní přání! :) Byt útulný, čistý a hned na metru. Mohu jen doporučit!",1,czech-iso8859_2,cs-en,"Great host, will come out with everything to meet. Anything will help and is still on the air. Helped me realize even my non-standard wishes! :) The apartment cozy, clean and right on the subway. I can only recommend!"
Úžasný pobyt. Vše velmi čisté. Krásný pokoj s vlastní moderní koupelnou. Hostitelé jsou moc milí. Rozhodně toto ubytování doporučuji při návštěvě Paříže.,1,czech-iso8859_2,cs-en,Amazing stay. Everything is very clean. Beautiful room with own modern bathroom. The hosts are very nice. Definitely this property I recommend when visiting Paris.
Very nice !,2,czech-iso8859_2,en-en,Very nice !
"S bydlením u Manon jsem byla já i moje mamka spokojená! Byt je prostorný, hezky zařízený a měly jsme k dispozici opravdu vše, co jsme potřebovaly. V bytě jsme většinou pobyly jen přes noc, kdy jsme díky velké a pohodlné posteli nabraly hodně sil, nicméně jsem přesvědčená, že by se nám u Manon líbilo, i kdybychom měly být """"""""doma"""""""" častěji. Akorát bychom mohly dostat nějaká ramínka na oblečení...
Byt je velmi dobře dostupný, cca 5 minut od metra a díky tipu na místní pekárnu jsme si ráno pochutnávaly na výborných bagetách a croissantech! Děkuji za ochotu poradit nám cokoli, co bylo třeba (doprava, tipy na restaurace...).
Doporučuji! Přístě bych volila stejně! :-)",1,czech-iso8859_2,cs-en,"With the housing market at Manon was me and my mom happy! The apartment is spacious, nicely furnished and we had available really everything we needed. In the apartment we usually pobyly just over night, when we thanks to the large and comfortable bed took a lot of manpower, however I am convinced that we in Manon liked it, even if we should be """"""""at home"""""""" more often. Only we could get some hangers for clothes...
The apartment is very easily accessible, approximately 5 minutes from the metro and thanks to a tip to the local bakery for the morning feasting on the delicious breadsticks and with croissants! Thank you for your willingness to consult us anything, what was needed (transport, tips on restaurants...).
I recommend! Next time I would opt for as well! :-)"
"Setkáni proběhlo přesne dle dohody, byt přesne zodpovída nabídce. Vynikajici poloha vedle stanice metra. Skvělé místo pro vyražení do města. Oceňuji parkovací místo v podzemní garáži. Perfektní pobyt, Thomas byl skvělý hostitel.  ",1,czech-iso8859_2,cs-en,"Meeting took place exactly according to the agreement, the apartment exactly zodpovída menu. Good location next to the metro station. A great place to plunge into the city. I appreciate the parking space in the underground garage. Perfect stay, Thomas was a great host. "
"Moje první skušenost s Airbnb dopadla na výbornou! S Charles sme komunikovali před cestou i po příjezdě a tak sme bez obav dorazili a hned si mohli užívat Paříž. Lepší lokalitu sme si ani vybrat nemohli. Prakticky je vše blízko. Porte Maillot, metro, Trocadero a první pohled na Eiffel Tower byl neskutečný. Ubytování bylo útulné, praktické a čisté. K dispozici rychlý internet. Byl jsem velmi spokojen :)",1,czech-iso8859_2,cs-en,"My first experience with Airbnb was a success! With Charles we communicated before the trip and after příjezdě, and we without worrying arrived and now we could enjoy Paris. A better place we can't even choose they couldn't. Virtually everything is close. Porte Maillot, the metro, Trocadero and the first view of the Eiffel Tower was surreal. Accommodation was cozy, practical and clean. Available fast internet. I was very satisfied :)"
"Na víkendový pobyt se to může zvládnout, ale týden je příliš. Když jsme tři hodiny po check-inu přijeli, tak zde byly mokré ručníky a rohožka z koupelny, pak došel uklízeč a vzal špinavé věci.  Matrace a prostěradla jsou plné fleků. Matrace má nejlepší časy za sebou a gauč je celý rozvrzaný.  Mýdlo a jar nebyly. Pro mýdlo nás poslal, že ho proplatí,... A když jsme se vrátili z dovolené, tak mi poslal fotku, že má díru v ručníku, na fotce bylo vidět, že je to způsobené předchozím opotřebením. Okolí je krásné, ale tohle už nechci nikdy zažít.  A radši si zaplatím hotel, protože tohle airbnb ubytování stálo za to a už nikdy více. ",1,czech-iso8859_2,cs-en,"On a weekend getaway with it can handle, but a week is too much. When we three hours after check-in arrived, there were wet towels and the bath mat from the bathroom, then ran out of the janitor and took the dirty things. The mattress and bed sheets are full of stains. The mattress has the best times behind you and the couch is all ratty. Soap and jar were not. For the soap we sent him cash... And when we got back from vacation, he sent me a picture, that has a hole in the towel, in the picture it has been seen that it is caused by previous wear and tear. The neighborhood is beautiful, but I don't want to experience. And I'd rather you pay for the hotel because of this airbnb accommodation was worth it and no more. "
Very nice place to stay!!!,1,czech-iso8859_2,en-en,Very nice place to stay!!!
"Jose 는 매우 친절하고 답변이 빠르다.
인덕션이 고장났는데 다음날 바로 바꿔줬다.
에펠탑이 보이는 전망이 맘에든다.
둘이서 사용하기에는 조금 좁은 편이지만, 혼자오는 여행객에게는 괜찮을것이다.",1,czech-iso8859_2,ko-en,"Jose is very friendly and answers fast.
Induction is broken, and the following day changed me.
Eiffel Tower views like.
Both use a little on the narrow side, but alone do to okay it."
"Popis nabídky byl přesný. Vše uvedené v popisu nabídky bylo k dispozici. Měl jsem k dispozici všechny potřebné informace. Vše proběhlo, jak bylo domluveno, hladce a bez komplikací. Rémy aktivně komunikoval před pobytem i během pobytu. Vřele doporučuji.",1,czech-iso8859_2,cs-en,"Menu description was accurate. Everything listed in the description of the menu was available. I had all the necessary information. Everything went as scheduled, smoothly and without complications. Rémy actively communicated before the stay and during the stay. I highly recommend it."
"Ubytování v pohodě, Norris skvěle komunikuje, se vším poradí. Doporučuji.",1,czech-iso8859_2,cs-en,"Located in the cool, Norris great communicates, to advise. I recommend."
"Renaud是个特别nice的房东,作为单身男生能把房间收拾这么整洁,同时我很喜欢他的客厅,有趣的书籍和摆设,作为一个画家,有很多小收藏｡房间设备齐全,连香氛和蜡烛都准备了,我们刚好在七夕在阳台上过了一个愉快的烛光晚餐｡给房东带了茶叶作为礼物,沟通顺畅,还提供了无比便利的周边各类指南｡位置很方便,下次来巴黎还会住这里｡",1,czech-iso8859_2,zh-en,"Renaud is a particularly nice landlord,as a single male can bring the room is so tidy,while I'm like his living room,interesting books and decorations,as a painter,there are many small collections room. Room fully equipped,even the fragrance and the candles are ready,we are just in the Tanabata on the balcony over a pleasant dinner by candlelight as well. To the landlord with the tea as a gift,smooth communication,but also provides the incomparable convenience of the periphery of the various types of guidelines available. The location is very convenient,next to Paris, will stay here areas."
"Remi je milý a vstřícný, výborná komunikace. Byt je úžasný, nečekaně velký, stylově a funkčně zařízený. Výhodná poloha, několik kroků od stanice metra. K Louvru 15 minut pěšky. Vřele všem doporučuji. Děkuji Remi.",1,czech-iso8859_2,cs-en,"Remi is a sweet and accommodating, excellent communication. The apartment is amazing, unexpectedly large, stylishly and functionally furnished. Convenient location, a few steps from the metro station. To the Louvre 15 minutes walk. I highly to all recommend. Thank You Remi."
had a nice stay,1,czech-iso8859_2,en-en,had a nice stay
"Lawa je moc milá a přátelská. Čekala na nás do 12 večer, než jsme k ní dorazily. Je velmi snadné se k ní dostat, protože dům je hned u metra. Pokoj byl útulný s oknem do dvora. Dostaly jsme ručníky a každé ráno nám dělala čaj. S pobytem jsme byly naprosto spokojené, Lawa nám ve všem vyšla vstříc. Je pravda, že v bytě kouří, ale nebylo to nic hrozného. Bydlení u Lawy mohu vřele doporučit. Hana",1,czech-iso8859_2,cs-en,"The law is very nice and friendly. She waited for us till 12 in the evening before we arrived. It is very easy to get to her, because the house is right by the metro. The room was cozy with a window to the courtyard. We got towels and every morning we made tea. With the stay we were completely satisfied the Law for us in all came forward. It is true that in the apartment smoking, but it wasn't terrible. Housing in Lawy I can highly recommend. Hana"
"Byt můžeme rozhodně doporučit. Lokalita kousek od centra a od metra, v dosahu mnoho obchodů a živá ulice, přitom byt je v boční, klidné ulici. Dům je hezký, klidný, čistý, s výtahem, krásně se tu spalo. Byt je středně velký, pro 4 osoby ideální, s kompletním zařízením včetně žehličky, kávovaru, televize ad. Čistě uklizený, hezký, stylově zařízený, přesně jak by člověk od Paříže očekával. Osobité místo, jednoduchá domluva ohledně předání klíčů, možnost domluvit příjezd a odjezd podle potřeby, nic nebyl problém. Z letiště se dá mimo provoz dojet za půl hodiny.",1,czech-iso8859_2,cs-en,"The apartment we can definitely recommend it. Location not far from the center and from the metro, within easy reach of many shops and lively street, yet the apartment is in a side, quiet street. The house is nice, quiet, clean, with elevator, beautifully slept here. The apartment is medium-large, for 4 people ideal, with complete facilities, including irons, coffee machine, tv, etc. clean and tidy, nice, stylishly furnished, exactly as one would expect from a Paris expected. Special place, a simple deal on the handover of keys, the possibility to arrange arrival and departure according to the needs, nothing was a problem. From the airport can be outside the operation of the drive for half an hour."
Very available host. Pefect stay. thank you,1,czech-iso8859_2,en-en,Very available host. Pefect stay. thank you
Nice Place.,2,czech-iso8859_2,en-en,Nice Place.
"V bytě jsme bydleli čtyři dny a velmi jsme si to užili. Byt je hezký, útulný. Překvapilo mě že je celkem malý, ale pro čtyři lidi na kratší pobyt byl akorát. Okolí nám připadalo celkem klidné, stanice metra i supermarkety (Lidl) jsou nedaleko. Ideální. Moc děkujeme :-)",1,czech-iso8859_2,cs-en,"In the apartment we stayed four days and we really enjoyed it. The apartment is nice, cozy. I was surprised that it's quite small, but for four people for a shorter stay was just right. The neighborhood seemed pretty quiet, a metro station and supermarkets (Lidl) are near. Perfect. Thank you very much :-)"
Good Place to Stay!,1,czech-iso8859_2,en-en,Good Place to Stay!
Very nice nice place!,1,czech-iso8859_2,en-en,Very nice nice place!
No problem.,1,czech-iso8859_2,en-en,No problem.
nice house,4,czech-iso8859_2,en-en,nice house
"v apartmán u jsme byli ubytování ve čtyřech a stačilo nám to. V apartmánu se nám moc líbilo. Je zhruba dvě minuty od metra a blízko menšího krámu s potravinami. Benjamin nám vyšel vstříc při odjezdu, kdy jsme se mohli zdržet déle.",1,czech-iso8859_2,cs-en,in the apartment we were located in the four and was enough for us. In the apartment we liked very much. It is about two minutes from the metro and close to a smaller store with food. Benjamin meet us halfway at the check-out day we could stay a little longer.
Very nice home!,1,czech-iso8859_2,en-en,Very nice home!
"Ubytování u Damiena bylo skvělé, byt splňoval vše, co jsme si přáli. Tedy bydlení na klidném místě nedaleko Montmartru, v dosahu metra a také stanice kol Vélib. Ta je hned u Damienova bytu, stejně jako skvělá francouzská restaurace a pekárna. Byt je maličkatý (hlavně koupelna je opravdu velmi malá), ale pro týdenní dovolenou v Paříži to bylo naprosto dostačující. Damien je vynikající hostitel, pomohl nám se vším, o co jsme ho požádali. Doporučujeme všem cestovatelům, kterým stačí jednoduché ubytování, protože budou celé dny trávit v ulicích Paříže.",1,czech-iso8859_2,cs-en,"Accommodation with Damien was great, the apartment meets everything, what we wished for. Therefore, housing a quiet location not far from Montmartre, near metro station and also the station wheel Vélib. This is right in Damien's apartment, as well as a fabulous French restaurant and bakery. The apartment is tiny (especially the bathroom is really very small), but for a week's vacation in Paris it was perfectly adequate. Damien is an excellent host, he helped us with everything what we asked him. We recommend all travelers who need only a simple accommodation, because they will spend whole days in the streets of Paris."
Very lovely place ☺,1,czech-iso8859_2,en-en,Very lovely place ☺
"Podkrovní romantické ubytování  s dechberoucím výhledem na Sacré-Cœur. Vhodné pro kuřáky. Šest pater bez výtahu prověří vaší kondici :-)
Užili jsme si krásný pobyt v Pařiži. Doporučuji!",1,czech-iso8859_2,cs-en,"Attic romantic accommodation with breathtaking views of the Sacré-Cœur. Suitable for smokers. Six floors without an elevator will test your fitness :-)
We enjoyed a lovely stay in Paris. I recommend!"
"Ubytování u Marie-Anne můžeme vřele doporučit, výborná poloha, čistý byt, skvěla komunikace s hostitelkou. ",1,czech-iso8859_2,cs-en,"Accommodation at Marie-Anne, we can highly recommend, excellent location, clean apartment, great communication with the host. "
Very Nice People,1,czech-iso8859_2,en-en,Very Nice People
바로 앞에 지하철 역이 위치하고 있고 몽마르트 언덕등 도보로 근처를 관광할곳도 많습니다. Benjamin 또한 매우 친절하고 저희가 5박 6일 동안 파리여행을 하는데 많은 도움을 주었습니다. 현지인과 함께 생활하면 불편하다는 생각도 할 수 있지만 또 그에 상응하는 색다른 즐거움도 있었습니다. 아무튼 좋은 숙소였습니다☺️,1,czech-iso8859_2,ko-en,"Right in front of the subway station and Montmartre hill, so walking near to tourist place. Benjamin is also very friendly and our 5 nights and 6 days in Paris, which helped a lot. Local living with discomfort thought to do but it fun. Anyway, a good place.☺girl"
Very nice hotel.,1,czech-iso8859_2,en-en,Very nice hotel.
"Super ubytování, vynikající komunikace a nebyl problém ani ubytování v 1h ráno. Byt ve 3tim patře bez výtahu, ale to není žádný problém. Obchody s jidlem, ovocem a zeleninou či pekárny do 100m od ubytování.",1,czech-iso8859_2,cs-en,"Super accommodation, excellent communication and was not a problem not located in the 1h in the morning. Apartment in 3tim floor without elevator, but it is no problem. Stores with food, fruit and vegetables or bakery within 100m from the property."
"Zajímavý byt, na dobrém místě. Vše v pořádku.",1,czech-iso8859_2,cs-en,Interesting apartment in a good location. Everything is in order.
OK place,2,czech-iso8859_2,en-en,OK place
"Velmi pěkný světlý a čistý byt, klidné místo s okny do zahrady, ostatní v místě (obchod, restaurace, bus, stanice RER a metro - 5 minut pešky). Výborná výchozí pozice pro poznávání Paříže (Eiffelova věž - 10 minut pěšky, přímé autobusy do ostatních historických částí, RER do Versailles). Velmi ochotní a vstřícní hostitelé. Rémy nás při příjezdu ochotně provedl po okolí. Vždy byl ochoten pomoci, poradit. I v průběhu pobytu ověřoval mailovými dotazy naše potřeby, požadavky. Mohu jednoznačně doporučit jako ideální výchozí místo pro poznávání Paříže.

Shortly speaking: nice bright and clean apartment overlooking the garden, nice place close to Eiffel tower (10 minutes walking), nice communicative host. Rémy showed us after arriving home, neighborhood, shops, neighborhood, shops, restaurants, bus stop, RER and metro station and provided a lot of other infomation. Every time during our stay he was prepared to assist us. We were very pleased to stay there. 
Thank you Rémy. I wish you all good. Jan, Renata, Lenka and Elisabeth",1,czech-iso8859_2,cs-en,"Very nice, bright and clean apartment, quiet place with windows to the garden, the other at the place (shop, restaurant, bus, RER station and metro - 5 minutes on foot). Excellent starting position for exploring Paris (Eiffel tower - 10 minute walk, direct buses to other historical parts, RER to Versailles). Very helpful and accommodating hosts. Rémy us upon arrival willingly around. He was always willing to help, advise. Even during the stay checking mail inquiries our needs, requirements. I can definitely recommend as an ideal starting point for exploring Paris.

Shortly speaking: nice bright and clean apartment overlooking the garden, nice place close to Eiffel tower (10 minutes walking), nice communicative guest. Rémy showed us after arriving home, the neighborhood, shops, neighborhood, shops, restaurants, bus stop, RER and metro station and provided a lot of other infomation. Every time during our stay he was prepared to assist us. We were very pleased to stay there. 
Thank you Rémy. I wish you all good. Jan, Renata, Lenka and Elisabeth"
"Byt se nachází v centru, patnáct minut od Sacré-Cœur, skvělá dostupnost všude i pěšky.  Byt byl plně vybavený, útulný a čistí. Navíc na nás čekal sekt a káva na ráno :).",1,czech-iso8859_2,cs-en,"The apartment is located in the center, fifteen minutes from the Sacré-Cœur, the great accessibility to everywhere even on foot. The apartment was fully equipped, cozy and clean. In addition, waiting for us champagne and coffee in the morning :)."
"Ubytování přesně odpovídalo popisu a fotografiím. Podkrovní byt je citlivě rekonstruovaný, čistý a dobře vybavený. Cítili jsme se v něm velmi příjemně. Velkou výhodou je též umístění v klidné ulici, ale zároveň v centru města a v blízkosti 3 stanic metra. Obchod s potravinami je jen 2 minuty chůze a v blízkém okolí je mnoho různých restaurací. Louvent nám ochotně poskytl hodně užitečných informací a doporučení. Jedinou nevýhodou je absence výtahu v domě, což nám ale vzhledem k ostatním kvalitám ubytování nevadilo. Toto ubytování můžeme jen doporučit. Milan a Hana.",1,czech-iso8859_2,cs-en,"The accommodation exactly matched the description and photos. The studio apartment is newly renovated, clean and well equipped. We felt very comfortable. The big advantage is also the location in a quiet street, but at the same time in the heart of the city and close to 3 metro stations. A grocery store is just 2 minutes walk and nearby are many different restaurants. Louvent us willingly provided a lot of useful information and recommendations. The only drawback is the absence of elevator in the house, which we but due to the other modes of accommodation mind. This accommodation can only recommend. Milan and Hana."
"Maličký byt ve skvělé lokalitě. Bezvadná a rychlá komunikace s Tomem, je to sympaťák. Nevýhody jsou pouze záchod na chodbě a šest pater schodů, nijak nás to však neomezovalo, naopak, je to něčím zajímavé. Toma a jeho ubytování vřele doporučuji.",1,czech-iso8859_2,cs-en,"A tiny little apartment in a great location. Great and fast communication with Tom, he's a charmer. The disadvantages are only toilet in the hall and six flights of stairs, not us however, it is restricting, on the contrary, it's something interesting. Tom and his accommodation highly recommend it."
"4일동안 이곳에서 지냈는데 생각보다 훨씬 좋은공간이었어요.
이곳은 Brigitte의 작업실로 작업이 끝나면 그녀는 집으로 돌아가기때문에 저녁시간에는 온전히 이집을 사용할수있어서 좋았습니다. 조용한 동네여서 소음도 없고 아침에는 새소리가 들리는 파리의 아침을 맞이할수도 있었습니다. 거의 단점이 없을정도로 너무 좋았구요 특히 집전체적으로 청결해서 완전 만족했습니다. 다만 에펠탑이나 샹젤리제거리쪽과는 먼 곳이라 1일1에펠은 못했어요~ 그래도 루브르박물관이나 노르트담성당쪽과는 20분이면 갈수있는곳이라 편하게다녔습니다.  다음에 또 이용할수있다면 또 방문할의사가 있을정도로 만족스러운 저의 첫 에어비앤비였어요.",1,czech-iso8859_2,ko-en,"4 days in and I think much better than the space.
This is a BW de Madrid the work of the office work is finished, she will return home because in the evening time to fully this site was good. Quiet neighborhood by the noise and in the morning birds sounds of Paris in the morning to greet you. Almost disadvantage you have as too good, especially the House version to full satisfaction. Just the Eiffel Tower or the Champs Elysees or the West and that far 1 Day 1 in Paris didn't and the Louvre Museum or North Dame Cathedral the West and 20 minutes to go where this easily. Or you can also visit the doctor there are as satisfying for my first Airbnb."
"Byt je v blízkosti metra 2 a 11,kterými se dostanete všude po Paříži rychle.",1,czech-iso8859_2,cs-en,"The apartment is close to metro 2 and 11,which will take you everywhere around Paris quickly."
"Studio je asi 10 minut od Eiffel tower, má skvělou dostupnost na metro. Poblíž je obchod a spousta restaurací za přijatelné ceny. Hlavní vchod do domu je velmi bezpečný, do domu se nedostanou cizí  osoby. Studio je hezky vybavené a pan Andrew je moc milý. Dekujeme za moc hezký pobyt.",1,czech-iso8859_2,cs-en,"The Studio is about 10 minutes from the Eiffel tower, has great accessibility to the metro. Near is shop and plenty of restaurants at affordable prices. The main entrance to the house is very safe, the house can't get a foreign person. The Studio is nicely fitted and mr. Andrew is very nice. Thanks for the very nice stay."
"Ubytování u Mehdiho bylo super, vyšel nám vstříc ohledně příjezdu, byt byl příjemný a klidné malé uličky okolo Sacre Coeur se nám líbili z Paříže snad úplně nejvíc :)",1,czech-iso8859_2,cs-en,"Accommodation at Mehdi was awesome, came out to meet us on arrival, the apartment was pleasant and quiet little streets around Sacre Coeur we liked from Paris perhaps the most :)"
