comments,N,lang,comment_in_english
"Kevin 在我們的入住時間剛好不在城裏,但仍然很親切的給予任何疑慮上的協助,房子的位置非常棒,附近有公共自行車系統,對於巴黎個景點間的移動非常方便!區裏的市集也非常方便購得生活所需｡推薦給大家!",1,estonian,"Kevin in our check-in time is just not in the city inside,but still it'll give any doubts on the assistance,the location of the house is great,close to public bike system,for Paris, a city between the mobile very convenient! Area inside the market is also very conveniently purchased living room. Recommend it to everyone!"
"여행하기 정말 좋은 곳에 위치하고 있는 숙소입니다!
Maud는 깨끗하고 안락한 공간뿐만 아니라 기분좋은 에너지로 우리 여행을 더욱 즐겁고 행복하게 해주었습니다.
파리에 다시간다면 꼭 다시 방문하고싶은 숙소입니다! 추천추천!!",1,estonian,"Here, a really good Ryokan. 
Maud is a clean and comfortable space as well as the feel-good energy into our trip more enjoyable and happy. 
Paris in the time to come back to visit me and stay. Recommendation recommendation!!"
숙소 정말 마음에 들었습니다. 위치도 개선문과 가까워 좋았고 집안이 굉장히 깨끗해 놀랐어요. 호스트도 친절한 설명과 함께 잘 안내해주었고 피드백도 바로 주셔서 무척 편했습니다. 귀국행 시간이 늦어 체크아웃을 늦게 해야했는데 바로 연락이 와 가능하다고 해주셔서 너무 고마웠어요.ㅠㅠ 다음에 또 파리에 묵게 된다면 꼭 이곳에서 다시 지내고 싶어요!,1,estonian,"Stay, really. The location is also private and nice and the house very clean and was so surprised. The host is also friendly with explanations Well Guide to and feedback directly from Google. The time is late, a late check-out you have had contact with the possible that Your was.ㅠㅠ then in Paris staying at if you come here again do you want to spend!"
Great views. Fab little pied à terre!,1,estonian,Great views. Fab little pied à terre!
"房东很热心地在路边等候我们,带我们进去车库,仔细介绍了房子的使用事项｡真的如房东所说屋顶平台的风景是一个天堂,能俯瞰巴黎城区,包括埃菲尔铁塔!房间设备也很赞!我们在巴黎度过了愉快的两天!楼下还有lidl超市很方便｡房东还很仔细地写了说明书｡",1,estonian,"The landlord is very keen on the roadside waiting for us,with us in the garage,carefully describes the house using the matter available. Really like the landlord said the roof platform of the train is a Paradise,overlooking the Paris urban area,including the Eiffel Tower! The room equipment is also very good! We're in Paris to spend a pleasant two days! Downstairs there is lidl supermarket very convenient location. The landlord is also very carefully written specification area."
"位置实在是太太太棒了,入住非常便捷!就在交通枢纽les halles那一站,出门斜对面就是地铁站入口,很多线路可以直接乘坐,房子位于商业中心,附近有超市还有有很多餐馆,即使晚上11点多回来路上也很热闹很安全,房间很安静,不过在三楼,楼梯稍窄,拎大行李箱上下楼时要花点力气~房东很帅,人也很好!",1,estonian,"The location is really Mrs. fantastic,stay very convenient! In the transportation hub of les halles that station,go diagonally opposite is the metro station entrance,many lines can be directly much,the house is located in the business center,near supermarket and many restaurants,even night 11 points more back on the road is also very lively very safe,the room was quiet,but on the third floor,the stairs are slightly narrow,carrying a large suitcase up and down the floor when you want to take the effort~the landlord is very handsome,people is also very good!"
"设施齐全,房间干净｡guest manager回复消息很快,房东很友好｡",1,estonian,"设施齐全,房间干净｡guest manager回复消息很快,房东很友好｡"
"年末年始､寒い冬のﾊﾟﾘの滞在でしたが､寝室やお部屋､お風呂場にも充分や暖房があり､寝室で暖房を付けると熱くて眠れないので､消して寝ていました｡
写真の通り､お洒落な部屋です｡
屋根裏部屋ですが､ｴﾚﾍﾞｰﾀｰも付いていて､とても広いです｡
部屋に飾ってある食器は勿論ですが､実際に使える食器の中ではｽﾌﾟｰﾝやﾌｫｰｸもどっしりとしたｱﾝﾃｨｰｸのもので､ﾋﾞｯｸﾘしました!
夜にはお風呂場の窓からも浴槽に浸りながら月が眺められます｡
早朝にはお部屋の窓からも月が見えます｡
お風呂場にできたら､ﾏｯﾄが欲しかったです｡
大晦日はﾛﾝﾄﾞﾝに行っいてわかりませんが､
1月1日はﾓﾉﾌﾟﾘや他のｽｰﾊﾟｰも普通にやってました｡近所には沢山のﾊﾟﾝ屋さんがありましたが､ﾘﾎﾞﾘ通りのﾊﾟﾝやさんは年末年始は勿論毎日朝7時から開いていて､ほとんど毎日朝食を食べに行きました｡
ｱﾊﾟﾙﾄﾏﾝの下のﾚｽﾄﾗﾝには夕飯を食べに行きました｡ｸﾚｰﾑﾌﾞﾘｭﾚが最高でした｡
ﾊﾞﾗ盛りで有名なｱｲｽ屋さんもすぐ目の前にあり､よく食べに行きました｡
元旦にはﾎﾟﾝﾋﾟﾄﾞｩｾﾝﾀｰも開いていました｡行列でしたが｡
とても良い思い出が出来ました｡",1,estonian,"New Year､cold winter pattern .. thanx for the app to stay in, the bedroom and rooms, and the bathroom also sufficient, and heating, and bedroom heating with hot not sleep, and I sleep in it.
Pictures, and stylish rooms available.
In the attic, in engine skill level hard keys I have, and even wide available.
Decorate the room to dish is, of course, in the actual use of tableware in glass frames we love and a focus button I also and especially love WH a button I's, and the spindles I have an older Android and it runs way smoother than the factory lives on.
At night and the bathroom window from the tub to soak on views of each other.
Early in the morning and from the window of the room even the moon looks on.
The bathroom was I knew my Oh wanted a can.
New Year's Eve vs the phone / tablet far from computer, my settings go I do not yet know, but
1 November 1 is the start of my home development program prepare to meet the and other I I pattern we also normally doing it. The neighborhood is plenty of I don't understand how to pack for a trip that will shop there, the phone applications I phone through I don't understand how to pack for a trip and holidays, of course every morning from 7: open, the most eat Breakfast every day on going to be the last.
Like bread and love a good majority of the day, the odds of me and fall under my light. love is dinner going to eat the last. The crane beams Edition gives the phone a spell level is the highest in the US.
Google Play reviews now use Google + more in the famous can import photos either shop right in front of you, and eat well, go to it.
On New Year's day asked the I don't understand how to pack away my work fine with the boots setting me Am I even open it. The Matrix was I
I took my life."
"房子特别棒!价格又不贵装修也很棒,还在市中心. 简约的风格特别大气. 房东Maud人也很好,很好说话,发消息回复也很快,真的是个特别特别棒的选择,离香榭丽舍大道,凯旋门都特别近,周围也全是商店. 家对面还有甜品店,真的是又方便又实惠,大力推荐!",1,estonian,"House special stick! The price is not expensive decoration is also great,also in the city centre. Minimalist style special atmosphere. The landlord Maud who is also very good,very good talk,a message reply is also very fast,is really a particularly great choice,away from the Champs-Elysées,the Arc de Triomphe are particularly close,the surrounding is also full of shops. Home opposite and dessert shop,is really convenient and affordable,highly recommended!"
여자혼자 남자둘의집에 묵는것이 쉬운 결정은 아니었는데 결론적으로 매우 만족스러웠습니다. 위치도 좋고 깨끗하며 조용합니다. 거실이없는 복도끝방을 쓰기때문에 기숙사방같은 느낌이 듭니다. 저는 젠틀한 호스트와 대화하고 정보를 얻는것이 참 좋았는데 원치않으시면 숙소만 조용히 쓸 수도 있습니다. 주변 레스토랑을 추천받을수 있다는 것과 부엌을 쓸수있다는 것 또한 큰 장점입니다. 강추!,1,estonian,"Women men leave the house in silence it was not an easy decision but in conclusion I was very satisfied. Good location and clean and quiet. Living room without corridor terminal room writing because of Dorm bag-like feeling. My gentle hosts and to get information this good, I don't want to stay, but quietly write. Around the restaurant to get featured there and that the kitchen use is also a big advantage. Hot!"
"교통도 좋고 에펠탑도 숙소 가까운 자리에 위치해있어 너무 좋았습니다.
집 안에 식기, 수건, 드라이기 등 생활 용품이 구비되어 있으며 위생상태도 청결했습니다.
다만, 뜨거운 물이 정해진 양만큼만 나오고 그 뒤는 몇 시간을 기다려야 다시 뜨거운 물이 나오는 방식이여서 물을 매우 아껴써야했습니다.
집 히터도 틀어놓으면 매우 따뜻했고 침대도 편하고 이불도 두꺼워서 너무 좋았어요!
고마워요 에릭",1,estonian,"Transportation is also good and the Eiffel Tower stay close in location to you.
Inside the House, this life supplies are also available sanitary condition.
However, the hot water amount only followed by a few hours to wait again for hot water how to water very sparingly by you.
The house heater is also wrong-if it was very warm and beds comfortable and the duvet too thick so good!
Thank you Eric"
Good  value,1,estonian,Good  value
"Ousman是一個非常好的人,房子很乾淨,生活用品都充足,交通超方便,離地鐵很近,搭公車或搭地鐵都很方便,附近有超市,可以回到住屋處煮東西,方便又省錢,以後來會想再入住,晚上也很安全,春天百貨在這附近,超便利!",1,estonian,"Ousman is a very nice person,the house is very clean,supplies are adequate,traffic super convenient,away from Metro is near,take the bus or subway is very convenient,near the supermarket,can go back to the house at the Cook,convenient and save money,later will want to re-live,night also very safe,spring Department store in this neighborhood,super convenient!"
"위치는 역에서 1분? 뛰어가면 1분도 안걸리는 것 같구요 에펠탑도 도보로 10분 이내로 갈 수 있어요! 집 1층에는 마트가 있어서 아주 편리했어요. 또 숙소 주변에 한인마트도 2곳이나 있어요. 
숙소 내부는 아주 깨끗하고 깔끔했어요. 파리에 도착하자마자 소매치기를 당해서 기분이 우울했는데 숙소를 보고 기분이 풀렸어요ㅎㅎ 집에 들어오려면 문을 두개를 열고 들어와야해서 보안도 철저해요
그리고 호스트와 연락이 잘 되어서 편했어요. 파리에 다시 오게 된다면 또 머무르고 싶어요^^ 정말 추천해요!",1,estonian,"The location of the station in 1 minute? Jump to 1 those that looks like the Eiffel Tower Walk 10 minutes to go! The house on the 1st floor have a very convenient. Also around the hostel in point for 2 places or. 
The hostel inside is very clean and tidy. Arrived in Paris as soon as pickpockets for you to feel depressed did stay, to see and feel full him out of it. ㅎㅎ in the House come to the door to open and for security is also thorough.
And the host and contact well air. Back in Paris you would like to stay^^ I really recommend!"
"Regine的房子真的非常非常好,比网上的图片要好太多倍,进入房子给我大大的惊喜｡房子离地铁口､卢浮宫和老佛爷､巴黎春天都特别近,房东还准备了咖啡等各种饮品和烹饪调料,非常非常好!很喜欢!",1,estonian,"Regine's House is really very very good,better than the online pictures much better too many times,into the house and to my big surprise and great views. The house from the metro, and the Louvre and the Galeries Lafayette, and Paris in the spring are particularly close,the landlord also prepared coffee and other various drinks and cooking sauces,very very good! Liked!"
"매우 친절한 olga씨였으며, 주변 교통편이 매우 편해서 여행 다니는데 문제가 없었습니다. 다음번에도 또 숙박하고 싶네요~",1,estonian,"Very friendly olga seeds were, around the transportation is very convenience to travel without any problem. Next time also I would like to stay~"
Très belle hôtel,1,estonian,Very nice hotel
tb,1,estonian,tb
집의 넘우 놉아요 륙층입니다. 글이고 황기갸 쟐 안듸서 mun즤가 만아요. 쌰월 부싀가 넘우 쬽아요. 글이구 홪장실 사셍활이 침햬대눈 늑임. 집앞에 마트가 있어서 편리합니다. 그리고 지하철역과 가까워요!,1,estonian,Home of the over you play I landed on the floor. Well and Astragalus pushing 쟐 inside 듸 in mun 즤 only. Xia month part u've over you 쬽. Well this 홪 hotel Seng live bed 햬 a great Snow Wolf. The house in front of the Mart. And subway station and close!
Nailah est disponible et agreable,1,estonian,Nailah est disponible et agreable
很棒! 楼下的前台很热情! 而且不管多晚楼下前台都是有人的! 地理位置很棒 距离凯旋门只有5min步行 楼下有一家很不错的面包店 然后交通什么都很方便! 住房也不错设施挺齐全的,1,estonian,Great! Downstairs at the front Desk are very friendly! And no matter how late downstairs at the front Desk are someone! Location a great distance from the Arc de Triomphe only a 5min walk downstairs there is a very good bakery and then transport what is very convenient! Housing is also good facilities very well equipped
Everytime again !,1,estonian,Everytime again !
한귝긴만 알아봅계 쓸게윰. 바댝기 나뮤퍈쟈인뎁 윰푹퍠여소 캐리어놓으뮨 먁 냬려가요. 곧 아퍄튜 뮤녀질 것 걑아여. 구리규 엘례베이텨 없어영. ^^ 캐리여 들구가뉸데 쥭는쥴. 왜녀묜 4충이고듄요. 아퍄트가 죰많니 오래된듑! 쥬인아저씨가 에어비앤비로 됸 마니 벌어성 이사가도룍 했윰좋겠네욤. 또 저흰 3묭이욨뉸데 슈건잉 뷰족했어여. 거리랑 와이파이는 매우 좋습니다. 쨌듄 츄쳔하진않뉸답. 졍 없으묜 자도돼용. 막 안죻다는건 아니예여. 구롷게 뵤이쥐만.,1,estonian,"One were forbidden to talk, but learn World, write to reserved. Bar 댝 my community 퍈 Premier online question famous deep 퍠 by carrier-immune 먁 냬 to. Soon fire, burning the Studio Museum, she will be 걑. Copper new El case, the database will hang in there. ^^ Carey by S is 뉸 my grades or schedule. Why Girl music Update 4 and dune. No fire, burning is 죰 many old 듑! Judy in love Airbnb as 됸 finally earn this is also 룍 was reserved but good. Or WE 3 묭 This 욨뉸 I Shu conditions, the drawing view family. Distance to restaurant Wi-Fi is very good. Slit dune Choo for her, and not 뉸 answer. I have no music update also no use. Membrane lining 죻..... yet. Buy 롷 to the valley of Sunrise."
Just ok.,1,estonian,Just ok.
"很棒的居住体验,周围靠近很多日本料理中国餐厅,交通方便离最近的地铁只有2min走程,房东人很热情,房子里什么都有,一应俱全.房东也提供行李寄存的服务,最后一天还可以把行李寄存在隔壁,拎着小包到处逛逛再去机场. 总之,非常棒了~",1,estonian,"A great living experience,around close to a lot of Japanese cuisine Chinese restaurant,convenient to the nearest subway only 2min walk process,the landlord people are very friendly,the House has everything,everything. The landlord also provides Luggage storage services,on the last day also can put the Luggage at the next door,carrying a parcel around and then go to the airport. All in all,very great.~"
just great!,1,estonian,just great!
첫날 비행기가 두개 다 지연이 되어서 예상시간보다 훨씬 늦은 새벽에 도착했는데도 불구하고 친절하게 숙소를 설명해주고 가셔서 너무 감사했어요 ! 숙소는 정말 예뻐서 같이 간 친구들 모두 만족했고 부엌과 화장실 모두 사용하면서 불편함이 없을 만큼 모든게 잘 갖춰져 있는 숙소입니다. 관광지와도 가까워서 이동이 편하고 4층이라 캐리어를 들고 올라갈 때 약간 힘든 것 만 빼면 정말 완벽하고 멋진 숙소에요,1,estonian,"The first day the plane is both a delay in the expected time than much late Dawn landed in the kindly accommodations, description and Neteller so grateful. The hostel is really pretty in like between friends was the kitchen and toilet, using both at the discomfort as long as all well-equipped place to stay. Attractions close to this hotel and 4th Floor get when slightly tough but really a perfect and wonderful stay."
"위치는 매우 좋습니다.루브르,마레지구,퐁피두 근처까지 걸어갈 수 있고 rer역도 가까워요.
짐을 들고 올라가기에 계단이 많이 비좁아서 여성분들은 캐리어 옮기기 힘들것 같아요.
이 점 빼고는 다 좋았어요.호스트도 답장도 빠르고~~
슬리퍼 꼭 챙기세요!!",1,estonian,"The location is very good.The Louvre,the Marais district,the Pompidou near until you can walk and the rer station is also close.
Load lifting and climbing stairs a lot of cramped in a female who is a carrier transferring power to them, it seems.
This points out that great.The host reply fast~~
Slippers just gear up!!"
Très bon hôtel,3,estonian,Very good hotel
사랑스러운 미소의 Elise. 집은 매우 깨끗하고 모든 것이 갖춰져 있습니다. Elise는 늘 친절하게 대해주었고 불편함 없이 지냈습니다. 저는 숙소가 관광 지역이나 파리 중심가와 좀 멀었고 호스트 언니가 거실에서 주무시는 것이 살짝 신경 쓰였지만 그보다 조용하고 깨끗한 숙소를 원하시면 문제 되지 않을 것 같습니다.,1,estonian,"Lovely smile of the Elise. The house is very clean and equipped with everything. Elise has always were very friendly and helpful and the lobby! I stay in the tourism area or center of Paris, and some were far, and the host sister is in the living room too would be slightly nervous, but than him a quiet and clean place to stay if you want the problem would not be the same."
와이파이가 없고 조금 춥다는 것 이외에는 완벽한 숙소. 안전하고 개인 욕실이며 엘리베이터 있고 취사가 가능하고 조리 기구 있음. 그리고 역에서 나와 1분도 안걸리는 위치에 있고 숙소에서 5분이면 마트와 한인마트 전부 갈 수 있음. 질문에 대한 호스트의 응답도 빠른 편. 이제까지 다녀본 에어비앤비 중 가장 좋았던 곳. 다시 파리를 와도 묵고 싶은 곳!,1,estonian,"Wi-Fi and a little cold. other than that perfect stay. A safe and a private bathroom and the Elevator and catering, and cooking utensils. And from the station and 1 especially those located in the hostel in 5 minutes and point for the whole can go. For the question of the host response is also fast. Ever the Airbnb one of the most good place. Back to Paris and stay where you want!"
"체크인 시간이 늦어서, 아침 일찍 도착하면 좀 불편해요. 화장실이랑 샤워실 청결에 예민하시면 머무는동안 신경쓰일 수 있어요. 화장실 볼 때마다 되게 착잡했거든요. 근데 엄청 꼼꼼하게 보는 것 아니면 지내기에 좋아요. 아! 침대가 엄청엄청 불편해요. 그래도 에펠탑이 바로 보여서 그게 제일 큰 장점이에요. 화이트에펠까지 안나가고 볼 수 있어서 좋아요.",1,estonian,"Check-in time is late, early in the morning when you arrive a little uncomfortable. The rooms clean for people to stay during the care day. The toilet whenever you look to be mixed. But a huge, meticulously look is not the best. Ah! The bed is awful awful uncomfortable. So the Eiffel Tower is right in that a big advantage. White in Paris until Anna and you can."
Good value,4,estonian,Good value
"房东房源地理位置闹中取静,交通便利,附近有很多餐馆,不远处也有家乐福,步行去埃菲尔铁塔和塞纳河畔不超过30min｡家里也非常干净整洁,早餐丰富美味,我们和房东还有些奇妙的缘份,这里就不透露啦,哈哈｡",1,estonian,"Landlord listings location quiet,conveniently located,close to many restaurants,not far from there is also Carrefour,walk to the Eiffel Tower and the banks of the Seine not more than 30min's. The house is also very clean and tidy,Breakfast plentiful and delicious,we and the landlord there are some wonderful edge of the parts,here is not to reveal it,ha ha's."
val의 집은 깨끗해서 가장 좋았어요 사진보다 더 괜찮고 에어비앤비지만 val이 아침으로 시리얼과 빵을 주기때문에 좋았습니다 에펠탑은 걸어서 십분정도? 위치도 나쁘지않았어요 숙소가 고민이신분들에게 추천해드려요~,1,estonian,"val's House is clean most good photo is more than fine and Airbnb, but val this morning as cereal and bread, because it was good..... the Eiffel Tower is within fifteen minutes? Location, helpful stay, and the people you recommended deuryeoyo~"
its good. just good!,1,estonian,its good. just good!
"오분정도 거리에 에펠탑을 바로 아래에서 볼 수 있다는 것이 너무 낭만적이었습니다. 많은 아파트들이 있는 거주 지역인 것도 좋았으며, 주변에 슈퍼마켓도 있어서 좋았습니다. 샹젤리제 거리 등 주요 관광지도 버스로 쉽게 이동 할 수 있어 편리 했습니다. 다만 침구에서 좀 냄새가 났는데 세탁이 깨끗이 되어있지않은 것 같습니다. 하지만 다시 파리에 방문해도 이 숙소에 머물고 싶어요 !",1,estonian,"Five minutes away from the Eiffel Tower to the right viewed from below, that is so romantic. Many apartments have a living area that was also good, and around a supermarket. The Champs-Elysees and other major tourist attractions by bus to be able to move easily handy. Just bedding in a little smell Laundry clean, not worth it. But back to Paris to visit this place in want to stay !"
Thanks Marion!,1,estonian,Thanks Marion!
Thanks Moshe!,1,estonian,Thanks Moshe!
"정말 이렇게 좋은 에어비앤비는 처음입니다. 위치와 보안, 그리고 모든 것이 완벽합니다. margot의 집은 고급스럽고 멋집니다. 아파트 자체가 깨끗하고 안전합니다. 사진보다 훨씬 더 좋고, 모든 것이 최신 시설입니다. 집에서 나가기 싫을 정도로 예쁘고 완벽했습니다. margot은 너무 친절하고 세심했습니다. 숙소 바로 앞이 지하철역이고 음식점, 카페, 레스토랑, 몽쥬약국 등 다 갖추어져 있습니다. 파리오면 꼭 다시 예약할 것입니다. margot! 감사합니다.",1,estonian,"Really so good Airbnb first. Location and security, and everything is perfect. margot's House is luxurious and wonderful. The apartment itself is clean and safe. Photography is much more than good, all the latest amenities. At home I'm catching up pretty and perfect. margot is so friendly and attentive. The hostel is right in front of the metro station and food stores, cafes, restaurants, Mont-pharmacy, etc are provided. Paris. I enjoyed the book. margot! Thank you."
guillaume est juste au top,1,estonian,guillaume is right at the top
"너무 좋은 위치. pigalle역 1분 거리라서 지하철 타기 너무 편리했고 버스정류장도 코앞이라 여기저기 다니기 너무 좋았어요.

집 들어가자마자 너무 예뻐서 감탄했어요. 집주인이 감각 있는 사람인 것 같아요. 사소한 조명이나 테이블까지 느낌있어서 밤에 와인 마시기 너무 좋았어요. 티비도 엄청 큰데 저는 티비를 안봐서..
욕조도 있고 뜨건 물 잘나오고 굿굿 
주방도 괜찮고 거실/주방/침실/욕실이 다 분리되어있는 이런 집에서 이가격에 묵을 수 있다니 정말 대박이라고 생각합니당....
다음에 파리 가도 여기 묵고 싶어요!",1,estonian,"Too good location. pigalle Station 1 minute walk from subway rides too was convenient and the bus stop is also around the corner, here is good too.

Home for so pretty from admiration. The landlord sense of the person you are I guess. Minor lighting or table until the feeling in a night on wine drinking was good too. TV is also huge but I have TV to watch.
Tub and hot water, well and good. 
The kitchen is fine and the living room/kitchen/bedroom/bathroom below which separates this house from this price were really for and all free.....
Then in Paris, go here want to stay!"
vale a pena,1,estonian,that is worth
"저나 여자친구나 아주 만족했습니다. 많이 좁을 것 같아서 걱정했는데 적당히 지낼 수 있는 크기고, 정말 깨끗합니다. 창문만 열면 바로 에펠탑이 보이는데 위치가 정말 최고입니다. 1명, 2명이 여행 하기에는 이곳 만한 숙소가 없는 것 같습니다. 미쉘도 정말 친절하고 궁금한 점 있을 때 답장을 정말 빠르게 해줍니다. 믿을 수 있고 친절한 호스트입니다!",1,estonian,"That or a girlfriend or very satisfied. A lot of tight like I was worried moderately can size, really clean. The window opened only if the Eiffel Tower but the location is really the best. 1 guests, 2 guests travel to this place for accommodation is. Michelle is really friendly and you have any questions when you reply really quickly. Reliable and friendly host!"
"Just Top! 
Thanks!",1,estonian,"Just Top! 
Thanks!"
집 안정성 좋고 깨끗하고 편리했어요. 중심지에서 살짝 떨어져있긴 했지만 지하철로 다니기 충분했고 역에서는 살짝 걸어야해서 너무 늦게 다니면 조금 무섭긴 했어요. 잘 때는 조용해서 너무 좋았는데 해지고 다니기엔 너무 조용해서 살짝 무서운 느낌? 그래도 다른 파리 지역보다는 치안 굉장히 좋은 느낌이었어요. 집 내부 깔끔하고 아담하고 와이파이 잘 터졌고. 호스트 빠른 응답해줘서 친절하고 좋았어요. 다시 묵을 의사 있어요!,1,estonian,"House stability is good and clean and convenient. In the center from slightly off, but the subway had had enough and in lightly walk too late if a little scary-looking. Well when quiet is too good and is too quiet to slightly scary feeling? I read the other Paris areas rather than policing a very good feeling. Inside the house is neat and cozy and well broke. Host quick to respond to me in a friendly and it was great. Again our doctor!"
Mul mal host,1,estonian,Mul mal host
"感谢kemal提供的住所,进出便利,距离地铁站近,门口就有公交车直达卢浮宫｡生活设施齐全,热水洗澡很舒服｡Kemal很热心,帮我们预订了送机的车辆,非常感谢!一点点小遗憾就是卫生间太小,如果能有Wi-Fi就完美了｡",1,estonian,"Thanks kemal accommodation,access to convenient,from the subway station near the entrance there is a bus direct to the Louvre area. Living facilities,a hot bath very comfortable home. Kemal is very enthusiastic,help we booked a transfer vehicle,thank you very much! A little bit small regret is that the bathroom is too small,if you can have Wi-Fi on the perfect house."
Gud,1,estonian,Gud
Un vrai petit nid douillet !,1,estonian,A real small cosy nest !
Très bien joli petit nid,1,estonian,Very nice little nest
"我们在这儿住了十二天｡房东人很好,非常亲切,很容易沟通｡房间比我们想象的还要宽敞｡各种设施也都让人满意｡强力推荐!

여기에서 머무는 12일동안 제집처럼 편안했습니다. 고양이와 강아지는 열정적으로 우리를 맞이했고 매우 사랑스럽습니다. 집주인하고 소통하는데 전혀 문제가 없었습니다.  질문에 적극적으로 답하고 최대한 도와줬습니다. 화장실 욕실 침실 따로 있어서 편했고, 모든 시설은 깨끗했습니다. 방문을 잠글 수 있는 키가 제공되고, 엘리베이터가 있어서 무거운 짐을 편하게 옮길 수 있습니다.",1,estonian,"我们在这儿住了十二天｡The AWA 东人很好,non-常亲切,很容易沟通｡The AWA 间比我们想象的还要宽敞｡These 种设施也都让人满意｡The reporter 力推荐!

Here stay 12, during collection, like comfortable. The cat and the dog enthusiastically greeted us was very lovely. The landlord and communicate that were. Questions actively answer and help me. Toilet bathroom bedroom as in hotel, all facilities are clean. A visit to the lock key is provided, the Elevator has a heavy load comfortably, you can move."
Ótima hospedagem!,1,estonian,Great hosting!
We spend 7 nights. Just great. Thanks Rene.,1,estonian,We spend 7 nights. Just great. Thanks Rene.
사진에 나와있는것보다 훨씬 예뻤어요 정말 누군가 거주하고 있는 집인지 식기와 다양한 생활용품이 있어서 재미있었고 프랑스를 느끼기에 좋았어요 열쇠 사용법을 알려주실때 주의깊게 듣지 않아서 결국 문을 못열었어요 그래서 한밤중에 호스트분에서 다시 와주시고ㅜㅜ 너무 죄송했는데 웃으며 다시 설명해주시는 친절함까지! 다만 엘리베이터가 없어서 짐을 들고 다니기 좀 힘들었어요 그거만 빼면 다음 여행때도 찾고 싶을만큼 완벽한 숙소에요.,1,estonian,"The photos listed on it than the much Pretty really someone living a house, food and various household goods in a fun was and the French to feel good key to know how to use it to when not listening carefully at the end statement, not the string. so the middle of the night in host at the back and very ㅜㅜ too sorry had to laugh and explain again for the kindness! But there is no Elevator in the load carrying a little power. then remove the next trip I also want to look as perfect as the perfect place."
"파리에 가신다면 여기에 오세요! 에펠탑까지 걸어서 20분 벨리브타면 10분 안걸려요. 매일매일 저녁마다 가서 에펠탑 보고왔구요, 가까운데 맛있는 빵집도 여러개 있고 마트도 정말 가까워요. 몽주약국 에펠점도 걸어서 10분 정도? 관광지는 대중교통 타면 되니까요! 숙소도 너무너무 예쁘고 깨끗하고 파리 도심에 밤늦게 들어와도 안전한 지역에 위치하고 있어요. 그런거 비해서 공간도 굉장히 넓고 편의시설도 갖추어져 있습니다. 세탁기까지 있으니까요! 최고의 숙소입니다",1,estonian,"Go to Paris if you come here! The Eiffel Tower, Walk 20 minutes to Bellerive to 10 minutes to. Every day, every evening the Eiffel Tower seen, close to a delicious bakery's, and also really close. Monge pharmacy Eiffel store within 10 minutes? Tourism public transportation ride. The hostel is also so pretty and clean and in the city center late at night and in a safe area location. It compared the space is also very spacious and also offers facilities. Washing up! The best accommodation."
"시설최고 20구라 안전할까 걱정했지만 매우 안전했습니다 ㅎㅎ 강베타 역으로 다닐때는 번화가라 늦게 다녀도 안무서웠지만 뒷편으로는 분위기가 조금 무서웠어요 ㅎㅎ 하지만 7박 동안 너무 잘 머물렀고, 마레까지 걸어서 40~50분정도 걸렸습니다. 밤에 우버타고 와도 11유로? 안으로 나오고, 테라스가 진짜 최고 뷰. 위치가 에펠탑에서 좀 멀고 집이 좀 좁은거 빼고 전부 최고에요!",1,estonian,"Facilities host and 20 safety to worry about, but very safe..... ㅎㅎ Gambetta station back when the late The her choreography was but back into that atmosphere I was a little scared ㅎㅎ but 7 nights so well during the stayed, until walk 40 to 50 minutes took. At night we server and and 11 euros? Inside, the terrace has the best view. The location is the Eiffel Tower from far and the house is a little narrow and ladders all the best!"
"因为在passage里头,容易错过,无奈我们只能打电话给房东,人超好,出来接我们并且亲自带我们去到公寓,还提醒我可以拍照记录地点｡公寓属于麻雀虽小五脏俱全,基本上都齐备了,也是因为在passage里,所以晚上特别安静,能好好休息,离地铁站很近,也可以走路去蓬皮杜艺术中心和卢浮宫,周围有很多吃饭的小店,房东还给了很多建议,十分热心周道!",1,estonian,"Because in the passage there,easy to miss,the helpless and we can only call the landlord,who is super good,comes out to meet us and personally take us to the apartment,also remind me I can take a picture of the recording venue as well. The apartment belongs to the small but perfectly formed,basically equipped,but also because in the passage,so the night is particularly quiet,can have a good rest,away from the Metro Station very close,also can walk to the Pompidou Centre and the Louvre,around has many dinner of the shop,the landlord gave a lot of recommendations,very enthusiastic thoughtful!"
Good times.,1,estonian,Good times.
Tolle Wohnung.,1,estonian,Great Apartment.
Juste au meilleur...,1,estonian,Just the best...
"alles super! gutes Preis Leistungsverhältnis!
",1,estonian,"everything was great! good price-performance ratio!
"
Simple et top!,1,estonian,Simple et top!
"非常愉快的住宿,Yasmine家特别漂亮的装修,房间很安静,交通也很方便｡非常感谢Yasmine和她的女儿的照顾,我们聊的很愉快,因为第二天一早有考试,Yasmine特意为我准备了非常丰富的早餐!",1,estonian,"Very pleasant stay,Yasmine home particularly beautiful decoration,the rooms are quiet,the traffic is also very convenient as well. Thank you very much Yasmine and her daughter taken care of,We Chat very happy,because the next morning there exam,Yasmine specially prepared for me a very rich Breakfast!"
아주 좋았어요!! 호스팅도 잘해주시고 위치도 전철이나 버스 가깝고 마트도 가까워요 가족들과 다양한 얘기도 나눌수있고 자는곳도 좋습니다b,1,estonian,"Very good!! Hosting a good stay and location, train or bus close to and also close family members and a variety of talk and also share there own place. b"
